# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	17491	17691	+	WP_166394841.1	WP_166394841.1		DUF2795 domain-containing protein			GBA65_RS00090	201	66	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	17791	18579	+							GBA65_RS00095	789		old_locus_tag=GBA65_00095
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	17791	18579	+	WP_166394842.1	WP_166394842.1		SDR family NAD(P)-dependent oxidoreductase			GBA65_RS00095	789	262	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	18587	19219	+							GBA65_RS00100	633		old_locus_tag=GBA65_00100
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	18587	19219	+	WP_166394843.1	WP_166394843.1		hypothetical protein			GBA65_RS00100	633	210	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	19223	19579	-							GBA65_RS00105	357		old_locus_tag=GBA65_00105
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	19223	19579	-	WP_166394844.1	WP_166394844.1		hypothetical protein			GBA65_RS00105	357	118	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	19585	22110	-							GBA65_RS00110	2526		old_locus_tag=GBA65_00110
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	19585	22110	-	WP_166394845.1	WP_166394845.1		MBL fold metallo-hydrolase			GBA65_RS00110	2526	841	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	22243	22515	+							GBA65_RS00115	273		old_locus_tag=GBA65_00115
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	22243	22515	+	WP_166394846.1	WP_166394846.1		hypothetical protein			GBA65_RS00115	273	90	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	22543	24621	-					pknB		GBA65_RS00120	2079		old_locus_tag=GBA65_00120
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	22543	24621	-	WP_166394847.1	WP_166394847.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		GBA65_RS00120	2079	692	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	24651	26396	-							GBA65_RS00125	1746		old_locus_tag=GBA65_00125
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	24651	26396	-	WP_166394848.1	WP_166394848.1		penicillin-binding protein 2			GBA65_RS00125	1746	581	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	26393	27703	-							GBA65_RS00130	1311		old_locus_tag=GBA65_00130
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	26393	27703	-	WP_166394849.1	WP_166394849.1		FtsW/RodA/SpoVE family cell cycle protein			GBA65_RS00130	1311	436	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	27708	28934	-							GBA65_RS00135	1227		old_locus_tag=GBA65_00135
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	27708	28934	-	WP_166394850.1	WP_166394850.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			GBA65_RS00135	1227	408	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	28943	29446	-							GBA65_RS00140	504		old_locus_tag=GBA65_00140
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	28943	29446	-	WP_166394851.1	WP_166394851.1		FHA domain-containing protein			GBA65_RS00140	504	167	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	29449	30321	-							GBA65_RS00145	873		old_locus_tag=GBA65_00145
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	29449	30321	-	WP_228281560.1	WP_228281560.1		DUF3662 and FHA domain-containing protein			GBA65_RS00145	873	290	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	30330	31928	-							GBA65_RS00150	1599		old_locus_tag=GBA65_00150
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	30330	31928	-	WP_166394853.1	WP_166394853.1		serine/threonine-protein kinase			GBA65_RS00150	1599	532	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	31963	32343	-							GBA65_RS00155	381		old_locus_tag=GBA65_00155
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	31963	32343	-	WP_207956013.1	WP_207956013.1		hypothetical protein			GBA65_RS00155	381	126	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	32387	33457	-							GBA65_RS00160	1071		old_locus_tag=GBA65_00160
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	32387	33457	-	WP_166394854.1	WP_166394854.1		M4 family metallopeptidase			GBA65_RS00160	1071	356	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	33561	34055	+							GBA65_RS00165	495		old_locus_tag=GBA65_00165
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	33561	34055	+	WP_166394855.1	WP_166394855.1		hypothetical protein			GBA65_RS00165	495	164	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	34504	35478	+							GBA65_RS00175	975		old_locus_tag=GBA65_00175
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	34504	35478	+	WP_166394856.1	WP_166394856.1		GNAT family N-acetyltransferase			GBA65_RS00175	975	324	
gene	tRNA	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	35574	35657	+							GBA65_RS00180	84		old_locus_tag=GBA65_00180
tRNA		GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	35574	35657	+				tRNA-Leu			GBA65_RS00180	84		anticodon=CAG
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	35845	36813	+							GBA65_RS00185	969		old_locus_tag=GBA65_00185
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	35845	36813	+	WP_166394857.1	WP_166394857.1		hypothetical protein			GBA65_RS00185	969	322	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	36828	37106	+							GBA65_RS00190	279		old_locus_tag=GBA65_00190
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	36828	37106	+	WP_166394858.1	WP_166394858.1		Lrp/AsnC ligand binding domain-containing protein			GBA65_RS00190	279	92	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	37369	37629	+							GBA65_RS00200	261		old_locus_tag=GBA65_00200
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	37369	37629	+	WP_166394860.1	WP_166394860.1		DUF2283 domain-containing protein			GBA65_RS00200	261	86	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	37761	38765	+							GBA65_RS00205	1005		
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	37761	38765	+	WP_166394861.1	WP_166394861.1		GNAT family N-acetyltransferase			GBA65_RS00205	1005	334	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	38768	38908	+							GBA65_RS00210	141		
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	38768	38908	+	WP_166394862.1	WP_166394862.1		GNAT family N-acetyltransferase			GBA65_RS00210	141	46	
gene	pseudogene	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	38939	39277	+							GBA65_RS00215	339		partial;pseudo;old_locus_tag=GBA65_00210
CDS	without_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	38939	39277	+				GNAT family N-acetyltransferase			GBA65_RS00215	339		partial;pseudo
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	39392	41575	-							GBA65_RS00220	2184		old_locus_tag=GBA65_00215
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	39392	41575	-	WP_166394864.1	WP_166394864.1		fibronectin type III domain-containing protein			GBA65_RS00220	2184	727	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	42201	43334	-							GBA65_RS00225	1134		old_locus_tag=GBA65_00220
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	42201	43334	-	WP_166394865.1	WP_166394865.1		glutamate--cysteine ligase			GBA65_RS00225	1134	377	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	43433	44383	-							GBA65_RS00230	951		old_locus_tag=GBA65_00225
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	43433	44383	-	WP_228282024.1	WP_228282024.1		DMT family transporter			GBA65_RS00230	951	316	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	44525	46402	-					mutL		GBA65_RS00235	1878		old_locus_tag=GBA65_00230
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	44525	46402	-	WP_166394867.1	WP_166394867.1		DNA mismatch repair endonuclease MutL	mutL		GBA65_RS00235	1878	625	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	46520	47023	+					accB		GBA65_RS00240	504		old_locus_tag=GBA65_00235
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	46520	47023	+	WP_228281561.1	WP_228281561.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		GBA65_RS00240	504	167	
gene	pseudogene	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	47062	47945	+							GBA65_RS00245	884		partial;pseudo;old_locus_tag=GBA65_00240
CDS	without_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	47062	47945	+				ATP-grasp domain-containing protein			GBA65_RS00245	884		partial;pseudo
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	48018	48431	+							GBA65_RS23830	414		
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	48018	48431	+	WP_228282025.1	WP_228282025.1		hypothetical protein			GBA65_RS23830	414	137	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	48533	49114	-							GBA65_RS00250	582		old_locus_tag=GBA65_00245
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	48533	49114	-	WP_228281563.1	WP_228281563.1		sugar O-acetyltransferase			GBA65_RS00250	582	193	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	49244	50065	+							GBA65_RS00255	822		old_locus_tag=GBA65_00250
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	49244	50065	+	WP_166394868.1	WP_166394868.1		DUF1385 domain-containing protein			GBA65_RS00255	822	273	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	50323	51171	+							GBA65_RS00260	849		old_locus_tag=GBA65_00255
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	50323	51171	+	WP_166394869.1	WP_166394869.1		aldo/keto reductase			GBA65_RS00260	849	282	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	51293	52036	-							GBA65_RS00265	744		old_locus_tag=GBA65_00260
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	51293	52036	-	WP_228281565.1	WP_228281565.1		SDR family NAD(P)-dependent oxidoreductase			GBA65_RS00265	744	247	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	52122	52460	-							GBA65_RS00270	339		old_locus_tag=GBA65_00265
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	52122	52460	-	WP_166394870.1	WP_166394870.1		hypothetical protein			GBA65_RS00270	339	112	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	52668	53075	-							GBA65_RS00275	408		old_locus_tag=GBA65_00270
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	52668	53075	-	WP_166394871.1	WP_166394871.1		hypothetical protein			GBA65_RS00275	408	135	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	53082	54512	-							GBA65_RS00280	1431		old_locus_tag=GBA65_00275
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	53082	54512	-	WP_166394872.1	WP_166394872.1		circularly permuted type 2 ATP-grasp protein			GBA65_RS00280	1431	476	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	54588	54950	+							GBA65_RS00285	363		old_locus_tag=GBA65_00280
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	54588	54950	+	WP_166394873.1	WP_166394873.1		hypothetical protein			GBA65_RS00285	363	120	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	54966	55253	+							GBA65_RS00290	288		old_locus_tag=GBA65_00285
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	54966	55253	+	WP_166394874.1	WP_166394874.1		hypothetical protein			GBA65_RS00290	288	95	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	55305	56096	+							GBA65_RS00295	792		old_locus_tag=GBA65_00290
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	55305	56096	+	WP_166394875.1	WP_166394875.1		DnaD domain protein			GBA65_RS00295	792	263	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	56032	56907	+							GBA65_RS00300	876		old_locus_tag=GBA65_00295
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	56032	56907	+	WP_166394876.1	WP_166394876.1		ATP-binding protein			GBA65_RS00300	876	291	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	56912	57436	+							GBA65_RS00305	525		old_locus_tag=GBA65_00300
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	56912	57436	+	WP_207956015.1	WP_207956015.1		hypothetical protein			GBA65_RS00305	525	174	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	57636	58517	+							GBA65_RS00310	882		old_locus_tag=GBA65_00305
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	57636	58517	+	WP_166394877.1	WP_166394877.1		ComEC/Rec2 family competence protein			GBA65_RS00310	882	293	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	58616	59095	+					ssb		GBA65_RS00315	480		old_locus_tag=GBA65_00310
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	58616	59095	+	WP_228281568.1	WP_228281568.1		single-stranded DNA-binding protein	ssb		GBA65_RS00315	480	159	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	59830	60471	-							GBA65_RS00320	642		old_locus_tag=GBA65_00315
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	59830	60471	-	WP_166394878.1	WP_166394878.1		redox-sensing transcriptional repressor Rex			GBA65_RS00320	642	213	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	60904	61788	+							GBA65_RS00325	885		old_locus_tag=GBA65_00320
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	60904	61788	+	WP_228282026.1	WP_228282026.1		GNAT family N-acetyltransferase			GBA65_RS00325	885	294	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	61964	62119	-							GBA65_RS00330	156		
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	61964	62119	-	WP_166394880.1	WP_166394880.1		hypothetical protein			GBA65_RS00330	156	51	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	62113	62628	-							GBA65_RS00335	516		old_locus_tag=GBA65_00325
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	62113	62628	-	WP_166394881.1	WP_166394881.1		hypothetical protein			GBA65_RS00335	516	171	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	62922	63173	+							GBA65_RS00340	252		old_locus_tag=GBA65_00330
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	62922	63173	+	WP_166394882.1	WP_166394882.1		hypothetical protein			GBA65_RS00340	252	83	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	63222	63620	-							GBA65_RS00345	399		
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	63222	63620	-	WP_228282027.1	WP_228282027.1		GFA family protein			GBA65_RS00345	399	132	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	63912	64691	-							GBA65_RS00350	780		old_locus_tag=GBA65_00340
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	63912	64691	-	WP_166394884.1	WP_166394884.1		amidohydrolase family protein			GBA65_RS00350	780	259	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	64969	65787	-							GBA65_RS00360	819		old_locus_tag=GBA65_00350
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	64969	65787	-	WP_166394885.1	WP_166394885.1		SDR family oxidoreductase			GBA65_RS00360	819	272	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	66073	67698	-							GBA65_RS00365	1626		old_locus_tag=GBA65_00355
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	66073	67698	-	WP_166394886.1	WP_166394886.1		M2 family metallopeptidase			GBA65_RS00365	1626	541	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	67866	68705	-							GBA65_RS00370	840		old_locus_tag=GBA65_00360
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	67866	68705	-	WP_166394887.1	WP_166394887.1		J domain-containing protein			GBA65_RS00370	840	279	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	68713	69915	-					queG		GBA65_RS00375	1203		old_locus_tag=GBA65_00365
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	68713	69915	-	WP_166394888.1	WP_166394888.1		tRNA epoxyqueuosine(34) reductase QueG	queG		GBA65_RS00375	1203	400	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	70120	70482	+							GBA65_RS00380	363		old_locus_tag=GBA65_00370
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	70120	70482	+	WP_228282028.1	WP_228282028.1		MarR family transcriptional regulator			GBA65_RS00380	363	120	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	70771	72162	+							GBA65_RS00385	1392		old_locus_tag=GBA65_00375
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	70771	72162	+	WP_166394890.1	WP_166394890.1		NAD-dependent succinate-semialdehyde dehydrogenase			GBA65_RS00385	1392	463	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	72245	72757	+							GBA65_RS00390	513		old_locus_tag=GBA65_00380
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	72245	72757	+	WP_166394891.1	WP_166394891.1		hypothetical protein			GBA65_RS00390	513	170	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	72754	73047	+							GBA65_RS00395	294		old_locus_tag=GBA65_00385
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	72754	73047	+	WP_166394892.1	WP_166394892.1		hypothetical protein			GBA65_RS00395	294	97	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	73418	73621	+							GBA65_RS00400	204		old_locus_tag=GBA65_00390
CDS	with_protein	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	73418	73621	+	WP_166394893.1	WP_166394893.1		hypothetical protein			GBA65_RS00400	204	67	
gene	protein_coding	GCF_011492965.1	Primary Assembly	chromosome		NZ_CP045121.1	73834	74088	-							GBA65_RS00405	255		old_locus_tag=GBA65_00395
