# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	24781	25035	+	WP_066659845.1	WP_066659845.1		dynein gamma chain protein			AAY81_RS00100	255	84	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	25064	25489	+					nikR		AAY81_RS00105	426		old_locus_tag=AAY81_00105
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	25064	25489	+	WP_066659848.1	WP_066659848.1		nickel-responsive transcriptional regulator NikR	nikR		AAY81_RS00105	426	141	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	25562	26584	+					hypE		AAY81_RS00110	1023		old_locus_tag=AAY81_00110
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	25562	26584	+	WP_066659850.1	WP_066659850.1		hydrogenase expression/formation protein HypE	hypE		AAY81_RS00110	1023	340	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	27475	72996	+							AAY81_RS10325	45522		old_locus_tag=AAY81_00115
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	27475	72996	+	WP_066659853.1	WP_066659853.1		BspA family leucine-rich repeat surface protein			AAY81_RS10325	45522	15173	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	73367	73555	-							AAY81_RS00120	189		old_locus_tag=AAY81_00120
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	73367	73555	-	WP_066659855.1	WP_066659855.1		4Fe-4S binding protein			AAY81_RS00120	189	62	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	74008	75918	+					dnaK		AAY81_RS00125	1911		old_locus_tag=AAY81_00125
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	74008	75918	+	WP_066659856.1	WP_066659856.1		molecular chaperone DnaK	dnaK		AAY81_RS00125	1911	636	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	75921	76538	+							AAY81_RS00130	618		old_locus_tag=AAY81_00130
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	75921	76538	+	WP_066659857.1	WP_066659857.1		nucleotide exchange factor GrpE			AAY81_RS00130	618	205	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	76962	77888	+							AAY81_RS00135	927		old_locus_tag=AAY81_00135
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	76962	77888	+	WP_066659863.1	WP_066659863.1		DnaJ domain-containing protein			AAY81_RS00135	927	308	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	77888	78265	+							AAY81_RS00140	378		old_locus_tag=AAY81_00140
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	77888	78265	+	WP_143117297.1	WP_143117297.1		MerR family transcriptional regulator			AAY81_RS00140	378	125	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	78385	81027	+					clpB		AAY81_RS00145	2643		old_locus_tag=AAY81_00145
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	78385	81027	+	WP_066659869.1	WP_066659869.1		ATP-dependent chaperone ClpB	clpB		AAY81_RS00145	2643	880	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	81163	81300	+							AAY81_RS10330	138		
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	81163	81300	+	WP_156501468.1	WP_156501468.1		hypothetical protein			AAY81_RS10330	138	45	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	81304	82836	+							AAY81_RS00150	1533		old_locus_tag=AAY81_00150
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	81304	82836	+	WP_066659875.1	WP_066659875.1		TrkH family potassium uptake protein			AAY81_RS00150	1533	510	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	82836	83438	+							AAY81_RS00155	603		old_locus_tag=AAY81_00155
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	82836	83438	+	WP_066659878.1	WP_066659878.1		hypothetical protein			AAY81_RS00155	603	200	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	83438	84406	+					rsgA		AAY81_RS00160	969		old_locus_tag=AAY81_00160
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	83438	84406	+	WP_066659880.1	WP_066659880.1		ribosome small subunit-dependent GTPase A	rsgA		AAY81_RS00160	969	322	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	84523	85362	+							AAY81_RS00165	840		old_locus_tag=AAY81_00165
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	84523	85362	+	WP_066659882.1	WP_066659882.1		amidohydrolase family protein			AAY81_RS00165	840	279	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	85837	89229	-							AAY81_RS00170	3393		old_locus_tag=AAY81_00170
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	85837	89229	-	WP_169815763.1	WP_169815763.1		UvrD-helicase domain-containing protein			AAY81_RS00170	3393	1130	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	89236	92079	-							AAY81_RS00175	2844		old_locus_tag=AAY81_00175
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	89236	92079	-	WP_066659890.1	WP_066659890.1		PD-(D/E)XK nuclease family protein			AAY81_RS00175	2844	947	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	92988	93965	-							AAY81_RS00180	978		old_locus_tag=AAY81_00180
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	92988	93965	-	WP_143117299.1	WP_143117299.1		zinc-binding dehydrogenase			AAY81_RS00180	978	325	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	94016	95080	-					acgM		AAY81_RS00185	1065		old_locus_tag=AAY81_00185
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	94016	95080	-	WP_066659892.1	WP_066659892.1		radical SAM/SPASM domain protein, ACGX system	acgM		AAY81_RS00185	1065	354	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	95144	95335	-							AAY81_RS00190	192		old_locus_tag=AAY81_00190
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	95144	95335	-	WP_066659895.1	WP_066659895.1		hypothetical protein			AAY81_RS00190	192	63	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	95474	95812	+							AAY81_RS00195	339		old_locus_tag=AAY81_00195
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	95474	95812	+	WP_240480595.1	WP_240480595.1		helix-turn-helix transcriptional regulator			AAY81_RS00195	339	112	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	95925	96347	+					mscL		AAY81_RS00200	423		old_locus_tag=AAY81_00200
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	95925	96347	+	WP_066659901.1	WP_066659901.1		large conductance mechanosensitive channel protein MscL	mscL		AAY81_RS00200	423	140	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	96422	97054	-							AAY81_RS00205	633		old_locus_tag=AAY81_00205
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	96422	97054	-	WP_066659903.1	WP_066659903.1		YigZ family protein			AAY81_RS00205	633	210	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	97069	98244	-							AAY81_RS00210	1176		old_locus_tag=AAY81_00210
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	97069	98244	-	WP_066659906.1	WP_066659906.1		iron-containing alcohol dehydrogenase			AAY81_RS00210	1176	391	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	98493	100625	+							AAY81_RS00215	2133		old_locus_tag=AAY81_00215
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	98493	100625	+	WP_066659909.1	WP_066659909.1		hypothetical protein			AAY81_RS00215	2133	710	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	100629	101045	-							AAY81_RS00220	417		old_locus_tag=AAY81_00220
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	100629	101045	-	WP_066659911.1	WP_066659911.1		PaaI family thioesterase			AAY81_RS00220	417	138	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	101079	101519	-							AAY81_RS00225	441		old_locus_tag=AAY81_00225
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	101079	101519	-	WP_066659914.1	WP_066659914.1		MarR family transcriptional regulator			AAY81_RS00225	441	146	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	101611	104406	-							AAY81_RS00230	2796		old_locus_tag=AAY81_00230
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	101611	104406	-	WP_066659917.1	WP_066659917.1		SMC family ATPase			AAY81_RS00230	2796	931	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	104403	105566	-							AAY81_RS00235	1164		old_locus_tag=AAY81_00240
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	104403	105566	-	WP_066659919.1	WP_066659919.1		exonuclease SbcCD subunit D			AAY81_RS00235	1164	387	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	105741	109136	+							AAY81_RS00240	3396		old_locus_tag=AAY81_00245
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	105741	109136	+	WP_066659921.1	WP_066659921.1		ABC transporter ATP-binding protein/permease			AAY81_RS00240	3396	1131	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	109943	111250	+							AAY81_RS00245	1308		old_locus_tag=AAY81_00250
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	109943	111250	+	WP_066659928.1	WP_066659928.1		hypothetical protein			AAY81_RS00245	1308	435	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	111471	112247	-							AAY81_RS00250	777		old_locus_tag=AAY81_00255
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	111471	112247	-	WP_169815764.1	WP_169815764.1		MerR family transcriptional regulator			AAY81_RS00250	777	258	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	112397	113620	-							AAY81_RS00255	1224		old_locus_tag=AAY81_00260
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	112397	113620	-	WP_066659933.1	WP_066659933.1		MFS transporter			AAY81_RS00255	1224	407	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	113945	115648	+							AAY81_RS00260	1704		old_locus_tag=AAY81_00265
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	113945	115648	+	WP_066659936.1	WP_066659936.1		FAD-binding protein			AAY81_RS00260	1704	567	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	115846	117120	+							AAY81_RS00265	1275		old_locus_tag=AAY81_00270
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	115846	117120	+	WP_066659938.1	WP_066659938.1		hypothetical protein			AAY81_RS00265	1275	424	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	117135	117959	+							AAY81_RS00270	825		old_locus_tag=AAY81_00275
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	117135	117959	+	WP_156501518.1	WP_156501518.1		sulfite exporter TauE/SafE family protein			AAY81_RS00270	825	274	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	117972	119282	+							AAY81_RS00275	1311		old_locus_tag=AAY81_00280
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	117972	119282	+	WP_066659944.1	WP_066659944.1		histidine kinase			AAY81_RS00275	1311	436	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	119523	120236	+							AAY81_RS00280	714		old_locus_tag=AAY81_00285
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	119523	120236	+	WP_066664661.1	WP_066664661.1		LytTR family DNA-binding domain-containing protein			AAY81_RS00280	714	237	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	120468	120887	-							AAY81_RS00285	420		old_locus_tag=AAY81_00290
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	120468	120887	-	WP_066659947.1	WP_066659947.1		hypothetical protein			AAY81_RS00285	420	139	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	121030	121842	+							AAY81_RS00290	813		old_locus_tag=AAY81_00295
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	121030	121842	+	WP_066659949.1	WP_066659949.1		hypothetical protein			AAY81_RS00290	813	270	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	121909	123129	+							AAY81_RS00295	1221		
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	121909	123129	+	WP_066659952.1	WP_066659952.1		protein kinase			AAY81_RS00295	1221	406	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	123256	124095	-							AAY81_RS00300	840		old_locus_tag=AAY81_00305
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	123256	124095	-	WP_205630832.1	WP_205630832.1		phosphatase			AAY81_RS00300	840	279	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	124243	126432	-					fdhF		AAY81_RS00305	2190		old_locus_tag=AAY81_00310
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	124243	126432	-	WP_066659955.1	WP_066659955.1		formate dehydrogenase subunit alpha	fdhF		AAY81_RS00305	2190	729	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	126449	127012	-							AAY81_RS00310	564		old_locus_tag=AAY81_00315
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	126449	127012	-	WP_240480596.1	WP_240480596.1		4Fe-4S dicluster domain-containing protein			AAY81_RS00310	564	187	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	128172	128705	+							AAY81_RS00315	534		old_locus_tag=AAY81_00320
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	128172	128705	+	WP_066659958.1	WP_066659958.1		4Fe-4S dicluster domain-containing protein			AAY81_RS00315	534	177	
gene	pseudogene	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	128786	130183	+							AAY81_RS10660	1398		partial;pseudo
CDS	without_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	128786	130183	+				molybdopterin-dependent oxidoreductase			AAY81_RS10660	1398		partial;pseudo
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	130553	131002	+							AAY81_RS10665	450		
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	130553	131002	+	WP_240480646.1	WP_240480646.1		hypothetical protein			AAY81_RS10665	450	149	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	131119	131724	+							AAY81_RS00330	606		old_locus_tag=AAY81_00335
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	131119	131724	+	WP_066659966.1	WP_066659966.1		4Fe-4S binding protein			AAY81_RS00330	606	201	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	131731	133734	+					hyfB		AAY81_RS00335	2004		old_locus_tag=AAY81_00340
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	131731	133734	+	WP_066659973.1	WP_066659973.1		hydrogenase 4 subunit B	hyfB		AAY81_RS00335	2004	667	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	133748	134686	+							AAY81_RS00340	939		old_locus_tag=AAY81_00345
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	133748	134686	+	WP_240480597.1	WP_240480597.1		NADH-quinone oxidoreductase subunit H			AAY81_RS00340	939	312	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	134705	136144	+							AAY81_RS00345	1440		old_locus_tag=AAY81_00350
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	134705	136144	+	WP_066659975.1	WP_066659975.1		hydrogenase 4 subunit D			AAY81_RS00345	1440	479	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	136157	136816	+					hyfE		AAY81_RS00350	660		old_locus_tag=AAY81_00355
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	136157	136816	+	WP_066659979.1	WP_066659979.1		hydrogenase 4 membrane subunit	hyfE		AAY81_RS00350	660	219	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	136827	138383	+							AAY81_RS00355	1557		old_locus_tag=AAY81_00360
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	136827	138383	+	WP_066659982.1	WP_066659982.1		hydrogenase 4 subunit F			AAY81_RS00355	1557	518	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	138411	140147	+							AAY81_RS00360	1737		old_locus_tag=AAY81_00365
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	138411	140147	+	WP_082867757.1	WP_082867757.1		hydrogenase large subunit			AAY81_RS00360	1737	578	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	140159	140797	+							AAY81_RS00365	639		old_locus_tag=AAY81_00370
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	140159	140797	+	WP_066659987.1	WP_066659987.1		4Fe-4S dicluster domain-containing protein			AAY81_RS00365	639	212	
gene	pseudogene	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	140797	141435	+							AAY81_RS00370	639		partial;pseudo;old_locus_tag=AAY81_00375
CDS	without_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	140797	141435	+				NADH-quinone oxidoreductase subunit B family protein			AAY81_RS00370	639		partial;pseudo
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	141719	142195	+							AAY81_RS00375	477		old_locus_tag=AAY81_00380
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	141719	142195	+	WP_169815765.1	WP_169815765.1		hypothetical protein			AAY81_RS00375	477	158	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	142192	142659	+					hycI		AAY81_RS00380	468		old_locus_tag=AAY81_00385
CDS	with_protein	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	142192	142659	+	WP_240480598.1	WP_240480598.1		hydrogenase maturation peptidase HycI	hycI		AAY81_RS00380	468	155	
gene	protein_coding	GCF_001643775.1	Primary Assembly	chromosome		NZ_CP011402.1	142726	143604	+							AAY81_RS00385	879		old_locus_tag=AAY81_00390
