# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	42177	42719	+	NM_001178198.1		NP_009346.1	ubiquitin-protein transferase activating protein PEX22	PEX22	851244	YAL055W	543	543	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	42177	42719	+	NP_009346.1		NM_001178198.1	ubiquitin-protein transferase activating protein PEX22	PEX22	851244	YAL055W	543	180	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	42881	45022	-					ACS1	851245	YAL054C	2142		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	42881	45022	-	NM_001178197.1		NP_009347.1	acetate--CoA ligase 1	ACS1	851245	YAL054C	2142	2142	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	42881	45022	-	NP_009347.1		NM_001178197.1	acetate--CoA ligase 1	ACS1	851245	YAL054C	2142	713	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	45899	48250	+					FLC2	851246	YAL053W	2352		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	45899	48250	+	NM_001178196.2		NP_009348.2	flavin adenine dinucleotide transporter FLC2	FLC2	851246	YAL053W	2352	2352	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	45899	48250	+	NP_009348.2		NM_001178196.2	flavin adenine dinucleotide transporter FLC2	FLC2	851246	YAL053W	2352	783	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	48564	51707	+					OAF1	851247	YAL051W	3144		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	48564	51707	+	NM_001178195.2		NP_009349.3	oleate-activated transcription factor OAF1	OAF1	851247	YAL051W	3144	3144	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	48564	51707	+	NP_009349.3		NM_001178195.2	oleate-activated transcription factor OAF1	OAF1	851247	YAL051W	3144	1047	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	51855	52595	-					AIM2	851248	YAL049C	741		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	51855	52595	-	NM_001178194.1		NP_009350.1	protein AIM2	AIM2	851248	YAL049C	741	741	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	51855	52595	-	NP_009350.1		NM_001178194.1	protein AIM2	AIM2	851248	YAL049C	741	246	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	52801	54789	-					GEM1	851249	YAL048C	1989		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	52801	54789	-	NM_001178193.1		NP_009351.1	ERMES complex Ca(2+)-binding regulatory GTPase GEM1	GEM1	851249	YAL048C	1989	1989	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	52801	54789	-	NP_009351.1		NM_001178193.1	ERMES complex Ca(2+)-binding regulatory GTPase GEM1	GEM1	851249	YAL048C	1989	662	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	54989	56857	-					SPC72	851250	YAL047C	1869		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	54989	56857	-	NM_001178192.2		NP_009352.2	gamma-tubulin complex subunit SPC72	SPC72	851250	YAL047C	1869	1869	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	54989	56857	-	NP_009352.2		NM_001178192.2	gamma-tubulin complex subunit SPC72	SPC72	851250	YAL047C	1869	622	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57029	57385	-					BOL3	851251	YAL046C	357		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57029	57385	-	NM_001178191.1		NP_009353.1	Bol3p	BOL3	851251	YAL046C	357	357	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57029	57385	-	NP_009353.1		NM_001178191.1	Bol3p	BOL3	851251	YAL046C	357	118	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57518	57850	+					BOL1	851252	YAL044W-A	333		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57518	57850	+	NM_001184453.1		NP_075206.1	Bol1p	BOL1	851252	YAL044W-A	333	333	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57518	57850	+	NP_075206.1		NM_001184453.1	Bol1p	BOL1	851252	YAL044W-A	333	110	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57950	58462	-					GCV3	851254	YAL044C	513		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57950	58462	-	NM_001178189.1		NP_009355.3	glycine decarboxylase subunit H	GCV3	851254	YAL044C	513	513	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	57950	58462	-	NP_009355.3		NM_001178189.1	glycine decarboxylase subunit H	GCV3	851254	YAL044C	513	170	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	58695	61052	-					PTA1	851255	YAL043C	2358		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	58695	61052	-	NM_001178188.1		NP_009356.1	RNA-processing protein PTA1	PTA1	851255	YAL043C	2358	2358	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	58695	61052	-	NP_009356.1		NM_001178188.1	RNA-processing protein PTA1	PTA1	851255	YAL043C	2358	785	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	61316	62563	+					ERV46	851256	YAL042W	1248		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	61316	62563	+	NM_001178187.1		NP_009358.1	Erv46p	ERV46	851256	YAL042W	1248	1248	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	61316	62563	+	NP_009358.1		NM_001178187.1	Erv46p	ERV46	851256	YAL042W	1248	415	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	62840	65404	+					CDC24	851190	YAL041W	2565		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	62840	65404	+	NM_001178186.1		NP_009359.1	Rho family guanine nucleotide exchange factor CDC24	CDC24	851190	YAL041W	2565	2565	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	62840	65404	+	NP_009359.1		NM_001178186.1	Rho family guanine nucleotide exchange factor CDC24	CDC24	851190	YAL041W	2565	854	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	65778	67520	-					CLN3	851191	YAL040C	1743		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	65778	67520	-	NM_001178185.1		NP_009360.1	cyclin CLN3	CLN3	851191	YAL040C	1743	1743	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	65778	67520	-	NP_009360.1		NM_001178185.1	cyclin CLN3	CLN3	851191	YAL040C	1743	580	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	68716	69525	-					CYC3	851192	YAL039C	810		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	68716	69525	-	NM_001178184.1		NP_009361.1	holocytochrome c synthase CYC3	CYC3	851192	YAL039C	810	810	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	68716	69525	-	NP_009361.1		NM_001178184.1	holocytochrome c synthase CYC3	CYC3	851192	YAL039C	810	269	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	71786	73288	+					CDC19	851193	YAL038W	1503		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	71786	73288	+	NM_001178183.1		NP_009362.1	pyruvate kinase CDC19	CDC19	851193	YAL038W	1503	1503	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	71786	73288	+	NP_009362.1		NM_001178183.1	pyruvate kinase CDC19	CDC19	851193	YAL038W	1503	500	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	73426	73518	-						1466428	YAL037C-A	93		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	73426	73518	-	NM_001184629.1		NP_878040.1	uncharacterized protein		1466428	YAL037C-A	93	93	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	73426	73518	-	NP_878040.1		NM_001184629.1	uncharacterized protein		1466428	YAL037C-A	93	30	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	74020	74823	+						851194	YAL037W	804		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	74020	74823	+	NM_001178182.1		NP_009363.1	uncharacterized protein		851194	YAL037W	804	804	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	74020	74823	+	NP_009363.1		NM_001178182.1	uncharacterized protein		851194	YAL037W	804	267	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	75043	76152	-					RBG1	851195	YAL036C	1110		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	75043	76152	-	NM_001178181.1		NP_009364.1	GTP-binding protein RBG1	RBG1	851195	YAL036C	1110	1110	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	75043	76152	-	NP_009364.1		NM_001178181.1	GTP-binding protein RBG1	RBG1	851195	YAL036C	1110	369	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	76427	79435	+					FUN12	851196	YAL035W	3009		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	76427	79435	+	NM_001178180.1		NP_009365.1	translation initiation factor eIF5B	FUN12	851196	YAL035W	3009	3009	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	76427	79435	+	NP_009365.1		NM_001178180.1	translation initiation factor eIF5B	FUN12	851196	YAL035W	3009	1002	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	79718	80587	+					MTW1	851197	YAL034W-A	870		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	79718	80587	+	NM_001178179.1		NP_009367.1	MIND complex subunit MTW1	MTW1	851197	YAL034W-A	870	870	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	79718	80587	+	NP_009367.1		NM_001178179.1	MIND complex subunit MTW1	MTW1	851197	YAL034W-A	870	289	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	80710	81951	-					FUN19	851199	YAL034C	1242		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	80710	81951	-	NM_001180035.1		NP_009368.2	Fun19p	FUN19	851199	YAL034C	1242	1242	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	80710	81951	-	NP_009368.2		NM_001180035.1	Fun19p	FUN19	851199	YAL034C	1242	413	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	82706	83227	+					POP5	851200	YAL033W	522		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	82706	83227	+	NM_001178178.1		NP_009369.1	RNA-binding protein POP5	POP5	851200	YAL033W	522	522	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	82706	83227	+	NP_009369.1		NM_001178178.1	RNA-binding protein POP5	POP5	851200	YAL033W	522	173	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	83335	84474	-					PRP45	851201	YAL032C	1140		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	83335	84474	-	NM_001178177.1		NP_009370.1	mRNA splicing protein PRP45	PRP45	851201	YAL032C	1140	1140	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	83335	84474	-	NP_009370.1		NM_001178177.1	mRNA splicing protein PRP45	PRP45	851201	YAL032C	1140	379	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	84749	87031	-					GIP4	851202	YAL031C	2283		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	84749	87031	-	NM_001178176.1		NP_009371.1	protein phosphatase regulator GIP4	GIP4	851202	YAL031C	2283	2283	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	84749	87031	-	NP_009371.1		NM_001178176.1	protein phosphatase regulator GIP4	GIP4	851202	YAL031C	2283	760	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	87286	87752	+					SNC1	851203	YAL030W	467		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	87286	87752	+	NM_001178175.1		NP_009372.1	SNAP receptor SNC1	SNC1	851203	YAL030W	354	354	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	87286	87752	+	NP_009372.1		NM_001178175.1	SNAP receptor SNC1	SNC1	851203	YAL030W	354	117	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	87855	92270	-					MYO4	851204	YAL029C	4416		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	87855	92270	-	NM_001178174.1		NP_009373.1	myosin 4	MYO4	851204	YAL029C	4416	4416	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	87855	92270	-	NP_009373.1		NM_001178174.1	myosin 4	MYO4	851204	YAL029C	4416	1471	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	92900	94486	+					FRT2	851205	YAL028W	1587		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	92900	94486	+	NM_001178173.1		NP_009374.1	Frt2p	FRT2	851205	YAL028W	1587	1587	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	92900	94486	+	NP_009374.1		NM_001178173.1	Frt2p	FRT2	851205	YAL028W	1587	528	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	94687	95472	+					SAW1	851206	YAL027W	786		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	94687	95472	+	NM_001178172.1		NP_009375.1	DNA-binding protein SAW1	SAW1	851206	YAL027W	786	786	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	94687	95472	+	NP_009375.1		NM_001178172.1	DNA-binding protein SAW1	SAW1	851206	YAL027W	786	261	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	95630	99697	-					DRS2	851207	YAL026C	4068		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	95630	99697	-	NM_001178171.2		NP_009376.2	aminophospholipid-translocating P4-type ATPase DRS2	DRS2	851207	YAL026C	4068	4068	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	95630	99697	-	NP_009376.2		NM_001178171.2	aminophospholipid-translocating P4-type ATPase DRS2	DRS2	851207	YAL026C	4068	1355	
gene	ncRNA	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	99305	99868	+					HRA1	9164866	YNCA0001W	564		
ncRNA	other	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	99305	99868	+	NR_132149.1			HRA1	HRA1	9164866	YNCA0001W	564	564	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	100225	101145	-					MAK16	851208	YAL025C	921		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	100225	101145	-	NM_001178170.2		NP_009377.2	ribosome biosynthesis protein MAK16	MAK16	851208	YAL025C	921	921	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	100225	101145	-	NP_009377.2		NM_001178170.2	ribosome biosynthesis protein MAK16	MAK16	851208	YAL025C	921	306	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	101565	105872	-					LTE1	851209	YAL024C	4308		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	101565	105872	-	NM_001178169.1		NP_009378.1	mitotic regulator LTE1	LTE1	851209	YAL024C	4308	4308	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	101565	105872	-	NP_009378.1		NM_001178169.1	mitotic regulator LTE1	LTE1	851209	YAL024C	4308	1435	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	106272	108551	-					PMT2	851210	YAL023C	2280		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	106272	108551	-	NM_001178168.1		NP_009379.2	dolichyl-phosphate-mannose-protein mannosyltransferase PMT2	PMT2	851210	YAL023C	2280	2280	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	106272	108551	-	NP_009379.2		NM_001178168.1	dolichyl-phosphate-mannose-protein mannosyltransferase PMT2	PMT2	851210	YAL023C	2280	759	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	108877	110430	-					FUN26	851211	YAL022C	1554		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	108877	110430	-	NM_001178167.1		NP_009380.1	nucleoside transmembrane transporter FUN26	FUN26	851211	YAL022C	1554	1554	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	108877	110430	-	NP_009380.1		NM_001178167.1	nucleoside transmembrane transporter FUN26	FUN26	851211	YAL022C	1554	517	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	110846	113359	-					CCR4	851212	YAL021C	2514		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	110846	113359	-	NM_001178166.1		NP_009381.1	CCR4-NOT core exoribonuclease subunit CCR4	CCR4	851212	YAL021C	2514	2514	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	110846	113359	-	NP_009381.1		NM_001178166.1	CCR4-NOT core exoribonuclease subunit CCR4	CCR4	851212	YAL021C	2514	837	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	113614	114615	-					ATS1	851213	YAL020C	1002		partial
mRNA		GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	113614	114615	-	NM_001178165.2		NP_009382.2	Ats1p	ATS1	851213	YAL020C	1002	1002	partial
CDS	with_protein	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	113614	114615	-	NP_009382.2		NM_001178165.2	Ats1p	ATS1	851213	YAL020C	1002	333	
gene	protein_coding	GCF_000146045.2	Primary Assembly	chromosome	I	NC_001133.9	114919	118314	+					FUN30	851214	YAL019W	3396		partial
