# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	11936	12445	-						69509491	LUA64_RS00040	510		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	11936	12445	-	WP_009608949.1	WP_009608949.1		bifunctional nuclease family protein		69509491	LUA64_RS00040	510	169	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	12584	13444	-						69509492	LUA64_RS00045	861		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	12584	13444	-	WP_009608933.1	WP_009608933.1		LysR family transcriptional regulator		69509492	LUA64_RS00045	861	286	
gene	tRNA	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	13641	13717	+						69509493	LUA64_RS00050	77		
tRNA		GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	13641	13717	+				tRNA-Ile		69509493	LUA64_RS00050	77		anticodon=GAT
gene	tRNA	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	13826	13901	+						69509494	LUA64_RS00055	76		
tRNA		GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	13826	13901	+				tRNA-Ala		69509494	LUA64_RS00055	76		anticodon=TGC
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	14293	14862	+						69509495	LUA64_RS00060	570		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	14293	14862	+	WP_009305595.1	WP_009305595.1		J domain-containing protein		69509495	LUA64_RS00060	570	189	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	15075	16886	+					typA	69509496	LUA64_RS00065	1812		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	15075	16886	+	WP_009305596.1	WP_009305596.1		translational GTPase TypA	typA	69509496	LUA64_RS00065	1812	603	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	17134	18390	+						69509497	LUA64_RS00070	1257		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	17134	18390	+	WP_114518305.1	WP_114518305.1		peptidylprolyl isomerase		69509497	LUA64_RS00070	1257	418	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	18584	19594	+						69509498	LUA64_RS00075	1011		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	18584	19594	+	WP_035584506.1	WP_035584506.1		ATP-binding cassette domain-containing protein		69509498	LUA64_RS00075	1011	336	
gene	tRNA	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	19658	19749	+						69509499	LUA64_RS00080	92		
tRNA		GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	19658	19749	+				tRNA-Ser		69509499	LUA64_RS00080	92		anticodon=GGA
gene	tRNA	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	19807	19899	+						69509500	LUA64_RS00085	93		
tRNA		GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	19807	19899	+				tRNA-Ser		69509500	LUA64_RS00085	93		anticodon=CGA
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	20054	21934	-						69509501	LUA64_RS00090	1881		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	20054	21934	-	WP_114556656.1	WP_114556656.1		RICIN domain-containing protein		69509501	LUA64_RS00090	1881	626	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	22403	23383	+						69509502	LUA64_RS00095	981		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	22403	23383	+	WP_114556657.1	WP_114556657.1		hypothetical protein		69509502	LUA64_RS00095	981	326	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	23393	26455	+						69509503	LUA64_RS00100	3063		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	23393	26455	+	WP_114556658.1	WP_114556658.1		hypothetical protein		69509503	LUA64_RS00100	3063	1020	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	26469	26924	+						69509504	LUA64_RS00105	456		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	26469	26924	+	WP_114556659.1	WP_114556659.1		hypothetical protein		69509504	LUA64_RS00105	456	151	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	27069	27539	+						69509505	LUA64_RS00110	471		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	27069	27539	+	WP_009305599.1	WP_009305599.1		MarR family transcriptional regulator		69509505	LUA64_RS00110	471	156	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	28299	28817	+						69509506	LUA64_RS00115	519		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	28299	28817	+	WP_012809460.1	WP_012809460.1		hypothetical protein		69509506	LUA64_RS00115	519	172	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	29565	29858	+					rpsF	69509507	LUA64_RS00120	294		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	29565	29858	+	WP_009305601.1	WP_009305601.1		30S ribosomal protein S6	rpsF	69509507	LUA64_RS00120	294	97	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	29917	30372	+					ssb	69509508	LUA64_RS00125	456		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	29917	30372	+	WP_009305602.1	WP_009305602.1		single-stranded DNA-binding protein	ssb	69509508	LUA64_RS00125	456	151	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	30394	30654	+					rpsR	69509509	LUA64_RS00130	261		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	30394	30654	+	WP_009305603.1	WP_009305603.1		30S ribosomal protein S18	rpsR	69509509	LUA64_RS00130	261	86	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	30670	31212	+					rplI	69509510	LUA64_RS00135	543		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	30670	31212	+	WP_114556660.1	WP_114556660.1		50S ribosomal protein L9	rplI	69509510	LUA64_RS00135	543	180	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	31514	32926	+					dnaB	69509511	LUA64_RS00140	1413		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	31514	32926	+	WP_009305605.1	WP_009305605.1		replicative DNA helicase	dnaB	69509511	LUA64_RS00140	1413	470	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	32963	34249	+						69509512	LUA64_RS00145	1287		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	32963	34249	+	WP_009305606.1	WP_009305606.1		DNA repair exonuclease		69509512	LUA64_RS00145	1287	428	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	34246	36552	+						69509513	LUA64_RS00150	2307		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	34246	36552	+	WP_114556661.1	WP_114556661.1		AAA family ATPase		69509513	LUA64_RS00150	2307	768	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	36861	37118	-						69509514	LUA64_RS00155	258		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	36861	37118	-	WP_009305608.1	WP_009305608.1		helix-turn-helix domain-containing protein		69509514	LUA64_RS00155	258	85	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	37291	38082	+						69509515	LUA64_RS00160	792		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	37291	38082	+	WP_009608913.1	WP_009608913.1		AraC family transcriptional regulator		69509515	LUA64_RS00160	792	263	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	38251	39171	+						69509516	LUA64_RS00165	921		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	38251	39171	+	WP_009608964.1	WP_009608964.1		AEC family transporter		69509516	LUA64_RS00165	921	306	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	39229	40812	+						69509517	LUA64_RS00170	1584		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	39229	40812	+	WP_114534473.1	WP_114534473.1		amidohydrolase		69509517	LUA64_RS00170	1584	527	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	40849	42075	+						69509518	LUA64_RS00175	1227		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	40849	42075	+	WP_114556662.1	WP_114556662.1		bifunctional ornithine acetyltransferase/N-acetylglutamate synthase		69509518	LUA64_RS00175	1227	408	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	42181	43104	+						69509519	LUA64_RS00180	924		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	42181	43104	+	WP_009305613.1	WP_009305613.1		AEC family transporter		69509519	LUA64_RS00180	924	307	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	43597	44913	+						69509520	LUA64_RS00185	1317		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	43597	44913	+	WP_009305614.1	WP_009305614.1		adenylosuccinate synthase		69509520	LUA64_RS00185	1317	438	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	45256	46548	+					purD	69509521	LUA64_RS00190	1293		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	45256	46548	+	WP_233861559.1	WP_233861559.1		phosphoribosylamine--glycine ligase	purD	69509521	LUA64_RS00190	1293	430	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	46549	47865	+						69509522	LUA64_RS00195	1317		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	46549	47865	+	WP_009305616.1	WP_009305616.1		coproporphyrinogen III oxidase family protein		69509522	LUA64_RS00195	1317	438	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	48153	52268	+						69509523	LUA64_RS00200	4116		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	48153	52268	+	WP_035577394.1	WP_035577394.1		type II secretion system GspH family protein		69509523	LUA64_RS00200	4116	1371	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	52265	52903	+						69509524	LUA64_RS00205	639		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	52265	52903	+	WP_009305618.1	WP_009305618.1		hypothetical protein		69509524	LUA64_RS00205	639	212	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	52903	53223	+						69509525	LUA64_RS00210	321		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	52903	53223	+	WP_009305619.1	WP_009305619.1		hypothetical protein		69509525	LUA64_RS00210	321	106	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	53225	53749	+						69509526	LUA64_RS00215	525		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	53225	53749	+	WP_009305620.1	WP_009305620.1		hypothetical protein		69509526	LUA64_RS00215	525	174	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	53750	55456	+					tadA	69509527	LUA64_RS00220	1707		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	53750	55456	+	WP_009305621.1	WP_009305621.1		type II/IV secretion system protein	tadA	69509527	LUA64_RS00220	1707	568	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	55520	56575	+						69509528	LUA64_RS00225	1056		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	55520	56575	+	WP_009305622.1	WP_009305622.1		PilT/PilU family type 4a pilus ATPase		69509528	LUA64_RS00225	1056	351	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	56575	57783	+						69509529	LUA64_RS00230	1209		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	56575	57783	+	WP_009305623.1	WP_009305623.1		type II secretion system F family protein		69509529	LUA64_RS00230	1209	402	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	57887	58291	+						69509530	LUA64_RS00235	405		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	57887	58291	+	WP_009305624.1	WP_009305624.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		69509530	LUA64_RS00235	405	134	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	58295	59188	+						69509531	LUA64_RS00240	894		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	58295	59188	+	WP_009305625.1	WP_009305625.1		A24 family peptidase		69509531	LUA64_RS00240	894	297	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	59225	60220	+					pilM	69509532	LUA64_RS00245	996		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	59225	60220	+	WP_009305626.1	WP_009305626.1		pilus assembly protein PilM	pilM	69509532	LUA64_RS00245	996	331	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	60223	60867	+						69509533	LUA64_RS00250	645		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	60223	60867	+	WP_009305627.1	WP_009305627.1		hypothetical protein		69509533	LUA64_RS00250	645	214	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	60854	61453	+						69509534	LUA64_RS00255	600		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	60854	61453	+	WP_009305628.1	WP_009305628.1		hypothetical protein		69509534	LUA64_RS00255	600	199	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	61495	63912	-						69509535	LUA64_RS00260	2418		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	61495	63912	-	WP_021410924.1	WP_021410924.1		GGDEF domain-containing protein		69509535	LUA64_RS00260	2418	805	
gene	tRNA	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	64248	64323	-						69509536	LUA64_RS00265	76		
tRNA		GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	64248	64323	-				tRNA-Phe		69509536	LUA64_RS00265	76		anticodon=GAA
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	64498	65028	-						69509537	LUA64_RS00270	531		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	64498	65028	-	WP_009305630.1	WP_009305630.1		DUF308 domain-containing protein		69509537	LUA64_RS00270	531	176	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	65249	65428	-						69509538	LUA64_RS00275	180		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	65249	65428	-	WP_009305631.1	WP_009305631.1		twin-arginine translocase TatA/TatE family subunit		69509538	LUA64_RS00275	180	59	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	65592	66230	+						69509539	LUA64_RS00280	639		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	65592	66230	+	WP_009305632.1	WP_009305632.1		TetR/AcrR family transcriptional regulator		69509539	LUA64_RS00280	639	212	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	66293	66763	+					purE	69509540	LUA64_RS00285	471		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	66293	66763	+	WP_009305633.1	WP_009305633.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	69509540	LUA64_RS00285	471	156	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	67545	69989	+						69509541	LUA64_RS00290	2445		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	67545	69989	+	WP_233861657.1	WP_233861657.1		thiamine pyrophosphate-dependent enzyme		69509541	LUA64_RS00290	2445	814	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	69982	70578	+						69509542	LUA64_RS00295	597		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	69982	70578	+	WP_114554533.1	WP_114554533.1		indolepyruvate oxidoreductase subunit beta		69509542	LUA64_RS00295	597	198	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	70743	71717	+						69509543	LUA64_RS00300	975		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	70743	71717	+	WP_229026861.1	WP_229026861.1		diguanylate cyclase		69509543	LUA64_RS00300	975	324	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	72074	73315	+						69509544	LUA64_RS00305	1242		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	72074	73315	+	WP_114554531.1	WP_114554531.1		phenylacetate--CoA ligase		69509544	LUA64_RS00305	1242	413	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	74068	75606	+						69509545	LUA64_RS00310	1539		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	74068	75606	+	WP_009305638.1	WP_009305638.1		sodium/solute symporter		69509545	LUA64_RS00310	1539	512	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	76409	77410	+						69509546	LUA64_RS00315	1002		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	76409	77410	+	WP_015759797.1	WP_015759797.1		YdcF family protein		69509546	LUA64_RS00315	1002	333	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	77773	79431	+						69509547	LUA64_RS00320	1659		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	77773	79431	+	WP_009305640.1	WP_009305640.1		sodium:proton antiporter		69509547	LUA64_RS00320	1659	552	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	79906	81444	+						69509548	LUA64_RS00325	1539		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	79906	81444	+	WP_009608988.1	WP_009608988.1		FAD-dependent oxidoreductase		69509548	LUA64_RS00325	1539	512	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	81694	83127	-						69509549	LUA64_RS00330	1434		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	81694	83127	-	WP_233861562.1	WP_233861562.1		helix-turn-helix transcriptional regulator		69509549	LUA64_RS00330	1434	477	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	83445	84278	-						69509550	LUA64_RS00335	834		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	83445	84278	-	WP_226844484.1	WP_226844484.1		5-formyltetrahydrofolate cyclo-ligase		69509550	LUA64_RS00335	834	277	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	84598	85074	+						69509551	LUA64_RS00340	477		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	84598	85074	+	WP_009608991.1	WP_009608991.1		Rrf2 family transcriptional regulator		69509551	LUA64_RS00340	477	158	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	85128	86444	-						69509552	LUA64_RS00345	1317		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	85128	86444	-	WP_009305646.1	WP_009305646.1		Nramp family divalent metal transporter		69509552	LUA64_RS00345	1317	438	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	86449	87828	-						69509553	LUA64_RS00350	1380		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	86449	87828	-	WP_114516727.1	WP_114516727.1		CBS domain-containing protein		69509553	LUA64_RS00350	1380	459	
gene	tRNA	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	88064	88140	-						69509554	LUA64_RS00355	77		
tRNA		GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	88064	88140	-				tRNA-Arg		69509554	LUA64_RS00355	77		anticodon=ACG
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	88783	89412	+						69509555	LUA64_RS00360	630		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	88783	89412	+	WP_009608990.1	WP_009608990.1		protease inhibitor I42 family protein		69509555	LUA64_RS00360	630	209	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	89465	89893	+						69509556	LUA64_RS00365	429		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	89465	89893	+	WP_009305649.1	WP_009305649.1		protease inhibitor I42 family protein		69509556	LUA64_RS00365	429	142	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	89951	90748	-						69509557	LUA64_RS00370	798		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	89951	90748	-	WP_009305650.1	WP_009305650.1		ABC transporter permease subunit		69509557	LUA64_RS00370	798	265	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	90741	91658	-						69509558	LUA64_RS00375	918		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	90741	91658	-	WP_009305651.1	WP_009305651.1		ABC transporter ATP-binding protein		69509558	LUA64_RS00375	918	305	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	91711	92346	-						69509559	LUA64_RS00380	636		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	91711	92346	-	WP_009305652.1	WP_009305652.1		TetR/AcrR family transcriptional regulator		69509559	LUA64_RS00380	636	211	
gene	pseudogene	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	92497	93465	-						69509560	LUA64_RS00385	969		partial;pseudo
CDS	without_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	92497	93465	-				IS3 family transposase		69509560	LUA64_RS00385	969		partial;pseudo
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	93348	93827	-						69509561	LUA64_RS00390	480		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	93348	93827	-	WP_226844479.1	WP_226844479.1		helix-turn-helix domain-containing protein		69509561	LUA64_RS00390	480	159	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	94281	95294	+						69509562	LUA64_RS00395	1014		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	94281	95294	+	WP_009305656.1	WP_009305656.1		DUF559 domain-containing protein		69509562	LUA64_RS00395	1014	337	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	95687	96631	-						69509563	LUA64_RS00400	945		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	95687	96631	-	WP_009607749.1	WP_009607749.1		ABC transporter ATP-binding protein		69509563	LUA64_RS00400	945	314	
gene	protein_coding	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	96633	98219	-						69509564	LUA64_RS00405	1587		
CDS	with_protein	GCF_021378605.1	Primary Assembly	chromosome		NZ_CP089331.1	96633	98219	-	WP_009305661.1	WP_009305661.1		ABC transporter permease subunit		69509564	LUA64_RS00405	1587	528	
