# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	32447	33838	+	WP_000879214.1	WP_000879214.1		hexose-6-phosphate:phosphate antiporter	uhpT	66506347	JRC41_RS00170	1392	463	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	33886	35652	-					adeD	66506348	JRC41_RS00175	1767		old_locus_tag=JRC41_00175
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	33886	35652	-	WP_059236313.1	WP_059236313.1		adenine deaminase	adeD	66506348	JRC41_RS00175	1767	588	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	35828	37162	+					adeQ	66506349	JRC41_RS00180	1335		old_locus_tag=JRC41_00180
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	35828	37162	+	WP_059236315.1	WP_059236315.1		adenine permease AdeQ	adeQ	66506349	JRC41_RS00180	1335	444	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	37215	37667	+						66506350	JRC41_RS00185	453		old_locus_tag=JRC41_00185
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	37215	37667	+	WP_010341092.1	WP_010341092.1		DUF1198 domain-containing protein		66506350	JRC41_RS00185	453	150	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	37932	42914	+						66506351	JRC41_RS00190	4983		old_locus_tag=JRC41_00190
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	37932	42914	+	WP_208631088.1	WP_208631088.1		inverse autotransporter beta domain-containing protein		66506351	JRC41_RS00190	4983	1660	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	42964	44661	-						66506352	JRC41_RS00195	1698		old_locus_tag=JRC41_00195
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	42964	44661	-	WP_059235513.1	WP_059235513.1		HilA/EilA family virulence transcriptional regulator		66506352	JRC41_RS00195	1698	565	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	44840	46288	-						66506353	JRC41_RS00200	1449		old_locus_tag=JRC41_00200
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	44840	46288	-	WP_059235515.1	WP_059235515.1		IpaD/SipD/SspD family type III secretion system needle tip protein		66506353	JRC41_RS00200	1449	482	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	46324	47475	-						66506354	JRC41_RS00205	1152		old_locus_tag=JRC41_00205
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	46324	47475	-	WP_208631089.1	WP_208631089.1		hypothetical protein		66506354	JRC41_RS00205	1152	383	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	47490	49265	-						66506355	JRC41_RS00210	1776		old_locus_tag=JRC41_00210
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	47490	49265	-	WP_059235518.1	WP_059235518.1		YopB/SseC family type III secretion system translocon subunit		66506355	JRC41_RS00210	1776	591	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	49529	50038	-						66506356	JRC41_RS00215	510		old_locus_tag=JRC41_00215
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	49529	50038	-	WP_025238060.1	WP_025238060.1		SycD/LcrH family type III secretion system chaperone		66506356	JRC41_RS00215	510	169	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	50368	50661	-						66506357	JRC41_RS00220	294		old_locus_tag=JRC41_00220
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	50368	50661	-	WP_000839222.1	WP_000839222.1		hypothetical protein		66506357	JRC41_RS00220	294	97	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	50883	51785	-						66506358	JRC41_RS00225	903		old_locus_tag=JRC41_00225
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	50883	51785	-	WP_059235520.1	WP_059235520.1		carboxylate/amino acid/amine transporter		66506358	JRC41_RS00225	903	300	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	52075	53259	-						66506359	JRC41_RS00230	1185		old_locus_tag=JRC41_00230
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	52075	53259	-	WP_054410701.1	WP_054410701.1		sugar efflux transporter		66506359	JRC41_RS00230	1185	394	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	53857	54894	-						66506360	JRC41_RS00235	1038		old_locus_tag=JRC41_00235
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	53857	54894	-	WP_025238062.1	WP_025238062.1		virulence RhuM family protein		66506360	JRC41_RS00235	1038	345	
gene	pseudogene	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	54976	55365	-						66506361	JRC41_RS00240	390		partial;pseudo;old_locus_tag=JRC41_00240
CDS	without_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	54976	55365	-				DUF4942 domain-containing protein		66506361	JRC41_RS00240	390		partial;pseudo
gene	pseudogene	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	55365	56111	-						66506362	JRC41_RS00245	747		partial;pseudo;old_locus_tag=JRC41_00245
CDS	without_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	55365	56111	-				tyrosine-type recombinase/integrase		66506362	JRC41_RS00245	747		partial;pseudo
gene	tRNA	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	56288	56382	-						66506363	JRC41_RS00250	95		old_locus_tag=JRC41_00250
tRNA		GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	56288	56382	-				tRNA-Sec		66506363	JRC41_RS00250	95		anticodon=TCA
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	56781	58490	-						66506364	JRC41_RS00255	1710		old_locus_tag=JRC41_00255
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	56781	58490	-	WP_059235523.1	WP_059235523.1		AsmA family protein		66506364	JRC41_RS00255	1710	569	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	58611	60002	-					xanP	66506365	JRC41_RS00260	1392		old_locus_tag=JRC41_00260
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	58611	60002	-	WP_059235524.1	WP_059235524.1		xanthine/proton symporter XanP	xanP	66506365	JRC41_RS00260	1392	463	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	60283	61488	+					gltS	66506366	JRC41_RS00265	1206		old_locus_tag=JRC41_00265
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	60283	61488	+	WP_000468838.1	WP_000468838.1		sodium/glutamate symporter	gltS	66506366	JRC41_RS00265	1206	401	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	61677	63758	-					recG	66506367	JRC41_RS00270	2082		old_locus_tag=JRC41_00270
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	61677	63758	-	WP_000678466.1	WP_000678466.1		ATP-dependent DNA helicase RecG	recG	66506367	JRC41_RS00270	2082	693	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	63764	64453	-					trmH	66506368	JRC41_RS00275	690		old_locus_tag=JRC41_00275
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	63764	64453	-	WP_059235526.1	WP_059235526.1		tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	trmH	66506368	JRC41_RS00275	690	229	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	64458	66566	-					spoT	66506369	JRC41_RS00280	2109		old_locus_tag=JRC41_00280
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	64458	66566	-	WP_000280465.1	WP_000280465.1		bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	spoT	66506369	JRC41_RS00280	2109	702	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	66585	66860	-					rpoZ	66506370	JRC41_RS00285	276		old_locus_tag=JRC41_00285
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	66585	66860	-	WP_000135055.1	WP_000135055.1		DNA-directed RNA polymerase subunit omega	rpoZ	66506370	JRC41_RS00285	276	91	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	66915	67538	-					gmk	66506371	JRC41_RS00290	624		old_locus_tag=JRC41_00290
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	66915	67538	-	WP_002460337.1	WP_002460337.1		guanylate kinase	gmk	66506371	JRC41_RS00290	624	207	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	67796	69481	+					ligB	66506372	JRC41_RS00295	1686		old_locus_tag=JRC41_00295
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	67796	69481	+	WP_059242284.1	WP_059242284.1		NAD-dependent DNA ligase LigB	ligB	66506372	JRC41_RS00295	1686	561	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	69478	70095	-						66506373	JRC41_RS00300	618		old_locus_tag=JRC41_00300
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	69478	70095	-	WP_000924290.1	WP_000924290.1		trimeric intracellular cation channel family protein		66506373	JRC41_RS00300	618	205	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	70364	71881	-					lysS	66506374	JRC41_RS00305	1518		old_locus_tag=JRC41_00305
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	70364	71881	-	WP_059235532.1	WP_059235532.1		lysine--tRNA ligase	lysS	66506374	JRC41_RS00305	1518	505	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	72117	73574	-					dtpC	66506375	JRC41_RS00310	1458		old_locus_tag=JRC41_00310
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	72117	73574	-	WP_000856808.1	WP_000856808.1		dipeptide/tripeptide permease DtpC	dtpC	66506375	JRC41_RS00310	1458	485	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	73633	75780	-					cadA	66506376	JRC41_RS00315	2148		old_locus_tag=JRC41_00315
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	73633	75780	-	WP_002460343.1	WP_002460343.1		lysine decarboxylase CadA	cadA	66506376	JRC41_RS00315	2148	715	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	75859	77193	-					cadB	66506377	JRC41_RS00320	1335		old_locus_tag=JRC41_00320
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	75859	77193	-	WP_000092918.1	WP_000092918.1		cadaverine/lysine antiporter	cadB	66506377	JRC41_RS00320	1335	444	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	77558	79096	-					cadC	66506378	JRC41_RS00325	1539		old_locus_tag=JRC41_00325
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	77558	79096	-	WP_025238068.1	WP_025238068.1		lysine decarboxylation/transport transcriptional activator CadC	cadC	66506378	JRC41_RS00325	1539	512	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	79555	80418	-						66506379	JRC41_RS00330	864		old_locus_tag=JRC41_00330
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	79555	80418	-	WP_000621324.1	WP_000621324.1		YicC family protein		66506379	JRC41_RS00330	864	287	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	80545	81261	+					rph	66506380	JRC41_RS00335	717		old_locus_tag=JRC41_00335
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	80545	81261	+	WP_208631090.1	WP_208631090.1		ribonuclease PH	rph	66506380	JRC41_RS00335	717	238	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	81327	81968	+					pyrE	66506381	JRC41_RS00340	642		old_locus_tag=JRC41_00340
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	81327	81968	+	WP_059235534.1	WP_059235534.1		orotate phosphoribosyltransferase	pyrE	66506381	JRC41_RS00340	642	213	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	82005	82601	-					slmA	66506382	JRC41_RS00345	597		old_locus_tag=JRC41_00345
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	82005	82601	-	WP_000818597.1	WP_000818597.1		nucleoid occlusion factor SlmA	slmA	66506382	JRC41_RS00345	597	198	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	82708	83166	-					dut	66506383	JRC41_RS00350	459		old_locus_tag=JRC41_00350
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	82708	83166	-	WP_000976060.1	WP_000976060.1		dUTP diphosphatase	dut	66506383	JRC41_RS00350	459	152	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	83144	84364	-					coaBC	66506384	JRC41_RS00355	1221		old_locus_tag=JRC41_00355
CDS	with_protein	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	83144	84364	-	WP_000050154.1	WP_000050154.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC	66506384	JRC41_RS00355	1221	406	
gene	protein_coding	GCF_016904755.1	Primary Assembly	chromosome		NZ_CP070290.1	84536	85204	+					radC	66506385	JRC41_RS00360	669		old_locus_tag=JRC41_00360
