# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	5816	6019	-	WP_042495145.1	WP_042495145.1		hypothetical protein		6210881	SGR_RS00040	204	67	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	7112	7603	-						31220999	SGR_RS35770	492		old_locus_tag=SGR_7t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	7112	7603	-	WP_106431651.1	WP_106431651.1		S1 RNA-binding domain-containing protein		31220999	SGR_RS35770	492	163	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	7722	13193	-						6211539	SGR_RS00045	5472		old_locus_tag=SGR_8t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	7722	13193	-	WP_237528425.1	WP_237528425.1		hypothetical protein		6211539	SGR_RS00045	5472	1823	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	14290	17832	-						6214690	SGR_RS00050	3543		old_locus_tag=SGR_9t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	14290	17832	-	WP_012377427.1	WP_012377427.1		laminin G domain-containing protein		6214690	SGR_RS00050	3543	1180	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	18339	19070	-						6209004	SGR_RS00055	732		old_locus_tag=SGR_10t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	18339	19070	-	WP_003969237.1	WP_003969237.1		MerR family transcriptional regulator		6209004	SGR_RS00055	732	243	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	19125	19412	+						23452907	SGR_RS00060	288		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	19125	19412	+	WP_003969236.1	WP_003969236.1		hypothetical protein		23452907	SGR_RS00060	288	95	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	19500	20633	+						6211555	SGR_RS00065	1134		old_locus_tag=SGR_12t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	19500	20633	+	WP_003969235.1	WP_003969235.1		IS630 family transposase		6211555	SGR_RS00065	1134	377	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	21276	21733	+						31221000	SGR_RS35775	458		partial;pseudo
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	21276	21733	+				RICIN domain-containing protein		31221000	SGR_RS35775	458		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	22240	23709	-						6213241	SGR_RS00080	1470		old_locus_tag=SGR_15t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	22240	23709	-	WP_012377431.1	WP_012377431.1		UvrD-helicase domain-containing protein		6213241	SGR_RS00080	1470	489	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	23792	24655	-						31221001	SGR_RS35780	864		old_locus_tag=SGR_16t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	23792	24655	-	WP_075025239.1	WP_075025239.1		DUF6083 domain-containing protein		31221001	SGR_RS35780	864	287	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	24813	25076	-						6215362	SGR_RS00095	264		old_locus_tag=SGR_17t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	24813	25076	-	WP_012377433.1	WP_012377433.1		helix-turn-helix transcriptional regulator		6215362	SGR_RS00095	264	87	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	25717	26358	+						71201630	SGR_RS38035	642		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	25717	26358	+	WP_236586450.1	WP_236586450.1		hypothetical protein		71201630	SGR_RS38035	642	213	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	26377	26860	+						31221002	SGR_RS35785	484		partial;pseudo;old_locus_tag=SGR_19t
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	26377	26860	+				transposase		31221002	SGR_RS35785	484		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	27280	28148	-						31221003	SGR_RS35790	869		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	27280	28148	-	WP_106431652.1	WP_106431652.1		IS5 family transposase		31221003	SGR_RS35790	870	289	ribosomal_slippage
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	28385	29173	-						6211833	SGR_RS00120	789		old_locus_tag=SGR_23t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	28385	29173	-	WP_012377439.1	WP_012377439.1		hypothetical protein		6211833	SGR_RS00120	789	262	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	29338	30087	+						6215928	SGR_RS00125	750		old_locus_tag=SGR_24t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	29338	30087	+	WP_012377440.1	WP_012377440.1		IS5-like element ISSgr2 family transposase		6215928	SGR_RS00125	750	249	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	30126	30263	+						71201631	SGR_RS38040	138		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	30126	30263	+	WP_236586297.1	WP_236586297.1		hypothetical protein		71201631	SGR_RS38040	138	45	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	30612	31949	-						6210998	SGR_RS00130	1338		old_locus_tag=SGR_25t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	30612	31949	-	WP_042497937.1	WP_042497937.1		hypothetical protein		6210998	SGR_RS00130	1338	445	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	32325	33529	-						6215424	SGR_RS00140	1205		old_locus_tag=SGR_26t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	32325	33529	-	WP_106431653.1	WP_106431653.1		IS3 family transposase		6215424	SGR_RS00140	1206	401	ribosomal_slippage
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	33724	34317	+						6209847	SGR_RS00150	594		old_locus_tag=SGR_28t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	33724	34317	+	WP_012377444.1	WP_012377444.1		isochorismatase family protein		6209847	SGR_RS00150	594	197	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	34425	34676	+						23452913	SGR_RS00155	252		old_locus_tag=SGR_29t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	34425	34676	+	WP_012377445.1	WP_012377445.1		hypothetical protein		23452913	SGR_RS00155	252	83	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	34993	35384	+						71201632	SGR_RS38045	392		partial;pseudo
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	34993	35384	+				ALF repeat-containing protein		71201632	SGR_RS38045	392		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	35555	36628	+						71201633	SGR_RS38050	1074		old_locus_tag=SGR_31t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	35555	36628	+	WP_042495184.1	WP_042495184.1		three-Cys-motif partner protein TcmP		71201633	SGR_RS38050	1074	357	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	36707	37474	-						6215175	SGR_RS00165	768		old_locus_tag=SGR_32t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	36707	37474	-	WP_012377448.1	WP_012377448.1		phage Gp37/Gp68 family protein		6215175	SGR_RS00165	768	255	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	37663	38538	-						6209994	SGR_RS00170	876		old_locus_tag=SGR_33t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	37663	38538	-	WP_012377449.1	WP_012377449.1		DciA family protein		6209994	SGR_RS00170	876	291	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	38548	39150	-						6212098	SGR_RS00175	603		old_locus_tag=SGR_34t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	38548	39150	-	WP_143053729.1	WP_143053729.1		hypothetical protein		6212098	SGR_RS00175	603	200	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	40151	40579	+						6214666	SGR_RS00180	429		old_locus_tag=SGR_36t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	40151	40579	+	WP_012377452.1	WP_012377452.1		peptidoglycan-binding protein		6214666	SGR_RS00180	429	142	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	41215	41564	-						31221009	SGR_RS35820	350		partial;pseudo
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	41215	41564	-				RICIN domain-containing protein		31221009	SGR_RS35820	350		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	41588	41956	-						36264754	SGR_RS36905	369		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	41588	41956	-	WP_075025147.1	WP_075025147.1		hypothetical protein		36264754	SGR_RS36905	369	122	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	42629	42991	-						71201634	SGR_RS38055	363		partial;pseudo
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	42629	42991	-				SsgA family sporulation/cell division regulator		71201634	SGR_RS38055	363		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	44590	45444	-						6210058	SGR_RS00205	855		old_locus_tag=SGR_42t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	44590	45444	-	WP_012377458.1	WP_012377458.1		ECF-type sigma factor		6210058	SGR_RS00205	855	284	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	45639	45968	+						6214222	SGR_RS00210	330		old_locus_tag=SGR_43t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	45639	45968	+	WP_012377459.1	WP_012377459.1		hypothetical protein		6214222	SGR_RS00210	330	109	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	46172	46705	-						71201635	SGR_RS38060	534		old_locus_tag=SGR_44t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	46172	46705	-	WP_012377460.1	WP_012377460.1		hypothetical protein		71201635	SGR_RS38060	534	177	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	46611	47297	-						71201636	SGR_RS38065	687		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	46611	47297	-	WP_176737654.1	WP_176737654.1		hypothetical protein		71201636	SGR_RS38065	687	228	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	47703	47906	-						23452919	SGR_RS00225	204		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	47703	47906	-	WP_042495195.1	WP_042495195.1		hypothetical protein		23452919	SGR_RS00225	204	67	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	48328	50304	+						6209984	SGR_RS00230	1977		old_locus_tag=SGR_45t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	48328	50304	+	WP_012377461.1	WP_012377461.1		tetratricopeptide repeat protein		6209984	SGR_RS00230	1977	658	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	50758	51168	-						6209712	SGR_RS00235	411		old_locus_tag=SGR_47t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	50758	51168	-	WP_012377463.1	WP_012377463.1		nitroreductase family deazaflavin-dependent oxidoreductase		6209712	SGR_RS00235	411	136	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	51205	51984	-						6212260	SGR_RS00240	780		old_locus_tag=SGR_48t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	51205	51984	-	WP_012377464.1	WP_012377464.1		glucose 1-dehydrogenase		6212260	SGR_RS00240	780	259	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	52092	52712	+						6214187	SGR_RS00245	621		old_locus_tag=SGR_49t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	52092	52712	+	WP_106431744.1	WP_106431744.1		TetR/AcrR family transcriptional regulator		6214187	SGR_RS00245	621	206	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	53211	54002	-						6214569	SGR_RS00250	792		old_locus_tag=SGR_50t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	53211	54002	-	WP_012377466.1	WP_012377466.1		SDR family oxidoreductase		6214569	SGR_RS00250	792	263	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	54112	54594	+						6209862	SGR_RS00255	483		old_locus_tag=SGR_51t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	54112	54594	+	WP_012377467.1	WP_012377467.1		MarR family transcriptional regulator		6209862	SGR_RS00255	483	160	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	54853	55530	-						6211432	SGR_RS00260	678		old_locus_tag=SGR_52t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	54853	55530	-	WP_042495199.1	WP_042495199.1		HNH endonuclease family protein		6211432	SGR_RS00260	678	225	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	55937	56299	-						71201637	SGR_RS38070	363		old_locus_tag=SGR_53t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	55937	56299	-	WP_106431654.1	WP_106431654.1		hypothetical protein		71201637	SGR_RS38070	363	120	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	56614	56937	-						61377714	SGR_RS37995	324		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	56614	56937	-	WP_174924800.1	WP_174924800.1		hypothetical protein		61377714	SGR_RS37995	324	107	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	57132	58370	+						6213151	SGR_RS00275	1239		old_locus_tag=SGR_54t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	57132	58370	+	WP_042495205.1	WP_042495205.1		lycopene cyclase family protein		6213151	SGR_RS00275	1239	412	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	58367	59083	+						6214532	SGR_RS00280	717		old_locus_tag=SGR_55t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	58367	59083	+	WP_012377471.1	WP_012377471.1		class I SAM-dependent methyltransferase		6214532	SGR_RS00280	717	238	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	59083	60636	+						6213512	SGR_RS00285	1554		old_locus_tag=SGR_56t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	59083	60636	+	WP_078562734.1	WP_078562734.1		FAD-dependent oxidoreductase		6213512	SGR_RS00285	1554	517	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	60677	61681	-						6216100	SGR_RS00290	1005		old_locus_tag=SGR_57t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	60677	61681	-	WP_012377473.1	WP_012377473.1		Rieske (2Fe-2S) protein		6216100	SGR_RS00290	1005	334	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	61678	62706	-						6211435	SGR_RS00295	1029		old_locus_tag=SGR_58t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	61678	62706	-	WP_012377474.1	WP_012377474.1		phytoene/squalene synthase family protein		6211435	SGR_RS00295	1029	342	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	62703	64220	-						6211705	SGR_RS00300	1518		old_locus_tag=SGR_59t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	62703	64220	-	WP_012377475.1	WP_012377475.1		phytoene desaturase		6211705	SGR_RS00300	1518	505	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	64217	65425	-						6213039	SGR_RS00305	1209		old_locus_tag=SGR_60t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	64217	65425	-	WP_012377476.1	WP_012377476.1		polyprenyl synthetase family protein		6213039	SGR_RS00305	1209	402	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	65828	66136	+						23452921	SGR_RS00310	309		old_locus_tag=SGR_61t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	65828	66136	+	WP_236586448.1	WP_236586448.1		hypothetical protein		23452921	SGR_RS00310	309	102	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	66364	66620	-						23452922	SGR_RS00315	257		partial;pseudo;old_locus_tag=SGR_62t
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	66364	66620	-				cyclase		23452922	SGR_RS00315	257		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	66749	67837	-						6211122	SGR_RS00320	1089		old_locus_tag=SGR_63t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	66749	67837	-	WP_236586449.1	WP_236586449.1		Dyp-type peroxidase		6211122	SGR_RS00320	1089	362	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	68400	68570	+						43870340	SGR_RS37720	171		partial;pseudo;old_locus_tag=SGR_64t
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	68400	68570	+				transposase		43870340	SGR_RS37720	171		partial;pseudo
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	68735	69214	-						6211322	SGR_RS00325	480		partial;pseudo;old_locus_tag=SGR_65t
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	68735	69214	-				hypothetical protein		6211322	SGR_RS00325	480		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	69415	69699	+						6210653	SGR_RS00330	285		old_locus_tag=SGR_66t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	69415	69699	+	WP_012377482.1	WP_012377482.1		hypothetical protein		6210653	SGR_RS00330	285	94	
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	69883	70322	-						23452923	SGR_RS00335	440		partial;pseudo
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	69883	70322	-				SDR family oxidoreductase		23452923	SGR_RS00335	440		partial;pseudo
gene	pseudogene	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	70631	70765	+						71201638	SGR_RS38075	135		partial;pseudo
CDS	without_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	70631	70765	+				SPFH/Band 7/PHB domain protein		71201638	SGR_RS38075	135		partial;pseudo
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	70931	74200	-						6214914	SGR_RS00340	3270		old_locus_tag=SGR_69t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	70931	74200	-	WP_012377485.1	WP_012377485.1		winged helix-turn-helix domain-containing protein		6214914	SGR_RS00340	3270	1089	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	74438	76024	-						6212710	SGR_RS00345	1587		old_locus_tag=SGR_70t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	74438	76024	-	WP_012377486.1	WP_012377486.1		MFS transporter		6212710	SGR_RS00345	1587	528	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	76125	76709	-						6213580	SGR_RS00350	585		old_locus_tag=SGR_71t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	76125	76709	-	WP_012377487.1	WP_012377487.1		NAD(P)H-dependent oxidoreductase		6213580	SGR_RS00350	585	194	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	76808	77086	+						6213153	SGR_RS00355	279		old_locus_tag=SGR_72t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	76808	77086	+	WP_012377488.1	WP_012377488.1		hypothetical protein		6213153	SGR_RS00355	279	92	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	77208	77567	+						23452924	SGR_RS00360	360		old_locus_tag=SGR_73t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	77208	77567	+	WP_012377489.1	WP_012377489.1		hypothetical protein		23452924	SGR_RS00360	360	119	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	77777	78580	-						6209517	SGR_RS00365	804		old_locus_tag=SGR_74t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	77777	78580	-	WP_042495211.1	WP_042495211.1		sigma-70 family RNA polymerase sigma factor		6209517	SGR_RS00365	804	267	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	78577	78741	-						43578800	SGR_RS37600	165		old_locus_tag=SGR_75t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	78577	78741	-	WP_159402413.1	WP_159402413.1		hypothetical protein		43578800	SGR_RS37600	165	54	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	79135	80763	-						6209840	SGR_RS00375	1629		old_locus_tag=SGR_77t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	79135	80763	-	WP_012377493.1	WP_012377493.1		pentapeptide repeat-containing protein		6209840	SGR_RS00375	1629	542	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	80955	81065	+						36264757	SGR_RS36920	111		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	80955	81065	+	WP_236586302.1	WP_236586302.1		hypothetical protein		36264757	SGR_RS36920	111	36	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	81664	81864	-						23452925	SGR_RS00380	201		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	81664	81864	-	WP_042495214.1	WP_042495214.1		hypothetical protein		23452925	SGR_RS00380	201	66	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	82688	83269	+						71201639	SGR_RS38080	582		
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	82688	83269	+	WP_236586303.1	WP_236586303.1		helix-turn-helix domain-containing protein		71201639	SGR_RS38080	582	193	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	83356	83700	+						31221020	SGR_RS35875	345		old_locus_tag=SGR_80t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	83356	83700	+	WP_106431657.1	WP_106431657.1		LuxR C-terminal-related transcriptional regulator		31221020	SGR_RS35875	345	114	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	84532	84825	+						6212242	SGR_RS00395	294		old_locus_tag=SGR_81t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	84532	84825	+	WP_012377497.1	WP_012377497.1		hypothetical protein		6212242	SGR_RS00395	294	97	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	84916	85536	-						6211569	SGR_RS00400	621		old_locus_tag=SGR_82t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	84916	85536	-	WP_012377498.1	WP_012377498.1		hypothetical protein		6211569	SGR_RS00400	621	206	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	85734	85991	-						23452928	SGR_RS00405	258		old_locus_tag=SGR_83t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	85734	85991	-	WP_042495220.1	WP_042495220.1		hypothetical protein		23452928	SGR_RS00405	258	85	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	86151	86822	-						6211565	SGR_RS00410	672		old_locus_tag=SGR_84t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	86151	86822	-	WP_012377500.1	WP_012377500.1		HNH endonuclease family protein		6211565	SGR_RS00410	672	223	
gene	protein_coding	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	87010	87465	-						6216045	SGR_RS00415	456		old_locus_tag=SGR_85t
CDS	with_protein	GCF_000010605.1	Primary Assembly	chromosome		NC_010572.1	87010	87465	-	WP_012377501.1	WP_012377501.1		hypothetical protein		6216045	SGR_RS00415	456	151	
