# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	18775	19500	+	WP_004145007.1	WP_004145007.1		phosphate signaling complex protein PhoU	phoU		N559_RS00105	726	241	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	19526	19660	+							N559_RS30655	135		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	19526	19660	+	WP_004150306.1	WP_004150306.1		hypothetical protein			N559_RS30655	135	44	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	19978	21612	+							N559_RS00115	1635		old_locus_tag=N559_0021
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	19978	21612	+	WP_004151546.1	WP_004151546.1		carbohydrate porin			N559_RS00115	1635	544	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	21651	22817	+							N559_RS00120	1167		old_locus_tag=N559_0022
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	21651	22817	+	WP_004145104.1	WP_004145104.1		esterase family protein			N559_RS00120	1167	388	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	22867	23586	+							N559_RS00125	720		old_locus_tag=N559_0023
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	22867	23586	+	WP_004151545.1	WP_004151545.1		glucosamine-6-phosphate deaminase			N559_RS00125	720	239	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	23666	24331	-					yieH		N559_RS00130	666		old_locus_tag=N559_0024
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	23666	24331	-	WP_004145102.1	WP_004145102.1		6-phosphogluconate phosphatase	yieH		N559_RS00130	666	221	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	24303	24509	-							N559_RS30660	207		old_locus_tag=N559_0026
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	24303	24509	-	WP_004145101.1	WP_004145101.1		hypothetical protein			N559_RS30660	207	68	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	24501	25838	+							N559_RS00140	1338		old_locus_tag=N559_0025
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	24501	25838	+	WP_004145100.1	WP_004145100.1		NCS2 family permease			N559_RS00140	1338	445	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	25884	26450	-							N559_RS00145	567		old_locus_tag=N559_0027
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	25884	26450	-	WP_004151543.1	WP_004151543.1		NAD(P)H-dependent oxidoreductase			N559_RS00145	567	188	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	26487	27062	-							N559_RS00150	576		old_locus_tag=N559_0028
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	26487	27062	-	WP_004145098.1	WP_004145098.1		hypothetical protein			N559_RS00150	576	191	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	27372	28331	-					yidZ		N559_RS00155	960		old_locus_tag=N559_0029
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	27372	28331	-	WP_004151541.1	WP_004151541.1		HTH-type transcriptional regulator YidZ	yidZ		N559_RS00155	960	319	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	28306	29484	-							N559_RS00160	1179		old_locus_tag=N559_0030
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	28306	29484	-	WP_004151540.1	WP_004151540.1		MFS transporter			N559_RS00160	1179	392	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	29584	30003	-							N559_RS00165	420		old_locus_tag=N559_0031
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	29584	30003	-	WP_004151539.1	WP_004151539.1		GNAT family N-acetyltransferase			N559_RS00165	420	139	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	30123	31487	-					mnmE		N559_RS00170	1365		old_locus_tag=N559_0032
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	30123	31487	-	WP_004151538.1	WP_004151538.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE		N559_RS00170	1365	454	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	31682	33328	-					yidC		N559_RS00175	1647		old_locus_tag=N559_0033
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	31682	33328	-	WP_004151537.1	WP_004151537.1		membrane protein insertase YidC	yidC		N559_RS00175	1647	548	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	33331	33588	-					yidD		N559_RS00180	258		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	33331	33588	-	WP_004151536.1	WP_004151536.1		membrane protein insertion efficiency factor YidD	yidD		N559_RS00180	258	85	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	33552	33911	-					rnpA		N559_RS28495	360		old_locus_tag=N559_0034
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	33552	33911	-	WP_004151535.1	WP_004151535.1		ribonuclease P protein component	rnpA		N559_RS28495	360	119	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	33927	34067	-					rpmH		N559_RS00190	141		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	33927	34067	-	WP_000831330.1	WP_000831330.1		50S ribosomal protein L34	rpmH		N559_RS00190	141	46	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	34689	36092	+					dnaA		N559_RS00195	1404		old_locus_tag=N559_0035
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	34689	36092	+	WP_004151534.1	WP_004151534.1		chromosomal replication initiator protein DnaA	dnaA		N559_RS00195	1404	467	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	36097	37197	+					dnaN		N559_RS00200	1101		old_locus_tag=N559_0036
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	36097	37197	+	WP_004151533.1	WP_004151533.1		DNA polymerase III subunit beta	dnaN		N559_RS00200	1101	366	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	37344	38417	+					recF		N559_RS00205	1074		old_locus_tag=N559_0037
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	37344	38417	+	WP_004151532.1	WP_004151532.1		DNA replication/repair protein RecF	recF		N559_RS00205	1074	357	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	38446	40860	+					gyrB		N559_RS00210	2415		old_locus_tag=N559_0038
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	38446	40860	+	WP_004173845.1	WP_004173845.1		DNA topoisomerase (ATP-hydrolyzing) subunit B	gyrB		N559_RS00210	2415	804	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	41062	41874	+					yidA		N559_RS00215	813		old_locus_tag=N559_0039
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	41062	41874	+	WP_004151530.1	WP_004151530.1		sugar-phosphatase	yidA		N559_RS00215	813	270	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	42024	43106	+							N559_RS00220	1083		old_locus_tag=N559_0040
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	42024	43106	+	WP_009485044.1	WP_009485044.1		hypothetical protein			N559_RS00220	1083	360	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	43103	44236	+							N559_RS00225	1134		old_locus_tag=N559_0041
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	43103	44236	+	WP_004151528.1	WP_004151528.1		BamA/TamA family outer membrane protein			N559_RS00225	1134	377	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	44466	45155	+					dgoR		N559_RS00230	690		old_locus_tag=N559_0042
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	44466	45155	+	WP_004145084.1	WP_004145084.1		D-galactonate utilization transcriptional regulator DgoR	dgoR		N559_RS00230	690	229	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	45152	46030	+							N559_RS00235	879		old_locus_tag=N559_0043
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	45152	46030	+	WP_004145083.1	WP_004145083.1		2-dehydro-3-deoxygalactonokinase			N559_RS00235	879	292	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	46014	46631	+							N559_RS00240	618		old_locus_tag=N559_0044
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	46014	46631	+	WP_004151527.1	WP_004151527.1		2-dehydro-3-deoxy-6-phosphogalactonate aldolase			N559_RS00240	618	205	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	46628	47776	+					dgoD		N559_RS00245	1149		old_locus_tag=N559_0045
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	46628	47776	+	WP_004150286.1	WP_004150286.1		galactonate dehydratase	dgoD		N559_RS00245	1149	382	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	47954	49291	+							N559_RS00250	1338		old_locus_tag=N559_0046
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	47954	49291	+	WP_021440944.1	WP_021440944.1		MFS transporter			N559_RS00250	1338	445	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	49343	50563	+							N559_RS00255	1221		old_locus_tag=N559_0047
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	49343	50563	+	WP_004151525.1	WP_004151525.1		DUF3748 domain-containing protein			N559_RS00255	1221	406	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	50565	50897	-							N559_RS00260	333		old_locus_tag=N559_0048
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	50565	50897	-	WP_004151524.1	WP_004151524.1		YceK/YidQ family lipoprotein			N559_RS00260	333	110	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	51212	51625	+					ibpA		N559_RS00265	414		old_locus_tag=N559_0049
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	51212	51625	+	WP_041937843.1	WP_041937843.1		heat shock chaperone IbpA	ibpA		N559_RS00265	414	137	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	51742	52170	+					ibpB		N559_RS00270	429		old_locus_tag=N559_0050
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	51742	52170	+	WP_004145074.1	WP_004145074.1		heat shock chaperone IbpB	ibpB		N559_RS00270	429	142	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	52307	53131	+					dinD		N559_RS00275	825		old_locus_tag=N559_0051
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	52307	53131	+	WP_004151522.1	WP_004151522.1		DNA damage-inducible protein D	dinD		N559_RS00275	825	274	
gene	pseudogene	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	53233	54893	+							N559_RS00280	1661		pseudo
CDS	without_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	53233	54893	+				putative transporter			N559_RS00280	1661		pseudo
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	54885	55607	-							N559_RS00285	723		old_locus_tag=N559_0054
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	54885	55607	-	WP_004151520.1	WP_004151520.1		GntR family transcriptional regulator			N559_RS00285	723	240	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	55906	57528	+							N559_RS00290	1623		old_locus_tag=N559_0055
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	55906	57528	+	WP_002923307.1	WP_002923307.1		PTS transporter subunit EIIC			N559_RS00290	1623	540	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	57525	58847	+							N559_RS00295	1323		old_locus_tag=N559_0056
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	57525	58847	+	WP_002923306.1	WP_002923306.1		6-phospho-alpha-glucosidase			N559_RS00295	1323	440	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	58949	59296	+							N559_RS00300	348		old_locus_tag=N559_0057
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	58949	59296	+	WP_002923305.1	WP_002923305.1		DUF202 domain-containing protein			N559_RS00300	348	115	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	59286	59648	+							N559_RS00305	363		old_locus_tag=N559_0058
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	59286	59648	+	WP_002923304.1	WP_002923304.1		DUF202 domain-containing protein			N559_RS00305	363	120	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	59723	60145	+							N559_RS00310	423		old_locus_tag=N559_0059
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	59723	60145	+	WP_002923302.1	WP_002923302.1		hypothetical protein			N559_RS00310	423	140	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	60149	61477	-					dsdA		N559_RS00315	1329		old_locus_tag=N559_0060
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	60149	61477	-	WP_002923300.1	WP_002923300.1		D-serine ammonia-lyase	dsdA		N559_RS00315	1329	442	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	61494	62831	-					dsdX		N559_RS00320	1338		old_locus_tag=N559_0061
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	61494	62831	-	WP_002923299.1	WP_002923299.1		D-serine transporter DsdX	dsdX		N559_RS00320	1338	445	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	62923	63057	+							N559_RS30665	135		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	62923	63057	+	WP_004145063.1	WP_004145063.1		hypothetical protein			N559_RS30665	135	44	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	63057	63980	+					dsdC		N559_RS00330	924		old_locus_tag=N559_0062
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	63057	63980	+	WP_002923298.1	WP_002923298.1		DNA-binding transcriptional regulator DsdC	dsdC		N559_RS00330	924	307	
gene	pseudogene	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	64140	65323	-					emrD		N559_RS00335	1184		pseudo
CDS	without_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	64140	65323	-				multidrug efflux MFS transporter EmrD	emrD		N559_RS00335	1184		pseudo
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	65499	66332	-							N559_RS00340	834		old_locus_tag=N559_0065
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	65499	66332	-	WP_002923296.1	WP_002923296.1		EamA family transporter			N559_RS00340	834	277	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	66400	66846	-							N559_RS00345	447		old_locus_tag=N559_0066
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	66400	66846	-	WP_002923294.1	WP_002923294.1		GNAT family N-acetyltransferase			N559_RS00345	447	148	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	66937	67056	-					tisB		N559_RS00350	120		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	66937	67056	-	WP_004145059.1	WP_004145059.1		type I toxin-antitoxin system toxin TisB	tisB		N559_RS00350	120	39	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	67509	67676	-							N559_RS30670	168		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	67509	67676	-	WP_014343455.1	WP_014343455.1		hypothetical protein			N559_RS30670	168	55	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	67689	67784	+					ivbL		N559_RS28505	96		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	67689	67784	+	WP_002923286.1	WP_002923286.1		ilvB operon leader peptide IvbL	ivbL		N559_RS28505	96	31	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	67889	69577	+					ilvB		N559_RS00355	1689		old_locus_tag=N559_0067
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	67889	69577	+	WP_004198592.1	WP_004198592.1		acetolactate synthase large subunit	ilvB		N559_RS00355	1689	562	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	69581	69868	+					ilvN		N559_RS00360	288		old_locus_tag=N559_0068
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	69581	69868	+	WP_002923283.1	WP_002923283.1		acetolactate synthase small subunit	ilvN		N559_RS00360	288	95	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	70019	70612	+					uhpA		N559_RS00365	594		old_locus_tag=N559_0069
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	70019	70612	+	WP_002923282.1	WP_002923282.1		transcriptional regulator UhpA	uhpA		N559_RS00365	594	197	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	70630	72111	+					uhpB		N559_RS00370	1482		old_locus_tag=N559_0070
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	70630	72111	+	WP_004151519.1	WP_004151519.1		signal transduction histidine-protein kinase/phosphatase UhpB	uhpB		N559_RS00370	1482	493	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	72123	73451	+							N559_RS00375	1329		old_locus_tag=N559_0071
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	72123	73451	+	WP_004145056.1	WP_004145056.1		MFS transporter			N559_RS00375	1329	442	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	73597	74988	+					uhpT		N559_RS00380	1392		old_locus_tag=N559_0072
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	73597	74988	+	WP_002923280.1	WP_002923280.1		hexose-6-phosphate:phosphate antiporter	uhpT		N559_RS00380	1392	463	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	75125	75577	+							N559_RS00385	453		old_locus_tag=N559_0073
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	75125	75577	+	WP_002923278.1	WP_002923278.1		DUF1198 family protein			N559_RS00385	453	150	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	75707	76030	-							N559_RS00390	324		
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	75707	76030	-	WP_002923240.1	WP_002923240.1		DNA-binding transcriptional regulator			N559_RS00390	324	107	
gene	protein_coding	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	76014	76373	-							N559_RS00395	360		old_locus_tag=N559_0074
CDS	with_protein	GCF_000445405.1	Primary Assembly	chromosome		NC_022082.1	76014	76373	-	WP_004151518.1	WP_004151518.1		type II toxin-antitoxin system RelE/ParE family toxin			N559_RS00395	360	119	
