# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	tRNA	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	9672	9747	+							CCUR_RS00040	76		old_locus_tag=Ccur_00080
tRNA		GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	9672	9747	+				tRNA-Ala			CCUR_RS00040	76		anticodon=TGC
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	9818	10384	+							CCUR_RS00045	567		old_locus_tag=Ccur_00090
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	9818	10384	+	WP_012802433.1	WP_012802433.1		J domain-containing protein			CCUR_RS00045	567	188	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	10384	12198	+					typA		CCUR_RS00050	1815		old_locus_tag=Ccur_00100
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	10384	12198	+	WP_012802434.1	WP_012802434.1		translational GTPase TypA	typA		CCUR_RS00050	1815	604	
gene	rRNA	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	12842	14353	+							CCUR_RS00055	1512		old_locus_tag=Ccur_00120
rRNA		GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	12842	14353	+				16S ribosomal RNA			CCUR_RS00055	1512		
gene	rRNA	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	14821	17828	+							CCUR_RS00060	3008		old_locus_tag=Ccur_00130
rRNA		GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	14821	17828	+				23S ribosomal RNA			CCUR_RS00060	3008		
gene	rRNA	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	17972	18087	+					rrf		CCUR_RS00065	116		old_locus_tag=Ccur_R0001
rRNA		GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	17972	18087	+				5S ribosomal RNA	rrf		CCUR_RS00065	116		
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	18251	19192	-							CCUR_RS00070	942		old_locus_tag=Ccur_00140
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	18251	19192	-	WP_012802436.1	WP_012802436.1		FAD:protein FMN transferase			CCUR_RS00070	942	313	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	19329	20315	+							CCUR_RS00075	987		old_locus_tag=Ccur_00150
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	19329	20315	+	WP_012802437.1	WP_012802437.1		asparaginase			CCUR_RS00075	987	328	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	20541	22661	-							CCUR_RS00080	2121		old_locus_tag=Ccur_00160
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	20541	22661	-	WP_012802438.1	WP_012802438.1		AAA family ATPase			CCUR_RS00080	2121	706	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	22665	22889	-							CCUR_RS00085	225		old_locus_tag=Ccur_00170
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	22665	22889	-	WP_012802439.1	WP_012802439.1		hypothetical protein			CCUR_RS00085	225	74	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	23251	24135	+							CCUR_RS00090	885		old_locus_tag=Ccur_00180
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	23251	24135	+	WP_041225144.1	WP_041225144.1		methionyl aminopeptidase			CCUR_RS00090	885	294	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	24114	24995	-							CCUR_RS00095	882		old_locus_tag=Ccur_00190
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	24114	24995	-	WP_012802441.1	WP_012802441.1		bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase			CCUR_RS00095	882	293	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	25000	25632	-							CCUR_RS00100	633		old_locus_tag=Ccur_00200
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	25000	25632	-	WP_012802442.1	WP_012802442.1		cyclodeaminase/cyclohydrolase family protein			CCUR_RS00100	633	210	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	25897	27735	+							CCUR_RS00105	1839		old_locus_tag=Ccur_00210
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	25897	27735	+	WP_012802443.1	WP_012802443.1		NAD(P)-binding protein			CCUR_RS00105	1839	612	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	27728	30448	+					fdhF		CCUR_RS00110	2721		old_locus_tag=Ccur_00220
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	27728	30448	+	WP_012802444.1	WP_012802444.1		formate dehydrogenase subunit alpha	fdhF		CCUR_RS00110	2721	906	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	30745	32997	+							CCUR_RS00115	2253		old_locus_tag=Ccur_00230
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	30745	32997	+	WP_012802445.1	WP_012802445.1		C69 family dipeptidase			CCUR_RS00115	2253	750	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	33290	34321	+							CCUR_RS00120	1032		old_locus_tag=Ccur_00240
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	33290	34321	+	WP_012802446.1	WP_012802446.1		hypothetical protein			CCUR_RS00120	1032	343	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	34389	34883	-							CCUR_RS00125	495		old_locus_tag=Ccur_00250
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	34389	34883	-	WP_012802447.1	WP_012802447.1		DUF3021 family protein			CCUR_RS00125	495	164	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	34906	35349	-							CCUR_RS00130	444		old_locus_tag=Ccur_00260
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	34906	35349	-	WP_012802448.1	WP_012802448.1		LytTR family transcriptional regulator			CCUR_RS00130	444	147	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	35641	36984	-							CCUR_RS00135	1344		old_locus_tag=Ccur_00270
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	35641	36984	-	WP_012802449.1	WP_012802449.1		HAMP domain-containing histidine kinase			CCUR_RS00135	1344	447	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	36965	37669	-							CCUR_RS00140	705		old_locus_tag=Ccur_00280
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	36965	37669	-	WP_012802450.1	WP_012802450.1		response regulator transcription factor			CCUR_RS00140	705	234	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	37662	38204	-							CCUR_RS00145	543		old_locus_tag=Ccur_00290
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	37662	38204	-	WP_012802451.1	WP_012802451.1		DUF4342 domain-containing protein			CCUR_RS00145	543	180	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	38690	44140	+							CCUR_RS00150	5451		old_locus_tag=Ccur_00300
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	38690	44140	+	WP_012802452.1	WP_012802452.1		InlB B-repeat-containing protein			CCUR_RS00150	5451	1816	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	44311	44553	+					rpsP		CCUR_RS00155	243		old_locus_tag=Ccur_00310
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	44311	44553	+	WP_012802453.1	WP_012802453.1		30S ribosomal protein S16	rpsP		CCUR_RS00155	243	80	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	44558	44812	+							CCUR_RS00160	255		old_locus_tag=Ccur_00320
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	44558	44812	+	WP_012802454.1	WP_012802454.1		KH domain-containing protein			CCUR_RS00160	255	84	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	44813	45517	+							CCUR_RS00165	705		old_locus_tag=Ccur_00330
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	44813	45517	+	WP_012802455.1	WP_012802455.1		16S rRNA processing protein RimM			CCUR_RS00165	705	234	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	45517	46272	+					trmD		CCUR_RS00170	756		old_locus_tag=Ccur_00340
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	45517	46272	+	WP_012802456.1	WP_012802456.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		CCUR_RS00170	756	251	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	46461	47036	+					lepB		CCUR_RS00175	576		old_locus_tag=Ccur_00350
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	46461	47036	+	WP_012802457.1	WP_012802457.1		signal peptidase I	lepB		CCUR_RS00175	576	191	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	47077	48198	+							CCUR_RS00180	1122		old_locus_tag=Ccur_00360
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	47077	48198	+	WP_012802458.1	WP_012802458.1		glycine--tRNA ligase subunit alpha			CCUR_RS00180	1122	373	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	48203	50287	+					glyS		CCUR_RS00185	2085		old_locus_tag=Ccur_00370
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	48203	50287	+	WP_012802459.1	WP_012802459.1		glycine--tRNA ligase subunit beta	glyS		CCUR_RS00185	2085	694	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	50284	51159	+							CCUR_RS00190	876		old_locus_tag=Ccur_00380
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	50284	51159	+	WP_012802460.1	WP_012802460.1		kinase/pyrophosphorylase			CCUR_RS00190	876	291	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	51169	53880	+					ppdK		CCUR_RS00195	2712		old_locus_tag=Ccur_00390
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	51169	53880	+	WP_012802461.1	WP_012802461.1		pyruvate, phosphate dikinase	ppdK		CCUR_RS00195	2712	903	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	54298	55869	+							CCUR_RS00200	1572		old_locus_tag=Ccur_00400
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	54298	55869	+	WP_012802462.1	WP_012802462.1		alanine:cation symporter family protein			CCUR_RS00200	1572	523	
gene	tmRNA	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	56355	56725	+					ssrA		CCUR_RS07375	371		
tmRNA		GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	56355	56725	+				transfer-messenger RNA	ssrA		CCUR_RS07375	371		
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	56933	57535	-							CCUR_RS00205	603		old_locus_tag=Ccur_00410
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	56933	57535	-	WP_012802463.1	WP_012802463.1		uracil-DNA glycosylase family protein			CCUR_RS00205	603	200	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	57883	58230	+							CCUR_RS00210	348		old_locus_tag=Ccur_00420
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	57883	58230	+	WP_012802464.1	WP_012802464.1		cupin domain-containing protein			CCUR_RS00210	348	115	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	58347	59252	+							CCUR_RS00215	906		old_locus_tag=Ccur_00430
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	58347	59252	+	WP_012802465.1	WP_012802465.1		DUF6273 domain-containing protein			CCUR_RS00215	906	301	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	59386	60717	-							CCUR_RS00220	1332		old_locus_tag=Ccur_00440
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	59386	60717	-	WP_012802466.1	WP_012802466.1		coproporphyrinogen III oxidase family protein			CCUR_RS00220	1332	443	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	61126	62679	-							CCUR_RS00225	1554		old_locus_tag=Ccur_00460
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	61126	62679	-	WP_012802468.1	WP_012802468.1		DUF438 domain-containing protein			CCUR_RS00225	1554	517	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	63325	64842	-							CCUR_RS00230	1518		old_locus_tag=Ccur_00480
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	63325	64842	-	WP_245526098.1	WP_245526098.1		helix-turn-helix transcriptional regulator			CCUR_RS00230	1518	505	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	65324	67756	+							CCUR_RS00235	2433		old_locus_tag=Ccur_00490
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	65324	67756	+	WP_174249817.1	WP_174249817.1		molybdopterin-dependent oxidoreductase			CCUR_RS00235	2433	810	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	67772	68392	+					dmsB		CCUR_RS00240	621		old_locus_tag=Ccur_00500
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	67772	68392	+	WP_012802472.1	WP_012802472.1		dimethylsulfoxide reductase subunit B	dmsB		CCUR_RS00240	621	206	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	68394	69257	+							CCUR_RS07090	864		old_locus_tag=Ccur_00510
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	68394	69257	+	WP_012802473.1	WP_012802473.1		dimethyl sulfoxide reductase anchor subunit			CCUR_RS07090	864	287	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	69503	70141	+					dmsD		CCUR_RS00250	639		old_locus_tag=Ccur_00520
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	69503	70141	+	WP_012802474.1	WP_012802474.1		Tat proofreading chaperone DmsD	dmsD		CCUR_RS00250	639	212	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	70166	71218	+							CCUR_RS07095	1053		old_locus_tag=Ccur_00530
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	70166	71218	+	WP_012802475.1	WP_012802475.1		dimethyl sulfoxide reductase anchor subunit			CCUR_RS07095	1053	350	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	71345	71599	-							CCUR_RS00260	255		old_locus_tag=Ccur_00540
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	71345	71599	-	WP_012802476.1	WP_012802476.1		DUF3343 domain-containing protein			CCUR_RS00260	255	84	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	71620	71826	-							CCUR_RS00265	207		old_locus_tag=Ccur_00550
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	71620	71826	-	WP_012802477.1	WP_012802477.1		sulfurtransferase TusA family protein			CCUR_RS00265	207	68	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	71916	73061	-					yedE		CCUR_RS00270	1146		old_locus_tag=Ccur_00560
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	71916	73061	-	WP_012802478.1	WP_012802478.1		YedE family putative selenium transporter	yedE		CCUR_RS00270	1146	381	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	73466	74122	-							CCUR_RS00275	657		old_locus_tag=Ccur_00570
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	73466	74122	-	WP_012802479.1	WP_012802479.1		TetR family transcriptional regulator C-terminal domain-containing protein			CCUR_RS00275	657	218	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	74347	75780	+							CCUR_RS00280	1434		old_locus_tag=Ccur_00580
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	74347	75780	+	WP_012802480.1	WP_012802480.1		radical SAM protein			CCUR_RS00280	1434	477	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	75946	76977	+							CCUR_RS00285	1032		old_locus_tag=Ccur_00590
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	75946	76977	+	WP_012802481.1	WP_012802481.1		metallophosphoesterase			CCUR_RS00285	1032	343	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	77004	77408	+							CCUR_RS07615	405		old_locus_tag=Ccur_00600
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	77004	77408	+	WP_012802482.1	WP_012802482.1		hypothetical protein			CCUR_RS07615	405	134	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	77571	77993	+					nikR		CCUR_RS00295	423		old_locus_tag=Ccur_00610
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	77571	77993	+	WP_012802483.1	WP_012802483.1		nickel-responsive transcriptional regulator NikR	nikR		CCUR_RS00295	423	140	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	78181	79203	+					hypE		CCUR_RS00300	1023		old_locus_tag=Ccur_00620
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	78181	79203	+	WP_012802484.1	WP_012802484.1		hydrogenase expression/formation protein HypE	hypE		CCUR_RS00300	1023	340	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	79357	79545	+							CCUR_RS00305	189		old_locus_tag=Ccur_00640
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	79357	79545	+	WP_012802486.1	WP_012802486.1		4Fe-4S binding protein			CCUR_RS00305	189	62	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	79917	81845	+					dnaK		CCUR_RS00310	1929		old_locus_tag=Ccur_00650
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	79917	81845	+	WP_012802487.1	WP_012802487.1		molecular chaperone DnaK	dnaK		CCUR_RS00310	1929	642	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	81851	82597	+							CCUR_RS00315	747		old_locus_tag=Ccur_00660
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	81851	82597	+	WP_012802488.1	WP_012802488.1		nucleotide exchange factor GrpE			CCUR_RS00315	747	248	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	82681	83646	+							CCUR_RS00320	966		old_locus_tag=Ccur_00670
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	82681	83646	+	WP_012802489.1	WP_012802489.1		DnaJ domain-containing protein			CCUR_RS00320	966	321	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	83637	84035	+							CCUR_RS00325	399		old_locus_tag=Ccur_00680
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	83637	84035	+	WP_143711790.1	WP_143711790.1		MerR family transcriptional regulator			CCUR_RS00325	399	132	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	84276	86891	+					clpB		CCUR_RS00330	2616		old_locus_tag=Ccur_00690
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	84276	86891	+	WP_012802491.1	WP_012802491.1		ATP-dependent chaperone ClpB	clpB		CCUR_RS00330	2616	871	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	87090	87560	+							CCUR_RS00335	471		old_locus_tag=Ccur_00700
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	87090	87560	+	WP_012802492.1	WP_012802492.1		dCMP deaminase family protein			CCUR_RS00335	471	156	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	87779	87916	+							CCUR_RS07515	138		old_locus_tag=Ccur_00710
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	87779	87916	+	WP_012802493.1	WP_012802493.1		hypothetical protein			CCUR_RS07515	138	45	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	87926	89458	+							CCUR_RS00340	1533		old_locus_tag=Ccur_00720
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	87926	89458	+	WP_012802494.1	WP_012802494.1		TrkH family potassium uptake protein			CCUR_RS00340	1533	510	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	89455	90078	+							CCUR_RS00345	624		old_locus_tag=Ccur_00730
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	89455	90078	+	WP_012802495.1	WP_012802495.1		hypothetical protein			CCUR_RS00345	624	207	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	90087	91154	+					rsgA		CCUR_RS00350	1068		old_locus_tag=Ccur_00740
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	90087	91154	+	WP_012802496.1	WP_012802496.1		ribosome small subunit-dependent GTPase A	rsgA		CCUR_RS00350	1068	355	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	91315	92217	+							CCUR_RS00355	903		old_locus_tag=Ccur_00750
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	91315	92217	+	WP_012802497.1	WP_012802497.1		amidohydrolase family protein			CCUR_RS00355	903	300	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	92257	92814	+							CCUR_RS00360	558		old_locus_tag=Ccur_00760
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	92257	92814	+	WP_012802498.1	WP_012802498.1		NAD(P)H-dependent oxidoreductase			CCUR_RS00360	558	185	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	93173	96961	-							CCUR_RS07100	3789		old_locus_tag=Ccur_00770
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	93173	96961	-	WP_012802499.1	WP_012802499.1		UvrD-helicase domain-containing protein			CCUR_RS07100	3789	1262	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	96961	99933	-							CCUR_RS00370	2973		old_locus_tag=Ccur_00780
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	96961	99933	-	WP_012802500.1	WP_012802500.1		PD-(D/E)XK nuclease family protein			CCUR_RS00370	2973	990	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	100469	101128	-							CCUR_RS00380	660		old_locus_tag=Ccur_00800
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	100469	101128	-	WP_012802502.1	WP_012802502.1		YigZ family protein			CCUR_RS00380	660	219	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	101455	102897	+							CCUR_RS00385	1443		old_locus_tag=Ccur_00810
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	101455	102897	+	WP_012802503.1	WP_012802503.1		SpaH/EbpB family LPXTG-anchored major pilin			CCUR_RS00385	1443	480	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	103391	105685	+							CCUR_RS00390	2295		old_locus_tag=Ccur_00820
CDS	with_protein	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	103391	105685	+	WP_012802504.1	WP_012802504.1		SpaA isopeptide-forming pilin-related protein			CCUR_RS00390	2295	764	
gene	protein_coding	GCF_000023845.1	Primary Assembly	chromosome		NC_013170.1	105729	107177	+							CCUR_RS00395	1449		old_locus_tag=Ccur_00830
