# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	12021	12401	+							GBA63_RS00055	381		old_locus_tag=GBA63_00055
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	12021	12401	+	WP_166172310.1	WP_166172310.1		hypothetical protein			GBA63_RS00055	381	126	
gene	RNase_P_RNA	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	12428	12805	+					rnpB		GBA63_RS00060	378		old_locus_tag=GBA63_00060
ncRNA	RNase_P_RNA	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	12428	12805	+				RNase P RNA component class A	rnpB		GBA63_RS00060	378		
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	13057	13818	+							GBA63_RS00065	762		old_locus_tag=GBA63_00065
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	13057	13818	+	WP_207956986.1	WP_207956986.1		hypothetical protein			GBA63_RS00065	762	253	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	13819	15591	+							GBA63_RS00070	1773		old_locus_tag=GBA63_00070
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	13819	15591	+	WP_228282242.1	WP_228282242.1		FAD-dependent oxidoreductase			GBA63_RS00070	1773	590	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	15588	16403	+							GBA63_RS00075	816		old_locus_tag=GBA63_00075
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	15588	16403	+	WP_207956987.1	WP_207956987.1		succinate dehydrogenase/fumarate reductase iron-sulfur subunit			GBA63_RS00075	816	271	
gene	tRNA	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	16537	16612	-							GBA63_RS00080	76		old_locus_tag=GBA63_00080
tRNA		GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	16537	16612	-				tRNA-Gly			GBA63_RS00080	76		anticodon=CCC
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	16666	17181	+							GBA63_RS00085	516		old_locus_tag=GBA63_00085
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	16666	17181	+	WP_166172313.1	WP_166172313.1		NUDIX hydrolase			GBA63_RS00085	516	171	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	17231	17917	+							GBA63_RS00090	687		old_locus_tag=GBA63_00090
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	17231	17917	+	WP_166172315.1	WP_166172315.1		hypothetical protein			GBA63_RS00090	687	228	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	18467	19036	-							GBA63_RS00100	570		old_locus_tag=GBA63_00100
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	18467	19036	-	WP_166172317.1	WP_166172317.1		hypothetical protein			GBA63_RS00100	570	189	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	19161	19337	+							GBA63_RS00105	177		
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	19161	19337	+	WP_166172319.1	WP_166172319.1		hypothetical protein			GBA63_RS00105	177	58	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	19420	20172	+							GBA63_RS00110	753		old_locus_tag=GBA63_00105
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	19420	20172	+	WP_166172321.1	WP_166172321.1		SDR family NAD(P)-dependent oxidoreductase			GBA63_RS00110	753	250	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	20178	20804	+							GBA63_RS00115	627		old_locus_tag=GBA63_00110
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	20178	20804	+	WP_166172323.1	WP_166172323.1		hypothetical protein			GBA63_RS00115	627	208	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	20919	21866	-					coaA		GBA63_RS00120	948		old_locus_tag=GBA63_00115
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	20919	21866	-	WP_166172325.1	WP_166172325.1		type I pantothenate kinase	coaA		GBA63_RS00120	948	315	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	21868	22203	-							GBA63_RS00125	336		old_locus_tag=GBA63_00120
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	21868	22203	-	WP_166172327.1	WP_166172327.1		hypothetical protein			GBA63_RS00125	336	111	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	22203	24668	-							GBA63_RS00130	2466		old_locus_tag=GBA63_00125
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	22203	24668	-	WP_166172329.1	WP_166172329.1		MBL fold metallo-hydrolase			GBA63_RS00130	2466	821	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	24791	25054	+							GBA63_RS00135	264		old_locus_tag=GBA63_00130
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	24791	25054	+	WP_166172331.1	WP_166172331.1		hypothetical protein			GBA63_RS00135	264	87	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	25108	27180	-					pknB		GBA63_RS00140	2073		old_locus_tag=GBA63_00135
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	25108	27180	-	WP_166172333.1	WP_166172333.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		GBA63_RS00140	2073	690	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	27199	28653	-							GBA63_RS00145	1455		old_locus_tag=GBA63_00140
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	27199	28653	-	WP_166172335.1	WP_166172335.1		penicillin-binding protein 2			GBA63_RS00145	1455	484	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	28650	29945	-							GBA63_RS00150	1296		old_locus_tag=GBA63_00145
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	28650	29945	-	WP_166172337.1	WP_166172337.1		FtsW/RodA/SpoVE family cell cycle protein			GBA63_RS00150	1296	431	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	29958	31190	-							GBA63_RS00155	1233		old_locus_tag=GBA63_00150
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	29958	31190	-	WP_166172339.1	WP_166172339.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			GBA63_RS00155	1233	410	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	31194	31697	-							GBA63_RS00160	504		old_locus_tag=GBA63_00155
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	31194	31697	-	WP_207956988.1	WP_207956988.1		FHA domain-containing protein			GBA63_RS00160	504	167	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	31702	32544	-							GBA63_RS00165	843		old_locus_tag=GBA63_00160
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	31702	32544	-	WP_166172341.1	WP_166172341.1		DUF3662 and FHA domain-containing protein			GBA63_RS00165	843	280	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	32551	34143	-							GBA63_RS00170	1593		old_locus_tag=GBA63_00165
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	32551	34143	-	WP_166172343.1	WP_166172343.1		serine/threonine-protein kinase			GBA63_RS00170	1593	530	
gene	tRNA	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	34380	34466	+							GBA63_RS00175	87		old_locus_tag=GBA63_00170
tRNA		GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	34380	34466	+				tRNA-Leu			GBA63_RS00175	87		anticodon=CAG
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	34688	35578	+							GBA63_RS00180	891		old_locus_tag=GBA63_00175
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	34688	35578	+	WP_166172344.1	WP_166172344.1		hypothetical protein			GBA63_RS00180	891	296	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	35591	35872	+							GBA63_RS00185	282		old_locus_tag=GBA63_00180
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	35591	35872	+	WP_166172346.1	WP_166172346.1		Lrp/AsnC ligand binding domain-containing protein			GBA63_RS00185	282	93	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	35896	36429	+							GBA63_RS00190	534		old_locus_tag=GBA63_00185
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	35896	36429	+	WP_166172348.1	WP_166172348.1		GNAT family N-acetyltransferase			GBA63_RS00190	534	177	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	36484	37611	-							GBA63_RS00195	1128		old_locus_tag=GBA63_00190
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	36484	37611	-	WP_166172350.1	WP_166172350.1		glutamate--cysteine ligase			GBA63_RS00195	1128	375	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	37789	38748	-							GBA63_RS00200	960		old_locus_tag=GBA63_00195
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	37789	38748	-	WP_166172352.1	WP_166172352.1		DMT family transporter			GBA63_RS00200	960	319	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	38891	39037	+							GBA63_RS00205	147		
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	38891	39037	+	WP_207956989.1	WP_207956989.1		hypothetical protein			GBA63_RS00205	147	48	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	39217	41007	-					mutL		GBA63_RS00210	1791		old_locus_tag=GBA63_00200
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	39217	41007	-	WP_166172356.1	WP_166172356.1		DNA mismatch repair endonuclease MutL	mutL		GBA63_RS00210	1791	596	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	41088	41564	+					accB		GBA63_RS00215	477		old_locus_tag=GBA63_00205
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	41088	41564	+	WP_166172358.1	WP_166172358.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		GBA63_RS00215	477	158	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	41565	42956	+					accC		GBA63_RS00220	1392		old_locus_tag=GBA63_00210
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	41565	42956	+	WP_166172360.1	WP_166172360.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC		GBA63_RS00220	1392	463	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	43015	43830	+							GBA63_RS00225	816		old_locus_tag=GBA63_00215
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	43015	43830	+	WP_166172362.1	WP_166172362.1		DUF1385 domain-containing protein			GBA63_RS00225	816	271	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	43899	44132	-							GBA63_RS00230	234		
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	43899	44132	-	WP_166172364.1	WP_166172364.1		twin-arginine translocase TatA/TatE family subunit			GBA63_RS00230	234	77	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	44150	44431	-							GBA63_RS00235	282		
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	44150	44431	-	WP_166172366.1	WP_166172366.1		hypothetical protein			GBA63_RS00235	282	93	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	44504	45724	-							GBA63_RS00240	1221		old_locus_tag=GBA63_00225
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	44504	45724	-	WP_166172368.1	WP_166172368.1		hypothetical protein			GBA63_RS00240	1221	406	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	45828	46574	-							GBA63_RS00245	747		old_locus_tag=GBA63_00230
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	45828	46574	-	WP_166172370.1	WP_166172370.1		SDR family NAD(P)-dependent oxidoreductase			GBA63_RS00245	747	248	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	46602	47570	-							GBA63_RS00250	969		old_locus_tag=GBA63_00235
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	46602	47570	-	WP_166172372.1	WP_166172372.1		hypothetical protein			GBA63_RS00250	969	322	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	47552	48970	-							GBA63_RS00255	1419		old_locus_tag=GBA63_00240
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	47552	48970	-	WP_166172374.1	WP_166172374.1		circularly permuted type 2 ATP-grasp protein			GBA63_RS00255	1419	472	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	49047	49415	+							GBA63_RS00260	369		old_locus_tag=GBA63_00245
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	49047	49415	+	WP_166172376.1	WP_166172376.1		hypothetical protein			GBA63_RS00260	369	122	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	49652	50452	+							GBA63_RS00265	801		old_locus_tag=GBA63_00250
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	49652	50452	+	WP_166172378.1	WP_166172378.1		DnaD domain protein			GBA63_RS00265	801	266	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	50466	51245	+							GBA63_RS00270	780		old_locus_tag=GBA63_00255
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	50466	51245	+	WP_166172380.1	WP_166172380.1		ATP-binding protein			GBA63_RS00270	780	259	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	51242	52030	+							GBA63_RS23035	789		
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	51242	52030	+	WP_207956990.1	WP_207956990.1		hypothetical protein			GBA63_RS23035	789	262	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	53180	53866	+							GBA63_RS00280	687		
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	53180	53866	+	WP_166172382.1	WP_166172382.1		hypothetical protein			GBA63_RS00280	687	228	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	53974	54387	+							GBA63_RS00285	414		old_locus_tag=GBA63_00270
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	53974	54387	+	WP_166172384.1	WP_166172384.1		response regulator			GBA63_RS00285	414	137	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	54480	54833	+							GBA63_RS00290	354		old_locus_tag=GBA63_00275
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	54480	54833	+	WP_166172386.1	WP_166172386.1		hypothetical protein			GBA63_RS00290	354	117	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	55094	55843	+							GBA63_RS00295	750		old_locus_tag=GBA63_00280
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	55094	55843	+	WP_228282420.1	WP_228282420.1		ComEC/Rec2 family competence protein			GBA63_RS00295	750	249	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	56021	56461	+					ssb		GBA63_RS00300	441		old_locus_tag=GBA63_00285
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	56021	56461	+	WP_166172390.1	WP_166172390.1		single-stranded DNA-binding protein	ssb		GBA63_RS00300	441	146	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	56567	58339	-							GBA63_RS00305	1773		old_locus_tag=GBA63_00290
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	56567	58339	-	WP_166172392.1	WP_166172392.1		ABC transporter ATP-binding protein			GBA63_RS00305	1773	590	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	58332	59144	-							GBA63_RS00310	813		old_locus_tag=GBA63_00295
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	58332	59144	-	WP_166172394.1	WP_166172394.1		MerR family transcriptional regulator			GBA63_RS00310	813	270	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	59324	60418	+					tal		GBA63_RS00315	1095		old_locus_tag=GBA63_00300
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	59324	60418	+	WP_166172396.1	WP_166172396.1		transaldolase	tal		GBA63_RS00315	1095	364	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	60488	61417	+					gnd		GBA63_RS00320	930		old_locus_tag=GBA63_00305
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	60488	61417	+	WP_166172398.1	WP_166172398.1		decarboxylating 6-phosphogluconate dehydrogenase	gnd		GBA63_RS00320	930	309	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	61959	63437	+					zwf		GBA63_RS00330	1479		old_locus_tag=GBA63_00315
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	61959	63437	+	WP_228282244.1	WP_228282244.1		glucose-6-phosphate dehydrogenase	zwf		GBA63_RS00330	1479	492	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	63493	64563	+							GBA63_RS00335	1071		old_locus_tag=GBA63_00320
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	63493	64563	+	WP_166172402.1	WP_166172402.1		glucose-6-phosphate dehydrogenase assembly protein OpcA			GBA63_RS00335	1071	356	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	64560	65276	+					pgl		GBA63_RS00340	717		old_locus_tag=GBA63_00325
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	64560	65276	+	WP_166172404.1	WP_166172404.1		6-phosphogluconolactonase	pgl		GBA63_RS00340	717	238	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	65359	65910	+							GBA63_RS00345	552		old_locus_tag=GBA63_00330
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	65359	65910	+	WP_166172406.1	WP_166172406.1		ABC transporter substrate-binding protein			GBA63_RS00345	552	183	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	66275	67321	-							GBA63_RS00350	1047		old_locus_tag=GBA63_00335
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	66275	67321	-	WP_166172408.1	WP_166172408.1		NAD-dependent epimerase/dehydratase family protein			GBA63_RS00350	1047	348	
gene	pseudogene	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	67814	68257	+							GBA63_RS23050	444		partial;pseudo
CDS	without_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	67814	68257	+				thioredoxin domain-containing protein			GBA63_RS23050	444		partial;pseudo
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	68250	69113	+							GBA63_RS00360	864		old_locus_tag=GBA63_00345
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	68250	69113	+	WP_166172410.1	WP_166172410.1		cytochrome c biogenesis CcdA family protein			GBA63_RS00360	864	287	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	69118	69870	+							GBA63_RS00365	753		old_locus_tag=GBA63_00350
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	69118	69870	+	WP_166172412.1	WP_166172412.1		lipoate--protein ligase family protein			GBA63_RS00365	753	250	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	70073	71167	+							GBA63_RS00370	1095		old_locus_tag=GBA63_00355
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	70073	71167	+	WP_166172414.1	WP_166172414.1		DUF11 domain-containing protein			GBA63_RS00370	1095	364	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	71221	71667	+							GBA63_RS00375	447		old_locus_tag=GBA63_00360
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	71221	71667	+	WP_207956994.1	WP_207956994.1		hypothetical protein			GBA63_RS00375	447	148	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	71898	73073	+							GBA63_RS00380	1176		old_locus_tag=GBA63_00365
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	71898	73073	+	WP_166172418.1	WP_166172418.1		AI-2E family transporter			GBA63_RS00380	1176	391	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	73236	74552	-							GBA63_RS00385	1317		old_locus_tag=GBA63_00370
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	73236	74552	-	WP_166172420.1	WP_166172420.1		ABC transporter substrate-binding protein			GBA63_RS00385	1317	438	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	74751	75809	-					dapE		GBA63_RS00390	1059		old_locus_tag=GBA63_00375
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	74751	75809	-	WP_166172422.1	WP_166172422.1		succinyl-diaminopimelate desuccinylase	dapE		GBA63_RS00390	1059	352	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	75806	76612	-							GBA63_RS00395	807		old_locus_tag=GBA63_00380
CDS	with_protein	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	75806	76612	-	WP_166172424.1	WP_166172424.1		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase			GBA63_RS00395	807	268	
gene	protein_coding	GCF_011492945.1	Primary Assembly	chromosome		NZ_CP045119.1	76743	78233	-							GBA63_RS00400	1491		old_locus_tag=GBA63_00385
