# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	17048	17506	+	WP_013250899.1	WP_013250899.1		PTS sugar transporter subunit IIA			OLSU_RS00080	459	152	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	17510	17812	+							OLSU_RS00085	303		old_locus_tag=Olsu_0013
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	17510	17812	+	WP_013250900.1	WP_013250900.1		PTS lactose transporter subunit IIB			OLSU_RS00085	303	100	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	17843	19111	+							OLSU_RS00090	1269		old_locus_tag=Olsu_0014
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	17843	19111	+	WP_013250901.1	WP_013250901.1		PTS maltose transporter subunit IIABC			OLSU_RS00090	1269	422	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	19192	20337	+					dgoD		OLSU_RS00095	1146		old_locus_tag=Olsu_0015
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	19192	20337	+	WP_013250902.1	WP_013250902.1		galactonate dehydratase	dgoD		OLSU_RS00095	1146	381	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	20346	21254	+							OLSU_RS00100	909		old_locus_tag=Olsu_0016
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	20346	21254	+	WP_013250903.1	WP_013250903.1		TatD family hydrolase			OLSU_RS00100	909	302	
gene	pseudogene	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	21462	22543	+							OLSU_RS09725	1082		pseudo;old_locus_tag=Olsu_0017
CDS	without_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	21462	22543	+				dihydroxy-acid dehydratase			OLSU_RS09725	1082		pseudo
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	22585	23049	+							OLSU_RS00110	465		old_locus_tag=Olsu_0018
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	22585	23049	+	WP_013250904.1	WP_013250904.1		hypothetical protein			OLSU_RS00110	465	154	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	23199	25037	+					typA		OLSU_RS00115	1839		old_locus_tag=Olsu_0019
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	23199	25037	+	WP_013250905.1	WP_013250905.1		translational GTPase TypA	typA		OLSU_RS00115	1839	612	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	25114	25884	-							OLSU_RS00120	771		old_locus_tag=Olsu_0020
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	25114	25884	-	WP_041548736.1	WP_041548736.1		TRIC cation channel family protein			OLSU_RS00120	771	256	
gene	tRNA	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	26030	26120	+							OLSU_RS00125	91		old_locus_tag=Olsu_R0003
tRNA		GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	26030	26120	+				tRNA-Ser			OLSU_RS00125	91		anticodon=GGA
gene	tRNA	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	26168	26257	+							OLSU_RS00130	90		old_locus_tag=Olsu_R0004
tRNA		GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	26168	26257	+				tRNA-Ser			OLSU_RS00130	90		anticodon=CGA
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	26493	27623	+							OLSU_RS00135	1131		old_locus_tag=Olsu_0021
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	26493	27623	+	WP_013250907.1	WP_013250907.1		DUF4013 domain-containing protein			OLSU_RS00135	1131	376	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	27888	28181	+					rpsF		OLSU_RS00140	294		old_locus_tag=Olsu_0022
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	27888	28181	+	WP_013250908.1	WP_013250908.1		30S ribosomal protein S6	rpsF		OLSU_RS00140	294	97	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	28229	28690	+					ssb		OLSU_RS00145	462		old_locus_tag=Olsu_0023
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	28229	28690	+	WP_036576318.1	WP_036576318.1		single-stranded DNA-binding protein	ssb		OLSU_RS00145	462	153	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	28734	29006	+					rpsR		OLSU_RS00150	273		old_locus_tag=Olsu_0024
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	28734	29006	+	WP_013250910.1	WP_013250910.1		30S ribosomal protein S18	rpsR		OLSU_RS00150	273	90	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	29195	30070	+							OLSU_RS00155	876		old_locus_tag=Olsu_0025
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	29195	30070	+	WP_013250911.1	WP_013250911.1		hypothetical protein			OLSU_RS00155	876	291	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	30095	30616	+					rplI		OLSU_RS00160	522		old_locus_tag=Olsu_0026
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	30095	30616	+	WP_013250912.1	WP_013250912.1		50S ribosomal protein L9	rplI		OLSU_RS00160	522	173	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	31063	32457	+					dnaB		OLSU_RS00165	1395		old_locus_tag=Olsu_0027
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	31063	32457	+	WP_013250913.1	WP_013250913.1		replicative DNA helicase	dnaB		OLSU_RS00165	1395	464	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	32530	33810	+							OLSU_RS00170	1281		old_locus_tag=Olsu_0028
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	32530	33810	+	WP_013250914.1	WP_013250914.1		adenylosuccinate synthase			OLSU_RS00170	1281	426	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	33855	34757	+							OLSU_RS00175	903		old_locus_tag=Olsu_0029
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	33855	34757	+	WP_236697224.1	WP_236697224.1		DegV family protein			OLSU_RS00175	903	300	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	34773	36068	+					purD		OLSU_RS00180	1296		old_locus_tag=Olsu_0030
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	34773	36068	+	WP_013250916.1	WP_013250916.1		phosphoribosylamine--glycine ligase	purD		OLSU_RS00180	1296	431	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	36078	36797	+							OLSU_RS00185	720		old_locus_tag=Olsu_0031
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	36078	36797	+	WP_013250917.1	WP_013250917.1		NUDIX hydrolase			OLSU_RS00185	720	239	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	36927	37952	+							OLSU_RS00190	1026		old_locus_tag=Olsu_0032
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	36927	37952	+	WP_013250918.1	WP_013250918.1		hypothetical protein			OLSU_RS00190	1026	341	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	38008	38877	-							OLSU_RS00195	870		old_locus_tag=Olsu_0033
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	38008	38877	-	WP_013250919.1	WP_013250919.1		PfkB family carbohydrate kinase			OLSU_RS00195	870	289	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	39134	39595	+					purE		OLSU_RS00200	462		old_locus_tag=Olsu_0034
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	39134	39595	+	WP_013250920.1	WP_013250920.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		OLSU_RS00200	462	153	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	39604	40467	+					srtB		OLSU_RS00205	864		old_locus_tag=Olsu_0035
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	39604	40467	+	WP_013250921.1	WP_013250921.1		class B sortase	srtB		OLSU_RS00205	864	287	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	40478	42028	+					purF		OLSU_RS00210	1551		old_locus_tag=Olsu_0036
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	40478	42028	+	WP_013250922.1	WP_013250922.1		amidophosphoribosyltransferase	purF		OLSU_RS00210	1551	516	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	42098	43171	+					purM		OLSU_RS00215	1074		old_locus_tag=Olsu_0037
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	42098	43171	+	WP_013250923.1	WP_013250923.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		OLSU_RS00215	1074	357	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	43168	43806	+					purN		OLSU_RS00220	639		old_locus_tag=Olsu_0038
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	43168	43806	+	WP_013250924.1	WP_013250924.1		phosphoribosylglycinamide formyltransferase	purN		OLSU_RS00220	639	212	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	43991	45511	+							OLSU_RS09690	1521		old_locus_tag=Olsu_0039
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	43991	45511	+	WP_013250925.1	WP_013250925.1		hypothetical protein			OLSU_RS09690	1521	506	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	45508	47739	+							OLSU_RS09695	2232		old_locus_tag=Olsu_0040
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	45508	47739	+	WP_013250926.1	WP_013250926.1		Cna B-type domain-containing protein			OLSU_RS09695	2232	743	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	47835	48602	-							OLSU_RS00230	768		old_locus_tag=Olsu_0041
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	47835	48602	-	WP_013250927.1	WP_013250927.1		alpha/beta hydrolase			OLSU_RS00230	768	255	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	48599	49849	-					rlmD		OLSU_RS00235	1251		old_locus_tag=Olsu_0042
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	48599	49849	-	WP_013250928.1	WP_013250928.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		OLSU_RS00235	1251	416	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	50060	51007	+							OLSU_RS00240	948		old_locus_tag=Olsu_0043
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	50060	51007	+	WP_013250929.1	WP_013250929.1		lactate dehydrogenase			OLSU_RS00240	948	315	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	51209	52681	+							OLSU_RS00245	1473		old_locus_tag=Olsu_0044
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	51209	52681	+	WP_013250930.1	WP_013250930.1		radical SAM protein			OLSU_RS00245	1473	490	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	52867	54942	+							OLSU_RS00250	2076		old_locus_tag=Olsu_0045
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	52867	54942	+	WP_013250931.1	WP_013250931.1		elongation factor G			OLSU_RS00250	2076	691	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	55657	56991	+							OLSU_RS00255	1335		old_locus_tag=Olsu_0046
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	55657	56991	+	WP_013250932.1	WP_013250932.1		hemolysin family protein			OLSU_RS00255	1335	444	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	57178	58323	+							OLSU_RS09560	1146		old_locus_tag=Olsu_0047
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	57178	58323	+	WP_013250933.1	WP_013250933.1		hypothetical protein			OLSU_RS09560	1146	381	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	58398	58841	+							OLSU_RS00265	444		old_locus_tag=Olsu_0048
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	58398	58841	+	WP_013250934.1	WP_013250934.1		YtxH domain-containing protein			OLSU_RS00265	444	147	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	58846	59874	+							OLSU_RS00270	1029		old_locus_tag=Olsu_0049
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	58846	59874	+	WP_013250935.1	WP_013250935.1		PRC-barrel domain-containing protein			OLSU_RS00270	1029	342	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	59944	61182	-							OLSU_RS00275	1239		old_locus_tag=Olsu_0050
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	59944	61182	-	WP_013250936.1	WP_013250936.1		Nramp family divalent metal transporter			OLSU_RS00275	1239	412	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	61184	63025	-							OLSU_RS00280	1842		old_locus_tag=Olsu_0051
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	61184	63025	-	WP_013250937.1	WP_013250937.1		CBS domain-containing protein			OLSU_RS00280	1842	613	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	63375	64055	+							OLSU_RS00285	681		old_locus_tag=Olsu_0052
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	63375	64055	+	WP_013250938.1	WP_013250938.1		transaldolase			OLSU_RS00285	681	226	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	64083	65036	-							OLSU_RS00290	954		old_locus_tag=Olsu_0053
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	64083	65036	-	WP_013250939.1	WP_013250939.1		DeoR/GlpR family DNA-binding transcription regulator			OLSU_RS00290	954	317	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	65329	65772	+							OLSU_RS00295	444		old_locus_tag=Olsu_0054
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	65329	65772	+	WP_041548742.1	WP_041548742.1		PTS sugar transporter subunit IIA			OLSU_RS00295	444	147	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	65862	67334	+							OLSU_RS00300	1473		old_locus_tag=Olsu_0055
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	65862	67334	+	WP_013250941.1	WP_013250941.1		PTS ascorbate transporter subunit IIC			OLSU_RS00300	1473	490	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	67778	68059	+							OLSU_RS00305	282		old_locus_tag=Olsu_0056
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	67778	68059	+	WP_013250942.1	WP_013250942.1		PTS sugar transporter subunit IIB			OLSU_RS00305	282	93	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	68154	69008	+							OLSU_RS00310	855		old_locus_tag=Olsu_0057
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	68154	69008	+	WP_013250943.1	WP_013250943.1		transketolase			OLSU_RS00310	855	284	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	69008	69967	+							OLSU_RS00315	960		old_locus_tag=Olsu_0058
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	69008	69967	+	WP_013250944.1	WP_013250944.1		transketolase			OLSU_RS00315	960	319	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	70052	70693	+					deoC		OLSU_RS00320	642		old_locus_tag=Olsu_0059
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	70052	70693	+	WP_013250945.1	WP_013250945.1		deoxyribose-phosphate aldolase	deoC		OLSU_RS00320	642	213	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	70824	73895	+							OLSU_RS00325	3072		old_locus_tag=Olsu_0060
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	70824	73895	+	WP_236697225.1	WP_236697225.1		glycoside hydrolase family 3 C-terminal domain-containing protein			OLSU_RS00325	3072	1023	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	73949	74500	-							OLSU_RS00330	552		old_locus_tag=Olsu_0061
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	73949	74500	-	WP_013250947.1	WP_013250947.1		LemA family protein			OLSU_RS00330	552	183	
gene	tRNA	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	74642	74729	-							OLSU_RS00335	88		old_locus_tag=Olsu_R0005
tRNA		GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	74642	74729	-				tRNA-Ser			OLSU_RS00335	88		anticodon=TGA
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	74790	75281	+					tadA		OLSU_RS00340	492		old_locus_tag=Olsu_0062
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	74790	75281	+	WP_013250948.1	WP_013250948.1		tRNA adenosine(34) deaminase TadA	tadA		OLSU_RS00340	492	163	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	75482	76327	+							OLSU_RS00345	846		old_locus_tag=Olsu_0063
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	75482	76327	+	WP_013250949.1	WP_013250949.1		class II fructose-bisphosphate aldolase			OLSU_RS00345	846	281	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	76368	77303	+							OLSU_RS00350	936		old_locus_tag=Olsu_0064
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	76368	77303	+	WP_013250950.1	WP_013250950.1		PfkB family carbohydrate kinase			OLSU_RS00350	936	311	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	77300	78064	+							OLSU_RS00355	765		old_locus_tag=Olsu_0065
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	77300	78064	+	WP_013250951.1	WP_013250951.1		GntR family transcriptional regulator			OLSU_RS00355	765	254	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	78122	78586	+							OLSU_RS00360	465		old_locus_tag=Olsu_0066
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	78122	78586	+	WP_013250952.1	WP_013250952.1		PTS sugar transporter subunit IIA			OLSU_RS00360	465	154	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	78647	78946	+							OLSU_RS00365	300		old_locus_tag=Olsu_0067
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	78647	78946	+	WP_013250953.1	WP_013250953.1		PTS sugar transporter subunit IIB			OLSU_RS00365	300	99	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	79001	80311	+							OLSU_RS00370	1311		old_locus_tag=Olsu_0068
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	79001	80311	+	WP_013250954.1	WP_013250954.1		PTS ascorbate transporter subunit IIC			OLSU_RS00370	1311	436	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	80431	80820	+							OLSU_RS00375	390		old_locus_tag=Olsu_0069
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	80431	80820	+	WP_013250955.1	WP_013250955.1		hypothetical protein			OLSU_RS00375	390	129	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	80836	81477	+							OLSU_RS00380	642		old_locus_tag=Olsu_0070
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	80836	81477	+	WP_236697226.1	WP_236697226.1		ATP-binding protein			OLSU_RS00380	642	213	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	81561	82541	+							OLSU_RS00385	981		old_locus_tag=Olsu_0071
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	81561	82541	+	WP_013250957.1	WP_013250957.1		threonine/serine dehydratase			OLSU_RS00385	981	326	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	82559	83860	-							OLSU_RS00390	1302		old_locus_tag=Olsu_0072
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	82559	83860	-	WP_013250958.1	WP_013250958.1		class I SAM-dependent rRNA methyltransferase			OLSU_RS00390	1302	433	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	84112	85974	+							OLSU_RS00395	1863		old_locus_tag=Olsu_0073
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	84112	85974	+	WP_013250959.1	WP_013250959.1		carbon starvation protein A			OLSU_RS00395	1863	620	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	86508	88172	-							OLSU_RS00400	1665		old_locus_tag=Olsu_0074
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	86508	88172	-	WP_013250960.1	WP_013250960.1		DEAD/DEAH box helicase			OLSU_RS00400	1665	554	
gene	protein_coding	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	88709	89680	+					metA		OLSU_RS00405	972		old_locus_tag=Olsu_0075
CDS	with_protein	GCF_000143845.1	Primary Assembly	chromosome		NC_014363.1	88709	89680	+	WP_013250961.1	WP_013250961.1		homoserine O-succinyltransferase	metA		OLSU_RS00405	972	323	
