# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	20505	21023	+							HVX45_RS00140	519		old_locus_tag=HVX45_00140
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	20505	21023	+	WP_001251408.1	WP_001251408.1		phage major tail tube protein			HVX45_RS00140	519	172	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	21080	21355	+							HVX45_RS00145	276		old_locus_tag=HVX45_00145
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	21080	21355	+	WP_001031303.1	WP_001031303.1		phage tail assembly protein			HVX45_RS00145	276	91	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	21352	21507	+							HVX45_RS00150	156		old_locus_tag=HVX45_00150
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	21352	21507	+	WP_000143830.1	WP_000143830.1		GpE family phage tail protein			HVX45_RS00150	156	51	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	21500	23947	+							HVX45_RS00155	2448		old_locus_tag=HVX45_00155
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	21500	23947	+	WP_130090671.1	WP_130090671.1		phage tail tape measure protein			HVX45_RS00155	2448	815	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	23962	24441	+							HVX45_RS00160	480		old_locus_tag=HVX45_00160
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	23962	24441	+	WP_000978908.1	WP_000978908.1		phage tail protein			HVX45_RS00160	480	159	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	24441	25604	+							HVX45_RS00165	1164		old_locus_tag=HVX45_00165
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	24441	25604	+	WP_181668670.1	WP_181668670.1		phage late control D family protein			HVX45_RS00165	1164	387	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	25686	25904	+					ogrK		HVX45_RS00170	219		old_locus_tag=HVX45_00170
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	25686	25904	+	WP_181817001.1	WP_181817001.1		prophage transcriptional regulator OgrK	ogrK		HVX45_RS00170	219	72	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	26224	28506	-					pflB		HVX45_RS00175	2283		old_locus_tag=HVX45_00175
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	26224	28506	-	WP_001292805.1	WP_001292805.1		formate C-acetyltransferase	pflB		HVX45_RS00175	2283	760	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	28562	29419	-					focA		HVX45_RS00180	858		old_locus_tag=HVX45_00180
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	28562	29419	-	WP_002431623.1	WP_002431623.1		formate transporter FocA	focA		HVX45_RS00180	858	285	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	29824	31584	-					ycaO		HVX45_RS00185	1761		old_locus_tag=HVX45_00185
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	29824	31584	-	WP_046083456.1	WP_046083456.1		30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	ycaO		HVX45_RS00185	1761	586	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	31714	32406	+							HVX45_RS00190	693		old_locus_tag=HVX45_00190
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	31714	32406	+	WP_046083457.1	WP_046083457.1		DUF421 domain-containing protein			HVX45_RS00190	693	230	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	32596	33684	+					serC		HVX45_RS00195	1089		old_locus_tag=HVX45_00195
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	32596	33684	+	WP_000079581.1	WP_000079581.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		HVX45_RS00195	1089	362	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	33754	35031	+					aroA		HVX45_RS00200	1278		old_locus_tag=HVX45_00200
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	33754	35031	+	WP_000445219.1	WP_000445219.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA		HVX45_RS00200	1278	425	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	35218	35901	+					cmk		HVX45_RS00205	684		old_locus_tag=HVX45_00205
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	35218	35901	+	WP_000125009.1	WP_000125009.1		(d)CMP kinase	cmk		HVX45_RS00205	684	227	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	36012	37685	+					rpsA		HVX45_RS00210	1674		old_locus_tag=HVX45_00210
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	36012	37685	+	WP_000140320.1	WP_000140320.1		30S ribosomal protein S1	rpsA		HVX45_RS00210	1674	557	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	37845	38129	+					ihfB		HVX45_RS00215	285		old_locus_tag=HVX45_00215
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	37845	38129	+	WP_000167338.1	WP_000167338.1		integration host factor subunit beta	ihfB		HVX45_RS00215	285	94	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	38332	40596	+							HVX45_RS00220	2265		old_locus_tag=HVX45_00220
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	38332	40596	+	WP_046083458.1	WP_046083458.1		ComEC family protein			HVX45_RS00220	2265	754	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	40633	42381	+					msbA		HVX45_RS00225	1749		old_locus_tag=HVX45_00225
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	40633	42381	+	WP_000551253.1	WP_000551253.1		lipid A ABC transporter ATP-binding protein/permease MsbA	msbA		HVX45_RS00225	1749	582	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	42378	43364	+					lpxK		HVX45_RS00230	987		old_locus_tag=HVX45_00230
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	42378	43364	+	WP_000572825.1	WP_000572825.1		tetraacyldisaccharide 4'-kinase	lpxK		HVX45_RS00230	987	328	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	43401	44633	+							HVX45_RS00235	1233		old_locus_tag=HVX45_00235
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	43401	44633	+	WP_046083459.1	WP_046083459.1		winged helix-turn-helix domain-containing protein			HVX45_RS00235	1233	410	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	44686	44868	+					ycaR		HVX45_RS00240	183		old_locus_tag=HVX45_00240
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	44686	44868	+	WP_000350053.1	WP_000350053.1		protein YcaR	ycaR		HVX45_RS00240	183	60	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	44865	45611	+					kdsB		HVX45_RS00245	747		old_locus_tag=HVX45_00245
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	44865	45611	+	WP_000011564.1	WP_000011564.1		3-deoxy-manno-octulosonate cytidylyltransferase	kdsB		HVX45_RS00245	747	248	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	45764	46657	+							HVX45_RS00250	894		old_locus_tag=HVX45_00250
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	45764	46657	+	WP_046081549.1	WP_046081549.1		YcbJ family phosphotransferase			HVX45_RS00250	894	297	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	46634	47413	-					elyC		HVX45_RS00255	780		old_locus_tag=HVX45_00255
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	46634	47413	-	WP_000899583.1	WP_000899583.1		envelope biogenesis factor ElyC	elyC		HVX45_RS00255	780	259	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	47549	48334	+					cmoM		HVX45_RS00260	786		old_locus_tag=HVX45_00260
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	47549	48334	+	WP_001360537.1	WP_001360537.1		tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	cmoM		HVX45_RS00260	786	261	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	48331	49653	+					mukF		HVX45_RS00265	1323		old_locus_tag=HVX45_00265
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	48331	49653	+	WP_001288847.1	WP_001288847.1		chromosome partition protein MukF	mukF		HVX45_RS00265	1323	440	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	49634	50338	+					mukE		HVX45_RS00270	705		old_locus_tag=HVX45_00270
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	49634	50338	+	WP_024256410.1	WP_024256410.1		chromosome partition protein MukE	mukE		HVX45_RS00270	705	234	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	50338	54798	+					mukB		HVX45_RS00275	4461		old_locus_tag=HVX45_00275
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	50338	54798	+	WP_181672398.1	WP_181672398.1		chromosome partition protein MukB	mukB		HVX45_RS00275	4461	1486	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	55041	56888	+					ldtD		HVX45_RS00280	1848		old_locus_tag=HVX45_00280
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	55041	56888	+	WP_046083461.1	WP_046083461.1		L,D-transpeptidase	ldtD		HVX45_RS00280	1848	615	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	57069	57620	+							HVX45_RS00285	552		old_locus_tag=HVX45_00285
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	57069	57620	+	WP_002431619.1	WP_002431619.1		YcbK family protein			HVX45_RS00285	552	183	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	57647	58294	+					gloC		HVX45_RS00290	648		old_locus_tag=HVX45_00290
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	57647	58294	+	WP_001109459.1	WP_001109459.1		hydroxyacylglutathione hydrolase GloC	gloC		HVX45_RS00290	648	215	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	58343	59533	-					aspC		HVX45_RS00295	1191		old_locus_tag=HVX45_00295
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	58343	59533	-	WP_046083462.1	WP_046083462.1		aspartate transaminase	aspC		HVX45_RS00295	1191	396	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	59717	60790	-					ompF		HVX45_RS00300	1074		old_locus_tag=HVX45_00300
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	59717	60790	-	WP_046081546.1	WP_046081546.1		porin OmpF	ompF		HVX45_RS00300	1074	357	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	61400	62800	-					asnS		HVX45_RS00305	1401		old_locus_tag=HVX45_00305
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	61400	62800	-	WP_000117877.1	WP_000117877.1		asparagine--tRNA ligase	asnS		HVX45_RS00305	1401	466	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	62966	64168	-					pncB		HVX45_RS00310	1203		old_locus_tag=HVX45_00310
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	62966	64168	-	WP_046083463.1	WP_046083463.1		nicotinate phosphoribosyltransferase	pncB		HVX45_RS00310	1203	400	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	64434	67046	+					pepN		HVX45_RS00315	2613		old_locus_tag=HVX45_00315
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	64434	67046	+	WP_169710548.1	WP_169710548.1		aminopeptidase N	pepN		HVX45_RS00315	2613	870	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	67089	67856	-					ssuB		HVX45_RS00320	768		old_locus_tag=HVX45_00320
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	67089	67856	-	WP_001090506.1	WP_001090506.1		aliphatic sulfonates ABC transporter ATP-binding protein	ssuB		HVX45_RS00320	768	255	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	67853	68644	-					ssuC		HVX45_RS00325	792		old_locus_tag=HVX45_00325
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	67853	68644	-	WP_000235189.1	WP_000235189.1		aliphatic sulfonate ABC transporter permease SsuC	ssuC		HVX45_RS00325	792	263	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	68656	69801	-					ssuD		HVX45_RS00330	1146		old_locus_tag=HVX45_00330
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	68656	69801	-	WP_046083465.1	WP_046083465.1		FMNH2-dependent alkanesulfonate monooxygenase	ssuD		HVX45_RS00330	1146	381	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	69798	70757	-					ssuA		HVX45_RS00335	960		old_locus_tag=HVX45_00335
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	69798	70757	-	WP_046083466.1	WP_046083466.1		aliphatic sulfonate ABC transporter substrate-binding protein SsuA	ssuA		HVX45_RS00335	960	319	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	70750	71325	-					ssuE		HVX45_RS00340	576		old_locus_tag=HVX45_00340
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	70750	71325	-	WP_046083467.1	WP_046083467.1		NADPH-dependent FMN reductase	ssuE		HVX45_RS00340	576	191	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	71562	72572	+					pyrD		HVX45_RS00345	1011		old_locus_tag=HVX45_00345
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	71562	72572	+	WP_002431618.1	WP_002431618.1		quinone-dependent dihydroorotate dehydrogenase	pyrD		HVX45_RS00345	1011	336	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	72746	73288	+					zapC		HVX45_RS00350	543		old_locus_tag=HVX45_00350
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	72746	73288	+	WP_001220658.1	WP_001220658.1		cell division protein ZapC	zapC		HVX45_RS00350	543	180	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	73285	74394	-					ycbX		HVX45_RS00355	1110		old_locus_tag=HVX45_00355
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	73285	74394	-	WP_046083468.1	WP_046083468.1		6-N-hydroxylaminopurine resistance protein YcbX	ycbX		HVX45_RS00355	1110	369	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	74492	76600	+					rlmKL		HVX45_RS00360	2109		old_locus_tag=HVX45_00360
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	74492	76600	+	WP_001086527.1	WP_001086527.1		bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	rlmKL		HVX45_RS00360	2109	702	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	76612	78519	+							HVX45_RS00365	1908		old_locus_tag=HVX45_00365
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	76612	78519	+	WP_046083469.1	WP_046083469.1		ABC transporter ATP-binding protein			HVX45_RS00365	1908	635	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	78649	79896	+					pqiA		HVX45_RS00370	1248		old_locus_tag=HVX45_00370
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	78649	79896	+	WP_000333156.1	WP_000333156.1		membrane integrity-associated transporter subunit PqiA	pqiA		HVX45_RS00370	1248	415	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	79901	81541	+					pqiB		HVX45_RS00375	1641		old_locus_tag=HVX45_00375
CDS	with_protein	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	79901	81541	+	WP_000444390.1	WP_000444390.1		intermembrane transport protein PqiB	pqiB		HVX45_RS00375	1641	546	
gene	protein_coding	GCF_013892435.1	Primary Assembly	chromosome		NZ_CP057657.1	81538	82101	+					pqiC		HVX45_RS00380	564		old_locus_tag=HVX45_00380
