# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	13437	14189	+							CP974_RS00055	753		old_locus_tag=CP974_00055
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	13437	14189	+	WP_031127980.1	WP_031127980.1		SDR family oxidoreductase			CP974_RS00055	753	250	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	14234	15484	+							CP974_RS00060	1251		old_locus_tag=CP974_00060
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	14234	15484	+	WP_031127979.1	WP_031127979.1		aminotransferase class III-fold pyridoxal phosphate-dependent enzyme			CP974_RS00060	1251	416	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	15540	17072	+							CP974_RS00065	1533		old_locus_tag=CP974_00065
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	15540	17072	+	WP_223844619.1	WP_223844619.1		amino acid adenylation domain-containing protein			CP974_RS00065	1533	510	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	17130	17372	+							CP974_RS00070	243		old_locus_tag=CP974_00070
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	17130	17372	+	WP_031127977.1	WP_031127977.1		phosphopantetheine-binding protein			CP974_RS00070	243	80	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	17687	18241	-							CP974_RS00075	555		old_locus_tag=CP974_00075
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	17687	18241	-	WP_031127976.1	WP_031127976.1		hypothetical protein			CP974_RS00075	555	184	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	18245	18637	-							CP974_RS00080	393		old_locus_tag=CP974_00080
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	18245	18637	-	WP_031127975.1	WP_031127975.1		hypothetical protein			CP974_RS00080	393	130	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	18722	20845	-							CP974_RS00085	2124		old_locus_tag=CP974_00085
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	18722	20845	-	WP_031127974.1	WP_031127974.1		helix-turn-helix domain-containing protein			CP974_RS00085	2124	707	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	21253	21480	+							CP974_RS00090	228		old_locus_tag=CP974_00090
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	21253	21480	+	WP_085921419.1	WP_085921419.1		hypothetical protein			CP974_RS00090	228	75	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	21595	23457	+							CP974_RS00095	1863		old_locus_tag=CP974_00095
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	21595	23457	+	WP_140160844.1	WP_140160844.1		hypothetical protein			CP974_RS00095	1863	620	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	23613	25994	-							CP974_RS00100	2382		old_locus_tag=CP974_00100
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	23613	25994	-	WP_223844620.1	WP_223844620.1		UvrD-helicase domain-containing protein			CP974_RS00100	2382	793	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	26326	27699	+							CP974_RS00105	1374		old_locus_tag=CP974_00105
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	26326	27699	+	WP_031127970.1	WP_031127970.1		hypothetical protein			CP974_RS00105	1374	457	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	27773	28285	+							CP974_RS00110	513		old_locus_tag=CP974_00110
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	27773	28285	+	WP_031127969.1	WP_031127969.1		hypothetical protein			CP974_RS00110	513	170	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	28404	28694	-							CP974_RS00115	291		old_locus_tag=CP974_00115
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	28404	28694	-	WP_031127968.1	WP_031127968.1		hypothetical protein			CP974_RS00115	291	96	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	28873	29118	+							CP974_RS00120	246		old_locus_tag=CP974_00120
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	28873	29118	+	WP_031127967.1	WP_031127967.1		hypothetical protein			CP974_RS00120	246	81	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	29230	29907	-							CP974_RS00125	678		old_locus_tag=CP974_00125
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	29230	29907	-	WP_031127966.1	WP_031127966.1		hypothetical protein			CP974_RS00125	678	225	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	29952	31100	-							CP974_RS00130	1149		old_locus_tag=CP974_00130
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	29952	31100	-	WP_223844621.1	WP_223844621.1		hypothetical protein			CP974_RS00130	1149	382	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	31124	31963	-							CP974_RS00135	840		old_locus_tag=CP974_00135
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	31124	31963	-	WP_223844622.1	WP_223844622.1		hypothetical protein			CP974_RS00135	840	279	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	31960	33417	-							CP974_RS00140	1458		old_locus_tag=CP974_00140
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	31960	33417	-	WP_031127963.1	WP_031127963.1		hypothetical protein			CP974_RS00140	1458	485	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	33414	34178	-							CP974_RS00145	765		old_locus_tag=CP974_00145
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	33414	34178	-	WP_224354463.1	WP_224354463.1		ATP-binding protein			CP974_RS00145	765	254	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	34241	35047	-							CP974_RS00150	807		old_locus_tag=CP974_00150
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	34241	35047	-	WP_031127961.1	WP_031127961.1		ATP-binding protein			CP974_RS00150	807	268	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	35044	36636	-							CP974_RS00155	1593		old_locus_tag=CP974_00155
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	35044	36636	-	WP_224354464.1	WP_224354464.1		Mu transposase C-terminal domain-containing protein			CP974_RS00155	1593	530	
gene	pseudogene	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	37233	37583	+							CP974_RS00160	351		partial;pseudo;old_locus_tag=CP974_00160
CDS	without_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	37233	37583	+				ABC transporter permease subunit			CP974_RS00160	351		partial;pseudo
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	37975	38547	-							CP974_RS00165	573		old_locus_tag=CP974_00165
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	37975	38547	-	WP_031127958.1	WP_031127958.1		hypothetical protein			CP974_RS00165	573	190	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	38566	40152	-							CP974_RS00170	1587		old_locus_tag=CP974_00170
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	38566	40152	-	WP_031127957.1	WP_031127957.1		helix-turn-helix domain-containing protein			CP974_RS00170	1587	528	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	40149	40436	-							CP974_RS00175	288		old_locus_tag=CP974_00175
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	40149	40436	-	WP_031127956.1	WP_031127956.1		helix-turn-helix transcriptional regulator			CP974_RS00175	288	95	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	40646	40963	-							CP974_RS00180	318		old_locus_tag=CP974_00180
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	40646	40963	-	WP_031127955.1	WP_031127955.1		hypothetical protein			CP974_RS00180	318	105	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	40997	42253	-							CP974_RS00185	1257		old_locus_tag=CP974_00185
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	40997	42253	-	WP_143660414.1	WP_143660414.1		hypothetical protein			CP974_RS00185	1257	418	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	42660	42992	-							CP974_RS00190	333		old_locus_tag=CP974_00190
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	42660	42992	-	WP_031127953.1	WP_031127953.1		DUF3140 domain-containing protein			CP974_RS00190	333	110	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	43272	43883	-							CP974_RS00195	612		old_locus_tag=CP974_00195
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	43272	43883	-	WP_031127952.1	WP_031127952.1		flavodoxin family protein			CP974_RS00195	612	203	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	44214	44630	+							CP974_RS00200	417		old_locus_tag=CP974_00200
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	44214	44630	+	WP_031127951.1	WP_031127951.1		DUF4259 domain-containing protein			CP974_RS00200	417	138	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	45195	46223	+							CP974_RS00205	1029		old_locus_tag=CP974_00205
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	45195	46223	+	WP_051838820.1	WP_051838820.1		ketoacyl-ACP synthase III			CP974_RS00205	1029	342	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	46220	46960	+							CP974_RS00210	741		old_locus_tag=CP974_00210
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	46220	46960	+	WP_224354465.1	WP_224354465.1		glycosyltransferase			CP974_RS00210	741	246	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	46960	48453	+							CP974_RS00215	1494		old_locus_tag=CP974_00215
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	46960	48453	+	WP_085921569.1	WP_085921569.1		acyl--CoA ligase			CP974_RS00215	1494	497	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	49557	50636	+							CP974_RS00220	1080		old_locus_tag=CP974_00220
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	49557	50636	+	WP_223844423.1	WP_223844423.1		cytochrome P450			CP974_RS00220	1080	359	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	50633	51544	+							CP974_RS00225	912		old_locus_tag=CP974_00225
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	50633	51544	+	WP_085921567.1	WP_085921567.1		NAD(P)-dependent oxidoreductase			CP974_RS00225	912	303	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	52287	53117	+							CP974_RS00230	831		old_locus_tag=CP974_00230
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	52287	53117	+	WP_069974958.1	WP_069974958.1		DUF1906 domain-containing protein			CP974_RS00230	831	276	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	53368	54225	-							CP974_RS00240	858		old_locus_tag=CP974_00240
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	53368	54225	-	WP_069979390.1	WP_069979390.1		alpha/beta hydrolase			CP974_RS00240	858	285	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	54399	55433	-							CP974_RS00245	1035		old_locus_tag=CP974_00245
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	54399	55433	-	WP_085921566.1	WP_085921566.1		winged helix-turn-helix domain-containing protein			CP974_RS00245	1035	344	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	55797	56198	+							CP974_RS00250	402		old_locus_tag=CP974_00250
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	55797	56198	+	WP_069974962.1	WP_069974962.1		hypothetical protein			CP974_RS00250	402	133	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	56496	58058	-							CP974_RS00255	1563		old_locus_tag=CP974_00255
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	56496	58058	-	WP_085921565.1	WP_085921565.1		polysaccharide lyase family 1 protein			CP974_RS00255	1563	520	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	58872	61454	-							CP974_RS00260	2583		old_locus_tag=CP974_00260
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	58872	61454	-	WP_085921572.1	WP_085921572.1		glycoside hydrolase family 9 protein			CP974_RS00260	2583	860	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	62019	64292	+							CP974_RS00265	2274		old_locus_tag=CP974_00265
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	62019	64292	+	WP_085921564.1	WP_085921564.1		cellulose binding domain-containing protein			CP974_RS00265	2274	757	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	64507	65259	-							CP974_RS00270	753		old_locus_tag=CP974_00270
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	64507	65259	-	WP_085921563.1	WP_085921563.1		VOC family protein			CP974_RS00270	753	250	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	65479	66519	+							CP974_RS00275	1041		old_locus_tag=CP974_00275
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	65479	66519	+	WP_085921562.1	WP_085921562.1		VWA domain-containing protein			CP974_RS00275	1041	346	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	66924	68300	+							CP974_RS00280	1377		old_locus_tag=CP974_00280
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	66924	68300	+	WP_069974971.1	WP_069974971.1		MBL fold metallo-hydrolase			CP974_RS00280	1377	458	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	68345	68707	+							CP974_RS00285	363		old_locus_tag=CP974_00285
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	68345	68707	+	WP_069974973.1	WP_069974973.1		rhodanese-like domain-containing protein			CP974_RS00285	363	120	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	68704	69453	+							CP974_RS00290	750		old_locus_tag=CP974_00290
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	68704	69453	+	WP_085921561.1	WP_085921561.1		sulfite exporter TauE/SafE family protein			CP974_RS00290	750	249	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	69697	69978	-							CP974_RS00295	282		old_locus_tag=CP974_00295
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	69697	69978	-	WP_069974977.1	WP_069974977.1		metal-sensitive transcriptional regulator			CP974_RS00295	282	93	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	70303	71271	+							CP974_RS00300	969		old_locus_tag=CP974_00300
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	70303	71271	+	WP_223844424.1	WP_223844424.1		aldo/keto reductase			CP974_RS00300	969	322	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	71395	71730	+							CP974_RS00305	336		old_locus_tag=CP974_00305
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	71395	71730	+	WP_069974979.1	WP_069974979.1		YnfA family protein			CP974_RS00305	336	111	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	71943	72344	+							CP974_RS00310	402		old_locus_tag=CP974_00310
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	71943	72344	+	WP_069974983.1	WP_069974983.1		hypothetical protein			CP974_RS00310	402	133	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	72402	72773	-							CP974_RS00315	372		old_locus_tag=CP974_00315
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	72402	72773	-	WP_140160875.1	WP_140160875.1		hypothetical protein			CP974_RS00315	372	123	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	72977	73225	+							CP974_RS00320	249		old_locus_tag=CP974_00320
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	72977	73225	+	WP_069974985.1	WP_069974985.1		DUF5133 domain-containing protein			CP974_RS00320	249	82	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	73335	74090	+							CP974_RS00325	756		old_locus_tag=CP974_00325
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	73335	74090	+	WP_069974986.1	WP_069974986.1		ZIP family zinc transporter			CP974_RS00325	756	251	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	74187	74663	-							CP974_RS00330	477		old_locus_tag=CP974_00330
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	74187	74663	-	WP_085921559.1	WP_085921559.1		ATP-binding protein			CP974_RS00330	477	158	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	74826	75203	+							CP974_RS00335	378		old_locus_tag=CP974_00335
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	74826	75203	+	WP_079139963.1	WP_079139963.1		STAS domain-containing protein			CP974_RS00335	378	125	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	75387	77669	-							CP974_RS00340	2283		old_locus_tag=CP974_00340
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	75387	77669	-	WP_223844430.1	WP_223844430.1		SpoIIE family protein phosphatase			CP974_RS00340	2283	760	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	78198	78674	+							CP974_RS00345	477		old_locus_tag=CP974_00345
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	78198	78674	+	WP_069974993.1	WP_069974993.1		hypothetical protein			CP974_RS00345	477	158	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	78868	79293	+							CP974_RS00350	426		old_locus_tag=CP974_00350
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	78868	79293	+	WP_069974999.1	WP_069974999.1		DUF6003 family protein			CP974_RS00350	426	141	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	79364	80863	-							CP974_RS00355	1500		old_locus_tag=CP974_00355
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	79364	80863	-	WP_069975000.1	WP_069975000.1		hypothetical protein			CP974_RS00355	1500	499	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	81383	82234	+							CP974_RS00360	852		old_locus_tag=CP974_00360
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	81383	82234	+	WP_069975001.1	WP_069975001.1		RNA polymerase sigma factor SigF			CP974_RS00360	852	283	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	82487	82714	+							CP974_RS00370	228		old_locus_tag=CP974_00365
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	82487	82714	+	WP_069979398.1	WP_069979398.1		hypothetical protein			CP974_RS00370	228	75	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	82826	83029	-							CP974_RS00375	204		old_locus_tag=CP974_00370
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	82826	83029	-	WP_019330262.1	WP_019330262.1		cold-shock protein			CP974_RS00375	204	67	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	83604	84068	-							CP974_RS00380	465		old_locus_tag=CP974_00375
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	83604	84068	-	WP_069975002.1	WP_069975002.1		hypothetical protein			CP974_RS00380	465	154	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	84165	85466	-							CP974_RS00385	1302		old_locus_tag=CP974_00380
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	84165	85466	-	WP_223844425.1	WP_223844425.1		LuxR C-terminal-related transcriptional regulator			CP974_RS00385	1302	433	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	85914	87077	+							CP974_RS00390	1164		old_locus_tag=CP974_00385
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	85914	87077	+	WP_085921536.1	WP_085921536.1		S8 family peptidase			CP974_RS00390	1164	387	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	87316	87573	+							CP974_RS00395	258		old_locus_tag=CP974_00390
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	87316	87573	+	WP_069975004.1	WP_069975004.1		EF-hand domain-containing protein			CP974_RS00395	258	85	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	87760	88980	+							CP974_RS00400	1221		old_locus_tag=CP974_00395
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	87760	88980	+	WP_223844431.1	WP_223844431.1		MFS transporter			CP974_RS00400	1221	406	
gene	protein_coding	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	89168	89359	+							CP974_RS00405	192		old_locus_tag=CP974_00400
CDS	with_protein	GCF_008704425.1	Primary Assembly	chromosome		NZ_CP023696.1	89168	89359	+	WP_069979400.1	WP_069979400.1		hypothetical protein			CP974_RS00405	192	63	
