# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	9650	9721	+				tRNA-Gln		64211626	I6I08_RS00055	72		anticodon=TTG
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	9914	10906	+						64211627	I6I08_RS00060	993		old_locus_tag=I6I08_00060
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	9914	10906	+	WP_075379414.1	WP_075379414.1		NTP transferase domain-containing protein		64211627	I6I08_RS00060	993	330	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	11044	12036	+						64211628	I6I08_RS00065	993		old_locus_tag=I6I08_00065
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	11044	12036	+	WP_003787536.1	WP_003787536.1		ribose-phosphate diphosphokinase		64211628	I6I08_RS00065	993	330	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	12454	14382	+						64211629	I6I08_RS00070	1929		old_locus_tag=I6I08_00070
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	12454	14382	+	WP_141406432.1	WP_141406432.1		hypothetical protein		64211629	I6I08_RS00070	1929	642	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	14500	16746	-						64211630	I6I08_RS00075	2247		old_locus_tag=I6I08_00075
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	14500	16746	-	WP_232622508.1	WP_232622508.1		chain-length determining protein		64211630	I6I08_RS00075	2247	748	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	17255	18607	+						64211631	I6I08_RS00080	1353		old_locus_tag=I6I08_00080
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	17255	18607	+	WP_141406434.1	WP_141406434.1		hypothetical protein		64211631	I6I08_RS00080	1353	450	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	18766	19794	+						64211632	I6I08_RS00085	1029		old_locus_tag=I6I08_00085
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	18766	19794	+	WP_141406435.1	WP_141406435.1		FRG domain-containing protein		64211632	I6I08_RS00085	1029	342	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	19924	23673	+					mfd	64211633	I6I08_RS00090	3750		old_locus_tag=I6I08_00090
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	19924	23673	+	WP_141406436.1	WP_141406436.1		transcription-repair coupling factor	mfd	64211633	I6I08_RS00090	3750	1249	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	23708	24385	-						64211634	I6I08_RS00095	678		old_locus_tag=I6I08_00095
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	23708	24385	-	WP_141406437.1	WP_141406437.1		ABC transporter ATP-binding protein		64211634	I6I08_RS00095	678	225	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	24382	25473	-						64211635	I6I08_RS00100	1092		old_locus_tag=I6I08_00100
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	24382	25473	-	WP_141406438.1	WP_141406438.1		hypothetical protein		64211635	I6I08_RS00100	1092	363	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	25470	25925	-						64211636	I6I08_RS00105	456		old_locus_tag=I6I08_00105
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	25470	25925	-	WP_170198591.1	WP_170198591.1		hypothetical protein		64211636	I6I08_RS00105	456	151	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	26905	27792	+						64211637	I6I08_RS00110	888		old_locus_tag=I6I08_00110
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	26905	27792	+	WP_141406440.1	WP_141406440.1		hypothetical protein		64211637	I6I08_RS00110	888	295	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	28002	29288	+					eno	64211638	I6I08_RS00115	1287		old_locus_tag=I6I08_00115
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	28002	29288	+	WP_075375403.1	WP_075375403.1		phosphopyruvate hydratase	eno	64211638	I6I08_RS00115	1287	428	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	29524	30216	+						64211639	I6I08_RS00120	693		old_locus_tag=I6I08_00120
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	29524	30216	+	WP_141406441.1	WP_141406441.1		septum formation initiator family protein		64211639	I6I08_RS00120	693	230	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	30222	30728	+						64211640	I6I08_RS00125	507		old_locus_tag=I6I08_00125
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	30222	30728	+	WP_141406652.1	WP_141406652.1		DUF501 domain-containing protein		64211640	I6I08_RS00125	507	168	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	30784	31809	+						64211641	I6I08_RS00130	1026		old_locus_tag=I6I08_00130
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	30784	31809	+	WP_141406442.1	WP_141406442.1		exopolyphosphatase		64211641	I6I08_RS00130	1026	341	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	31806	32678	+						64211642	I6I08_RS00135	873		old_locus_tag=I6I08_00135
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	31806	32678	+	WP_141406443.1	WP_141406443.1		type I 3-dehydroquinate dehydratase		64211642	I6I08_RS00135	873	290	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	32780	33277	-						64211643	I6I08_RS00140	498		old_locus_tag=I6I08_00140
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	32780	33277	-	WP_141406444.1	WP_141406444.1		NTP pyrophosphohydrolase		64211643	I6I08_RS00140	498	165	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	33530	34117	+						64211644	I6I08_RS00145	588		old_locus_tag=I6I08_00145
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	33530	34117	+	WP_141406445.1	WP_141406445.1		hypothetical protein		64211644	I6I08_RS00145	588	195	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	34501	35112	+						64211645	I6I08_RS00150	612		old_locus_tag=I6I08_00150
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	34501	35112	+	WP_141406446.1	WP_141406446.1		50S ribosomal protein L25/general stress protein Ctc		64211645	I6I08_RS00150	612	203	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	35212	35814	+					pth	64211646	I6I08_RS00155	603		old_locus_tag=I6I08_00155
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	35212	35814	+	WP_141406447.1	WP_141406447.1		aminoacyl-tRNA hydrolase	pth	64211646	I6I08_RS00155	603	200	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	35825	36559	-						64211647	I6I08_RS00160	735		old_locus_tag=I6I08_00160
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	35825	36559	-	WP_141406448.1	WP_141406448.1		response regulator transcription factor		64211647	I6I08_RS00160	735	244	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	36541	38106	-						64211648	I6I08_RS00165	1566		old_locus_tag=I6I08_00165
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	36541	38106	-	WP_141406653.1	WP_141406653.1		histidine kinase		64211648	I6I08_RS00165	1566	521	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	38475	39377	-						64211649	I6I08_RS00170	903		old_locus_tag=I6I08_00170
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	38475	39377	-	WP_141406449.1	WP_141406449.1		ABC transporter permease subunit		64211649	I6I08_RS00170	903	300	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	39445	40413	-						64211650	I6I08_RS00175	969		old_locus_tag=I6I08_00175
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	39445	40413	-	WP_141406450.1	WP_141406450.1		ABC transporter ATP-binding protein		64211650	I6I08_RS00175	969	322	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	40848	41843	+						64211651	I6I08_RS00180	996		old_locus_tag=I6I08_00180
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	40848	41843	+	WP_141406451.1	WP_141406451.1		Bax inhibitor-1/YccA family protein		64211651	I6I08_RS00180	996	331	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	42060	42467	+						64211652	I6I08_RS00185	408		old_locus_tag=I6I08_00185
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	42060	42467	+	WP_141406452.1	WP_141406452.1		FKBP-type peptidyl-prolyl cis-trans isomerase		64211652	I6I08_RS00185	408	135	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	42836	44722	+					ilvD	64211653	I6I08_RS00190	1887		old_locus_tag=I6I08_00190
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	42836	44722	+	WP_010613899.1	WP_010613899.1		dihydroxy-acid dehydratase	ilvD	64211653	I6I08_RS00190	1887	628	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	44804	45655	+						64211654	I6I08_RS00195	852		old_locus_tag=I6I08_00195
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	44804	45655	+	WP_141406453.1	WP_141406453.1		ATP-binding cassette domain-containing protein		64211654	I6I08_RS00195	852	283	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	45652	46602	+						64211655	I6I08_RS00200	951		old_locus_tag=I6I08_00200
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	45652	46602	+	WP_141406454.1	WP_141406454.1		ATP-binding cassette domain-containing protein		64211655	I6I08_RS00200	951	316	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	46666	48222	+						64211656	I6I08_RS00205	1557		old_locus_tag=I6I08_00205
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	46666	48222	+	WP_141406455.1	WP_141406455.1		ABC transporter substrate-binding protein		64211656	I6I08_RS00205	1557	518	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	48228	49964	+						64211657	I6I08_RS00210	1737		old_locus_tag=I6I08_00210
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	48228	49964	+	WP_141406654.1	WP_141406654.1		ABC transporter permease subunit		64211657	I6I08_RS00210	1737	578	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	50129	50662	-						64211658	I6I08_RS00215	534		old_locus_tag=I6I08_00215
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	50129	50662	-	WP_010613904.1	WP_010613904.1		DUF4242 domain-containing protein		64211658	I6I08_RS00215	534	177	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	50817	51140	-						64211659	I6I08_RS00220	324		old_locus_tag=I6I08_00220
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	50817	51140	-	WP_010613905.1	WP_010613905.1		helix-turn-helix domain-containing protein		64211659	I6I08_RS00220	324	107	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	51137	51490	-						64211660	I6I08_RS00225	354		old_locus_tag=I6I08_00225
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	51137	51490	-	WP_141406655.1	WP_141406655.1		type II toxin-antitoxin system RelE/ParE family toxin		64211660	I6I08_RS00225	354	117	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	51644	53209	+					ilvA	64211661	I6I08_RS00230	1566		old_locus_tag=I6I08_00230
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	51644	53209	+	WP_141406456.1	WP_141406456.1		threonine ammonia-lyase, biosynthetic	ilvA	64211661	I6I08_RS00230	1566	521	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	53414	53968	+						64211662	I6I08_RS00235	555		old_locus_tag=I6I08_00235
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	53414	53968	+	WP_003787469.1	WP_003787469.1		NAD(P)H-dependent oxidoreductase		64211662	I6I08_RS00235	555	184	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	54114	56237	+						64211663	I6I08_RS00240	2124		old_locus_tag=I6I08_00240
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	54114	56237	+	WP_232622509.1	WP_232622509.1		ABC-ATPase domain-containing protein		64211663	I6I08_RS00240	2124	707	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	56268	57218	+						64211664	I6I08_RS00245	951		old_locus_tag=I6I08_00245
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	56268	57218	+	WP_141406457.1	WP_141406457.1		hypothetical protein		64211664	I6I08_RS00245	951	316	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	57348	58076	-						64211665	I6I08_RS00250	729		old_locus_tag=I6I08_00250
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	57348	58076	-	WP_141406458.1	WP_141406458.1		hypothetical protein		64211665	I6I08_RS00250	729	242	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	58558	58995	+						64211666	I6I08_RS00255	438		old_locus_tag=I6I08_00255
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	58558	58995	+	WP_070513944.1	WP_070513944.1		hypothetical protein		64211666	I6I08_RS00255	438	145	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	59190	60452	+						64211667	I6I08_RS00260	1263		old_locus_tag=I6I08_00260
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	59190	60452	+	WP_141406459.1	WP_141406459.1		hypothetical protein		64211667	I6I08_RS00260	1263	420	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	60632	61126	+						64211668	I6I08_RS00265	495		old_locus_tag=I6I08_00265
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	60632	61126	+	WP_141406460.1	WP_141406460.1		hypothetical protein		64211668	I6I08_RS00265	495	164	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	61254	61970	-					msrA	64211669	I6I08_RS00270	717		old_locus_tag=I6I08_00270
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	61254	61970	-	WP_141406461.1	WP_141406461.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA	64211669	I6I08_RS00270	717	238	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	62138	62623	-						64211670	I6I08_RS00275	486		old_locus_tag=I6I08_00275
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	62138	62623	-	WP_003787454.1	WP_003787454.1		transcription elongation factor GreA		64211670	I6I08_RS00275	486	161	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	62966	63676	-						64211671	I6I08_RS00280	711		old_locus_tag=I6I08_00280
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	62966	63676	-	WP_141406462.1	WP_141406462.1		hemolysin III family protein		64211671	I6I08_RS00280	711	236	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	64042	64869	+						64211672	I6I08_RS00285	828		old_locus_tag=I6I08_00285
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	64042	64869	+	WP_141406463.1	WP_141406463.1		undecaprenyl diphosphate synthase family protein		64211672	I6I08_RS00285	828	275	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	65090	65803	-						64211673	I6I08_RS00290	714		old_locus_tag=I6I08_00290
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	65090	65803	-	WP_141406464.1	WP_141406464.1		FCD domain-containing protein		64211673	I6I08_RS00290	714	237	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	65929	66456	+						64211674	I6I08_RS00295	528		old_locus_tag=I6I08_00295
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	65929	66456	+	WP_141406465.1	WP_141406465.1		gluconokinase		64211674	I6I08_RS00295	528	175	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	66597	68009	+						64211675	I6I08_RS00300	1413		old_locus_tag=I6I08_00300
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	66597	68009	+	WP_141406466.1	WP_141406466.1		gluconate:H+ symporter		64211675	I6I08_RS00300	1413	470	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	68534	69925	+						64211676	I6I08_RS00305	1392		old_locus_tag=I6I08_00305
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	68534	69925	+	WP_232622617.1	WP_232622617.1		DEAD/DEAH box helicase		64211676	I6I08_RS00305	1392	463	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	70158	71012	+						64211677	I6I08_RS00310	855		old_locus_tag=I6I08_00310
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	70158	71012	+	WP_141406656.1	WP_141406656.1		hypothetical protein		64211677	I6I08_RS00310	855	284	
gene	tRNA	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	71354	71429	-						64211678	I6I08_RS00315	76		old_locus_tag=I6I08_00315
tRNA		GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	71354	71429	-				tRNA-Lys		64211678	I6I08_RS00315	76		anticodon=TTT
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	71635	71793	-						64211679	I6I08_RS00320	159		old_locus_tag=I6I08_00320
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	71635	71793	-	WP_170198593.1	WP_170198593.1		hypothetical protein		64211679	I6I08_RS00320	159	52	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	71790	72272	-						64211680	I6I08_RS00325	483		old_locus_tag=I6I08_00325
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	71790	72272	-	WP_141406468.1	WP_141406468.1		hypothetical protein		64211680	I6I08_RS00325	483	160	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	72272	72643	-						64211681	I6I08_RS00330	372		old_locus_tag=I6I08_00330
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	72272	72643	-	WP_232622510.1	WP_232622510.1		hypothetical protein		64211681	I6I08_RS00330	372	123	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	72666	74135	-						64211682	I6I08_RS00335	1470		old_locus_tag=I6I08_00335
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	72666	74135	-	WP_170198594.1	WP_170198594.1		hypothetical protein		64211682	I6I08_RS00335	1470	489	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	74459	75055	-						64211683	I6I08_RS00340	597		old_locus_tag=I6I08_00340
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	74459	75055	-	WP_141406470.1	WP_141406470.1		hypothetical protein		64211683	I6I08_RS00340	597	198	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	75262	76032	-						64211684	I6I08_RS00345	771		old_locus_tag=I6I08_00345
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	75262	76032	-	WP_141406471.1	WP_141406471.1		hypothetical protein		64211684	I6I08_RS00345	771	256	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	76029	77153	-						64211685	I6I08_RS00350	1125		old_locus_tag=I6I08_00350
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	76029	77153	-	WP_141406472.1	WP_141406472.1		hypothetical protein		64211685	I6I08_RS00350	1125	374	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	77157	78971	-						64211686	I6I08_RS00355	1815		old_locus_tag=I6I08_00355
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	77157	78971	-	WP_141406473.1	WP_141406473.1		hypothetical protein		64211686	I6I08_RS00355	1815	604	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	78971	83206	-						64211687	I6I08_RS00360	4236		old_locus_tag=I6I08_00360
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	78971	83206	-	WP_141406474.1	WP_141406474.1		tape measure protein		64211687	I6I08_RS00360	4236	1411	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	83256	83630	-						64211688	I6I08_RS00365	375		old_locus_tag=I6I08_00365
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	83256	83630	-	WP_141406475.1	WP_141406475.1		hypothetical protein		64211688	I6I08_RS00365	375	124	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	83681	84016	-						64211689	I6I08_RS00370	336		old_locus_tag=I6I08_00370
CDS	with_protein	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	83681	84016	-	WP_141406476.1	WP_141406476.1		hypothetical protein		64211689	I6I08_RS00370	336	111	
gene	protein_coding	GCF_016127955.1	Primary Assembly	chromosome		NZ_CP066060.1	84044	84262	-						64211690	I6I08_RS00375	219		old_locus_tag=I6I08_00375
