# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	19088	20545	-	WP_011718860.1	WP_011718860.1		cell division protein FtsI			ACEL_RS00110	1458	485	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	20542	21921	-							ACEL_RS00115	1380		old_locus_tag=Acel_0021
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	20542	21921	-	WP_011718861.1	WP_011718861.1		FtsW/RodA/SpoVE family cell cycle protein			ACEL_RS00115	1380	459	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	21918	23183	-							ACEL_RS00120	1266		old_locus_tag=Acel_0022
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	21918	23183	-	WP_011718862.1	WP_011718862.1		protein phosphatase 2C domain-containing protein			ACEL_RS00120	1266	421	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	23230	23691	-							ACEL_RS00125	462		old_locus_tag=Acel_0023
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	23230	23691	-	WP_011718863.1	WP_011718863.1		FHA domain-containing protein			ACEL_RS00125	462	153	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	23700	24542	-							ACEL_RS00130	843		old_locus_tag=Acel_0024
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	23700	24542	-	WP_011718864.1	WP_011718864.1		DUF3662 and FHA domain-containing protein			ACEL_RS00130	843	280	
gene	tRNA	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	24698	24783	+							ACEL_RS00135	86		old_locus_tag=Acel_R0003
tRNA		GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	24698	24783	+				tRNA-Leu			ACEL_RS00135	86		anticodon=CAG
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	24805	26808	-							ACEL_RS11230	2004		old_locus_tag=Acel_0025
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	24805	26808	-	WP_011718865.1	WP_011718865.1		kelch repeat-containing protein			ACEL_RS11230	2004	667	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	26837	29221	-							ACEL_RS00145	2385		old_locus_tag=Acel_0026
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	26837	29221	-	WP_011718866.1	WP_011718866.1		heavy metal translocating P-type ATPase			ACEL_RS00145	2385	794	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	29818	30420	-							ACEL_RS00150	603		old_locus_tag=Acel_0027
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	29818	30420	-	WP_011718867.1	WP_011718867.1		hypothetical protein			ACEL_RS00150	603	200	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	30612	31544	-							ACEL_RS00155	933		old_locus_tag=Acel_0028
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	30612	31544	-	WP_011718868.1	WP_011718868.1		PAC2 family protein			ACEL_RS00155	933	310	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	31779	33425	+							ACEL_RS00160	1647		old_locus_tag=Acel_0029
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	31779	33425	+	WP_202943372.1	WP_202943372.1		glycerol-3-phosphate dehydrogenase/oxidase			ACEL_RS00160	1647	548	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	33418	34236	-							ACEL_RS00165	819		old_locus_tag=Acel_0030
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	33418	34236	-	WP_011718870.1	WP_011718870.1		carbon-nitrogen family hydrolase			ACEL_RS00165	819	272	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	34267	35907	-							ACEL_RS00170	1641		old_locus_tag=Acel_0031
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	34267	35907	-	WP_011718871.1	WP_011718871.1		2-oxo acid dehydrogenase subunit E2			ACEL_RS00170	1641	546	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	35932	36915	-							ACEL_RS00175	984		old_locus_tag=Acel_0032
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	35932	36915	-	WP_011718872.1	WP_011718872.1		alpha-ketoacid dehydrogenase subunit beta			ACEL_RS00175	984	327	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	36916	38034	-					pdhA		ACEL_RS00180	1119		old_locus_tag=Acel_0033
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	36916	38034	-	WP_011718873.1	WP_011718873.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		ACEL_RS00180	1119	372	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	38619	38894	+							ACEL_RS00185	276		
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	38619	38894	+	WP_041834836.1	WP_041834836.1		hypothetical protein			ACEL_RS00185	276	91	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	39359	40534	-					hisC		ACEL_RS00190	1176		old_locus_tag=Acel_0035
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	39359	40534	-	WP_011718875.1	WP_011718875.1		histidinol-phosphate transaminase	hisC		ACEL_RS00190	1176	391	
gene	tRNA	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	40835	40924	+							ACEL_RS00195	90		old_locus_tag=Acel_R0004
tRNA		GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	40835	40924	+				tRNA-Ser			ACEL_RS00195	90		anticodon=GCT
gene	tRNA	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	41078	41150	+							ACEL_RS00200	73		old_locus_tag=Acel_R0005
tRNA		GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	41078	41150	+				tRNA-Arg			ACEL_RS00200	73		anticodon=ACG
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	41319	42296	+							ACEL_RS00205	978		old_locus_tag=Acel_0036
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	41319	42296	+	WP_011718876.1	WP_011718876.1		restriction endonuclease			ACEL_RS00205	978	325	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	42853	43662	-							ACEL_RS12065	810		old_locus_tag=Acel_0038
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	42853	43662	-	WP_148204480.1	WP_148204480.1		hypothetical protein			ACEL_RS12065	810	269	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	44329	44760	+							ACEL_RS00215	432		old_locus_tag=Acel_0039
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	44329	44760	+	WP_011718879.1	WP_011718879.1		VOC family protein			ACEL_RS00215	432	143	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	44861	45496	-							ACEL_RS11235	636		old_locus_tag=Acel_0040
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	44861	45496	-	WP_011718880.1	WP_011718880.1		TetR/AcrR family transcriptional regulator			ACEL_RS11235	636	211	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	45635	47398	+							ACEL_RS00225	1764		old_locus_tag=Acel_0041
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	45635	47398	+	WP_011718881.1	WP_011718881.1		chloride channel protein			ACEL_RS00225	1764	587	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	47540	48028	+							ACEL_RS00230	489		old_locus_tag=Acel_0042
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	47540	48028	+	WP_011718882.1	WP_011718882.1		OsmC family protein			ACEL_RS00230	489	162	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	48159	49064	+							ACEL_RS11240	906		old_locus_tag=Acel_0043
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	48159	49064	+	WP_011718883.1	WP_011718883.1		alpha/beta fold hydrolase			ACEL_RS11240	906	301	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	49171	49752	+							ACEL_RS12365	582		old_locus_tag=Acel_0044
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	49171	49752	+	WP_011718884.1	WP_011718884.1		MarR family transcriptional regulator			ACEL_RS12365	582	193	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	49736	50989	+							ACEL_RS00245	1254		old_locus_tag=Acel_0045
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	49736	50989	+	WP_011718885.1	WP_011718885.1		MFS transporter			ACEL_RS00245	1254	417	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	51104	51544	+							ACEL_RS00250	441		old_locus_tag=Acel_0046
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	51104	51544	+	WP_011718886.1	WP_011718886.1		hypothetical protein			ACEL_RS00250	441	146	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	51537	52841	-							ACEL_RS00255	1305		old_locus_tag=Acel_0047
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	51537	52841	-	WP_193138700.1	WP_193138700.1		fructosamine kinase family protein			ACEL_RS00255	1305	434	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	53029	54246	+							ACEL_RS00260	1218		old_locus_tag=Acel_0048
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	53029	54246	+	WP_011718888.1	WP_011718888.1		D-galactonate dehydratase family protein			ACEL_RS00260	1218	405	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	54367	55728	+							ACEL_RS00265	1362		old_locus_tag=Acel_0049
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	54367	55728	+	WP_011718889.1	WP_011718889.1		ferric reductase-like transmembrane domain-containing protein			ACEL_RS00265	1362	453	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	55739	56305	+							ACEL_RS00270	567		old_locus_tag=Acel_0050
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	55739	56305	+	WP_011718890.1	WP_011718890.1		FMN-binding protein			ACEL_RS00270	567	188	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	56356	57081	+							ACEL_RS00275	726		old_locus_tag=Acel_0051
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	56356	57081	+	WP_083760604.1	WP_083760604.1		FAD:protein FMN transferase			ACEL_RS00275	726	241	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	57212	58990	-					thiC		ACEL_RS00280	1779		old_locus_tag=Acel_0052
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	57212	58990	-	WP_148204481.1	WP_148204481.1		phosphomethylpyrimidine synthase ThiC	thiC		ACEL_RS00280	1779	592	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	59132	60124	-							ACEL_RS00285	993		old_locus_tag=Acel_0053
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	59132	60124	-	WP_011718893.1	WP_011718893.1		magnesium transporter CorA family protein			ACEL_RS00285	993	330	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	60128	60565	-							ACEL_RS00290	438		old_locus_tag=Acel_0054
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	60128	60565	-	WP_011718894.1	WP_011718894.1		DUF3817 domain-containing protein			ACEL_RS00290	438	145	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	60562	60993	-							ACEL_RS11245	432		old_locus_tag=Acel_0055
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	60562	60993	-	WP_193138701.1	WP_193138701.1		hypothetical protein			ACEL_RS11245	432	143	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	61004	62260	-							ACEL_RS00300	1257		old_locus_tag=Acel_0056
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	61004	62260	-	WP_011718896.1	WP_011718896.1		fused response regulator/phosphatase			ACEL_RS00300	1257	418	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	62540	63073	+							ACEL_RS00305	534		old_locus_tag=Acel_0057
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	62540	63073	+	WP_011718897.1	WP_011718897.1		sigma-70 family RNA polymerase sigma factor			ACEL_RS00305	534	177	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	63070	63741	+							ACEL_RS11250	672		old_locus_tag=Acel_0058
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	63070	63741	+	WP_011718898.1	WP_011718898.1		zf-HC2 domain-containing protein			ACEL_RS11250	672	223	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	64187	65026	+							ACEL_RS00315	840		old_locus_tag=Acel_0059
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	64187	65026	+	WP_011718899.1	WP_011718899.1		sulfurtransferase			ACEL_RS00315	840	279	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	65026	65316	+							ACEL_RS00320	291		old_locus_tag=Acel_0060
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	65026	65316	+	WP_011718900.1	WP_011718900.1		DUF1416 domain-containing protein			ACEL_RS00320	291	96	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	65786	66238	+							ACEL_RS00330	453		old_locus_tag=Acel_0061
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	65786	66238	+	WP_011718901.1	WP_011718901.1		transcriptional repressor			ACEL_RS00330	453	150	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	66220	67293	+							ACEL_RS00335	1074		old_locus_tag=Acel_0062
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	66220	67293	+	WP_202943373.1	WP_202943373.1		folate-binding protein YgfZ			ACEL_RS00335	1074	357	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	67268	67696	-					dtd		ACEL_RS00340	429		old_locus_tag=Acel_0063
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	67268	67696	-	WP_011718903.1	WP_011718903.1		D-aminoacyl-tRNA deacylase	dtd		ACEL_RS00340	429	142	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	67807	70503	-							ACEL_RS00345	2697		old_locus_tag=Acel_0064
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	67807	70503	-	WP_011718904.1	WP_011718904.1		DUF4388 domain-containing protein			ACEL_RS00345	2697	898	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	70759	71334	+							ACEL_RS00350	576		old_locus_tag=Acel_0065
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	70759	71334	+	WP_011718905.1	WP_011718905.1		hypothetical protein			ACEL_RS00350	576	191	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	71406	73028	-							ACEL_RS00355	1623		old_locus_tag=Acel_0066
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	71406	73028	-	WP_011718906.1	WP_011718906.1		alpha/beta hydrolase			ACEL_RS00355	1623	540	
gene	pseudogene	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	73187	73534	+							ACEL_RS12500	348		partial;pseudo
CDS	without_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	73187	73534	+				helix-turn-helix domain-containing protein			ACEL_RS12500	348		partial;pseudo
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	73875	74375	+							ACEL_RS00365	501		old_locus_tag=Acel_0068
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	73875	74375	+	WP_011718908.1	WP_011718908.1		hypothetical protein			ACEL_RS00365	501	166	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	74385	75356	+							ACEL_RS00370	972		old_locus_tag=Acel_0069
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	74385	75356	+	WP_011718909.1	WP_011718909.1		aldo/keto reductase			ACEL_RS00370	972	323	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	75364	75645	+							ACEL_RS11805	282		old_locus_tag=Acel_0070
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	75364	75645	+	WP_011718910.1	WP_011718910.1		DUF2516 family protein			ACEL_RS11805	282	93	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	75668	76201	+							ACEL_RS00380	534		old_locus_tag=Acel_0071
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	75668	76201	+	WP_011718911.1	WP_011718911.1		O-acetyl-ADP-ribose deacetylase			ACEL_RS00380	534	177	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	76150	77826	-							ACEL_RS00385	1677		old_locus_tag=Acel_0072
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	76150	77826	-	WP_011718912.1	WP_011718912.1		beta-N-acetylhexosaminidase			ACEL_RS00385	1677	558	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	78012	79358	+					mshA		ACEL_RS00390	1347		old_locus_tag=Acel_0073
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	78012	79358	+	WP_011718913.1	WP_011718913.1		D-inositol-3-phosphate glycosyltransferase	mshA		ACEL_RS00390	1347	448	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	79512	79778	+							ACEL_RS00395	267		old_locus_tag=Acel_0074
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	79512	79778	+	WP_202943374.1	WP_202943374.1		helix-turn-helix domain-containing protein			ACEL_RS00395	267	88	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	79933	80691	+							ACEL_RS00400	759		old_locus_tag=Acel_0075
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	79933	80691	+	WP_011718915.1	WP_011718915.1		phosphoglyceromutase			ACEL_RS00400	759	252	
gene	protein_coding	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	80861	81481	-							ACEL_RS00405	621		old_locus_tag=Acel_0076
CDS	with_protein	GCF_000015025.1	Primary Assembly	chromosome		NC_008578.1	80861	81481	-	WP_011718916.1	WP_011718916.1		hypothetical protein			ACEL_RS00405	621	206	
