# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	6257	6952	-	WP_131153113.1	WP_131153113.1		HAD family hydrolase			ER308_RS00030	696	231	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	6995	8164	-							ER308_RS00035	1170		old_locus_tag=ER308_00035
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	6995	8164	-	WP_131153114.1	WP_131153114.1		homoserine O-acetyltransferase			ER308_RS00035	1170	389	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	8161	9444	-							ER308_RS00040	1284		old_locus_tag=ER308_00040
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	8161	9444	-	WP_131153115.1	WP_131153115.1		bifunctional o-acetylhomoserine/o-acetylserine sulfhydrylase			ER308_RS00040	1284	427	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	9564	9893	-							ER308_RS00045	330		old_locus_tag=ER308_00045
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	9564	9893	-	WP_131153116.1	WP_131153116.1		hypothetical protein			ER308_RS00045	330	109	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	9978	10187	-							ER308_RS00050	210		old_locus_tag=ER308_00050
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	9978	10187	-	WP_131153117.1	WP_131153117.1		hypothetical protein			ER308_RS00050	210	69	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	10221	11177	-							ER308_RS00055	957		old_locus_tag=ER308_00055
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	10221	11177	-	WP_205745791.1	WP_205745791.1		RluA family pseudouridine synthase			ER308_RS00055	957	318	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	11184	11774	-							ER308_RS00060	591		old_locus_tag=ER308_00060
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	11184	11774	-	WP_165491686.1	WP_165491686.1		signal peptidase II			ER308_RS00060	591	196	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	11924	12295	-							ER308_RS00065	372		old_locus_tag=ER308_00065
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	11924	12295	-	WP_165491687.1	WP_165491687.1		TraR/DksA family transcriptional regulator			ER308_RS00065	372	123	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	12456	15686	+					ileS		ER308_RS00070	3231		old_locus_tag=ER308_00070
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	12456	15686	+	WP_131153120.1	WP_131153120.1		isoleucine--tRNA ligase	ileS		ER308_RS00070	3231	1076	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	15683	16243	+							ER308_RS00075	561		old_locus_tag=ER308_00075
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	15683	16243	+	WP_131153121.1	WP_131153121.1		hypothetical protein			ER308_RS00075	561	186	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	16213	16572	-							ER308_RS00080	360		old_locus_tag=ER308_00080
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	16213	16572	-	WP_131153122.1	WP_131153122.1		hypothetical protein			ER308_RS00080	360	119	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	16576	17379	-							ER308_RS00085	804		old_locus_tag=ER308_00085
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	16576	17379	-	WP_131153123.1	WP_131153123.1		DivIVA domain-containing protein			ER308_RS00085	804	267	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	17447	17743	-							ER308_RS00090	297		old_locus_tag=ER308_00090
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	17447	17743	-	WP_131153124.1	WP_131153124.1		YggT family protein			ER308_RS00090	297	98	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	17804	18382	-							ER308_RS00095	579		old_locus_tag=ER308_00095
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	17804	18382	-	WP_131153125.1	WP_131153125.1		cell division protein SepF			ER308_RS00095	579	192	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	18441	19202	-							ER308_RS00100	762		old_locus_tag=ER308_00100
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	18441	19202	-	WP_131153126.1	WP_131153126.1		YggS family pyridoxal phosphate-dependent enzyme			ER308_RS00100	762	253	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	19199	20011	-							ER308_RS00105	813		old_locus_tag=ER308_00105
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	19199	20011	-	WP_205745792.1	WP_205745792.1		polyphenol oxidase family protein			ER308_RS00105	813	270	
gene	pseudogene	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	20263	21201	-					ftsZ		ER308_RS00110	939		partial;pseudo;old_locus_tag=ER308_00110
CDS	without_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	20263	21201	-				cell division protein FtsZ	ftsZ		ER308_RS00110	939		partial;pseudo
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	21563	22408	-							ER308_RS00115	846		old_locus_tag=ER308_00115
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	21563	22408	-	WP_131153128.1	WP_131153128.1		FtsQ-type POTRA domain-containing protein			ER308_RS00115	846	281	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	22405	23877	-					murC		ER308_RS00120	1473		old_locus_tag=ER308_00120
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	22405	23877	-	WP_131153129.1	WP_131153129.1		UDP-N-acetylmuramate--L-alanine ligase	murC		ER308_RS00120	1473	490	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	23864	25159	-					ftsW		ER308_RS00125	1296		old_locus_tag=ER308_00125
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	23864	25159	-	WP_165491688.1	WP_165491688.1		putative lipid II flippase FtsW	ftsW		ER308_RS00125	1296	431	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	25152	26582	-					murD		ER308_RS00130	1431		old_locus_tag=ER308_00130
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	25152	26582	-	WP_131153131.1	WP_131153131.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD		ER308_RS00130	1431	476	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	26582	27652	-					mraY		ER308_RS00135	1071		old_locus_tag=ER308_00135
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	26582	27652	-	WP_131153132.1	WP_131153132.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		ER308_RS00135	1071	356	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	27649	29103	-							ER308_RS00140	1455		old_locus_tag=ER308_00140
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	27649	29103	-	WP_131153133.1	WP_131153133.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			ER308_RS00140	1455	484	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	29100	30596	-							ER308_RS00145	1497		old_locus_tag=ER308_00145
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	29100	30596	-	WP_205745793.1	WP_205745793.1		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase			ER308_RS00145	1497	498	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	30742	32604	-							ER308_RS00150	1863		old_locus_tag=ER308_00150
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	30742	32604	-	WP_131153135.1	WP_131153135.1		penicillin-binding protein 2			ER308_RS00150	1863	620	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	32607	33059	-							ER308_RS00155	453		old_locus_tag=ER308_00155
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	32607	33059	-	WP_131153136.1	WP_131153136.1		hypothetical protein			ER308_RS00155	453	150	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	33059	34237	-					rsmH		ER308_RS00160	1179		old_locus_tag=ER308_00160
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	33059	34237	-	WP_131153137.1	WP_131153137.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH		ER308_RS00160	1179	392	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	34238	34669	-					mraZ		ER308_RS00165	432		old_locus_tag=ER308_00165
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	34238	34669	-	WP_131153138.1	WP_131153138.1		division/cell wall cluster transcriptional repressor MraZ	mraZ		ER308_RS00165	432	143	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	35168	35710	+							ER308_RS00170	543		old_locus_tag=ER308_00170
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	35168	35710	+	WP_205745794.1	WP_205745794.1		hypothetical protein			ER308_RS00170	543	180	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	35801	36268	-							ER308_RS00175	468		old_locus_tag=ER308_00175
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	35801	36268	-	WP_240731888.1	WP_240731888.1		HNH endonuclease			ER308_RS00175	468	155	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	36424	37113	-							ER308_RS00180	690		old_locus_tag=ER308_00180
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	36424	37113	-	WP_165491689.1	WP_165491689.1		TetR/AcrR family transcriptional regulator			ER308_RS00180	690	229	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	37272	38249	+							ER308_RS00185	978		old_locus_tag=ER308_00185
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	37272	38249	+	WP_240731891.1	WP_240731891.1		MoxR family ATPase			ER308_RS00185	978	325	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	38254	39474	+							ER308_RS00190	1221		old_locus_tag=ER308_00190
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	38254	39474	+	WP_131153141.1	WP_131153141.1		DUF58 domain-containing protein			ER308_RS00190	1221	406	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	39471	41831	+							ER308_RS00195	2361		old_locus_tag=ER308_00195
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	39471	41831	+	WP_131153142.1	WP_131153142.1		DUF3488 and transglutaminase-like domain-containing protein			ER308_RS00195	2361	786	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	41866	42216	-							ER308_RS00200	351		old_locus_tag=ER308_00200
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	41866	42216	-	WP_131153143.1	WP_131153143.1		DUF3040 domain-containing protein			ER308_RS00200	351	116	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	42506	43741	-							ER308_RS00205	1236		old_locus_tag=ER308_00205
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	42506	43741	-	WP_131153144.1	WP_131153144.1		DNA polymerase IV			ER308_RS00205	1236	411	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	43864	44511	+							ER308_RS00210	648		old_locus_tag=ER308_00210
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	43864	44511	+	WP_131153145.1	WP_131153145.1		HAD-IA family hydrolase			ER308_RS00210	648	215	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	44638	45438	+							ER308_RS00215	801		old_locus_tag=ER308_00215
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	44638	45438	+	WP_131153146.1	WP_131153146.1		CPBP family intramembrane metalloprotease			ER308_RS00215	801	266	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	45444	49199	-							ER308_RS00220	3756		old_locus_tag=ER308_00220
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	45444	49199	-	WP_205745795.1	WP_205745795.1		DNA polymerase III subunit alpha			ER308_RS00220	3756	1251	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	49446	50729	+							ER308_RS00225	1284		old_locus_tag=ER308_00225
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	49446	50729	+	WP_131153148.1	WP_131153148.1		ATP-grasp domain-containing protein			ER308_RS00225	1284	427	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	50827	52848	+							ER308_RS00230	2022		old_locus_tag=ER308_00230
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	50827	52848	+	WP_131153149.1	WP_131153149.1		CocE/NonD family hydrolase			ER308_RS00230	2022	673	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	52924	53646	-							ER308_RS00235	723		old_locus_tag=ER308_00235
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	52924	53646	-	WP_165491690.1	WP_165491690.1		DUF2807 domain-containing protein			ER308_RS00235	723	240	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	53902	56616	-					aceE		ER308_RS00240	2715		old_locus_tag=ER308_00240
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	53902	56616	-	WP_240732145.1	WP_240732145.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		ER308_RS00240	2715	904	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	56864	57091	-							ER308_RS00245	228		old_locus_tag=ER308_00245
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	56864	57091	-	WP_131153152.1	WP_131153152.1		hypothetical protein			ER308_RS00245	228	75	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	57530	58045	-							ER308_RS00250	516		old_locus_tag=ER308_00250
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	57530	58045	-	WP_240731893.1	WP_240731893.1		nitroreductase family protein			ER308_RS00250	516	171	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	58236	58505	-							ER308_RS00255	270		old_locus_tag=ER308_00255
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	58236	58505	-	WP_131153154.1	WP_131153154.1		DUF6504 family protein			ER308_RS00255	270	89	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	58974	59912	-							ER308_RS00260	939		old_locus_tag=ER308_00260
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	58974	59912	-	WP_131153155.1	WP_131153155.1		hypothetical protein			ER308_RS00260	939	312	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	60186	60842	-					thiE		ER308_RS00265	657		old_locus_tag=ER308_00265
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	60186	60842	-	WP_131153156.1	WP_131153156.1		thiamine phosphate synthase	thiE		ER308_RS00265	657	218	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	60839	61690	-							ER308_RS00270	852		old_locus_tag=ER308_00270
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	60839	61690	-	WP_131153157.1	WP_131153157.1		thiazole synthase			ER308_RS00270	852	283	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	61693	61902	-					thiS		ER308_RS00275	210		old_locus_tag=ER308_00275
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	61693	61902	-	WP_131153158.1	WP_131153158.1		sulfur carrier protein ThiS	thiS		ER308_RS00275	210	69	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	61908	63089	-					thiO		ER308_RS00280	1182		old_locus_tag=ER308_00280
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	61908	63089	-	WP_131153159.1	WP_131153159.1		glycine oxidase ThiO	thiO		ER308_RS00280	1182	393	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	63241	63669	-							ER308_RS00285	429		old_locus_tag=ER308_00285
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	63241	63669	-	WP_131153160.1	WP_131153160.1		hypothetical protein			ER308_RS00285	429	142	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	63896	66145	+							ER308_RS00290	2250		old_locus_tag=ER308_00290
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	63896	66145	+	WP_131153161.1	WP_131153161.1		Stk1 family PASTA domain-containing Ser/Thr kinase			ER308_RS00290	2250	749	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	66174	67199	-							ER308_RS00295	1026		old_locus_tag=ER308_00295
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	66174	67199	-	WP_205745796.1	WP_205745796.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			ER308_RS00295	1026	341	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	67265	68302	-							ER308_RS00300	1038		old_locus_tag=ER308_00300
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	67265	68302	-	WP_205745797.1	WP_205745797.1		6-phosphofructokinase			ER308_RS00300	1038	345	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	68385	69143	-							ER308_RS00305	759		old_locus_tag=ER308_00305
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	68385	69143	-	WP_240731895.1	WP_240731895.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			ER308_RS00305	759	252	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	69293	70273	-							ER308_RS00310	981		old_locus_tag=ER308_00310
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	69293	70273	-	WP_131153164.1	WP_131153164.1		ROK family protein			ER308_RS00310	981	326	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	70311	71429	-							ER308_RS00315	1119		old_locus_tag=ER308_00315
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	70311	71429	-	WP_131153165.1	WP_131153165.1		hypothetical protein			ER308_RS00315	1119	372	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	71482	71940	-							ER308_RS00320	459		old_locus_tag=ER308_00320
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	71482	71940	-	WP_131153166.1	WP_131153166.1		hypothetical protein			ER308_RS00320	459	152	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	72005	73216	-							ER308_RS00325	1212		old_locus_tag=ER308_00325
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	72005	73216	-	WP_165491691.1	WP_165491691.1		TRC40/GET3/ArsA family transport-energizing ATPase			ER308_RS00325	1212	403	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	73316	74581	+							ER308_RS00330	1266		old_locus_tag=ER308_00330
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	73316	74581	+	WP_205745615.1	WP_205745615.1		IS110 family transposase			ER308_RS00330	1266	421	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	74897	75343	-							ER308_RS00335	447		old_locus_tag=ER308_00335
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	74897	75343	-	WP_131153168.1	WP_131153168.1		SRPBCC family protein			ER308_RS00335	447	148	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	75424	76089	-							ER308_RS00340	666		old_locus_tag=ER308_00340
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	75424	76089	-	WP_131153169.1	WP_131153169.1		hypothetical protein			ER308_RS00340	666	221	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	76158	76769	-							ER308_RS00345	612		old_locus_tag=ER308_00345
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	76158	76769	-	WP_131153170.1	WP_131153170.1		hypothetical protein			ER308_RS00345	612	203	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	76822	77682	-							ER308_RS00350	861		old_locus_tag=ER308_00350
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	76822	77682	-	WP_131153171.1	WP_131153171.1		rhomboid family intramembrane serine protease			ER308_RS00350	861	286	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	77710	79503	-							ER308_RS00355	1794		old_locus_tag=ER308_00355
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	77710	79503	-	WP_131153172.1	WP_131153172.1		long-chain fatty acid--CoA ligase			ER308_RS00355	1794	597	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	79640	80482	-							ER308_RS00360	843		old_locus_tag=ER308_00360
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	79640	80482	-	WP_131153173.1	WP_131153173.1		alpha/beta hydrolase			ER308_RS00360	843	280	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	80579	81373	+							ER308_RS00365	795		old_locus_tag=ER308_00365
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	80579	81373	+	WP_165491692.1	WP_165491692.1		chlorite dismutase family protein			ER308_RS00365	795	264	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	81518	81745	-							ER308_RS00370	228		old_locus_tag=ER308_00370
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	81518	81745	-	WP_240732147.1	WP_240732147.1		HU family DNA-binding protein			ER308_RS00370	228	75	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	81976	83004	-							ER308_RS00375	1029		old_locus_tag=ER308_00375
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	81976	83004	-	WP_131153176.1	WP_131153176.1		phosphotransferase family protein			ER308_RS00375	1029	342	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	83092	83736	+							ER308_RS00380	645		old_locus_tag=ER308_00380
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	83092	83736	+	WP_205745799.1	WP_205745799.1		TetR/AcrR family transcriptional regulator			ER308_RS00380	645	214	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	83809	84168	-							ER308_RS00385	360		old_locus_tag=ER308_00385
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	83809	84168	-	WP_131153177.1	WP_131153177.1		arsenate reductase			ER308_RS00385	360	119	
gene	protein_coding	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	84179	85090	-							ER308_RS00390	912		old_locus_tag=ER308_00390
CDS	with_protein	GCF_004322855.1	Primary Assembly	chromosome		NZ_CP036402.1	84179	85090	-	WP_165491693.1	WP_165491693.1		DMT family transporter			ER308_RS00390	912	303	
